signal_i,entry_i,exit_i,signal_dt,entry_dt,exit_target_dt,session,hour,signal_open,signal_high,signal_low,signal_close,pdh,pdl,prev_range,break_above_pdh,close_above_pdh,variant,side,status,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,minutes_observed
66900,66901,66933,2025-01-08 08:15:00+00:00,2025-01-08 08:30:00+00:00,2025-01-08 16:30:00+00:00,london,8,2649.43,2651.54,2649.04,2651.04,2649.51,2614.38,35.13000000000011,2.03,1.53,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2651.05,m15_exact_open,2663.53,12.48,12.13,11.78,11.08,13.45,5.09,480
66999,67000,67032,2025-01-09 09:00:00+00:00,2025-01-09 09:15:00+00:00,2025-01-09 17:15:00+00:00,london,9,2664.15,2666.98,2664.15,2666.44,2664.43,2633.0,31.429999999999836,2.55,2.01,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2666.43,m15_exact_open,2673.23,6.8,6.45,6.1,5.4,11.96,5.88,480
67087,67088,67120,2025-01-10 07:00:00+00:00,2025-01-10 07:15:00+00:00,2025-01-10 15:15:00+00:00,london,7,2672.51,2673.14,2671.68,2672.0,2670.07,2645.37,24.700000000000273,3.07,1.93,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2672.02,m15_exact_open,2679.8,7.78,7.43,7.08,6.38,11.07,-1.07,480
67123,67124,67156,2025-01-10 16:00:00+00:00,2025-01-10 16:15:00+00:00,2025-01-12 23:00:00+00:00,new_york,16,2676.9,2684.62,2674.57,2683.66,2670.07,2645.37,24.700000000000273,14.55,13.59,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2683.72,m15_exact_open,2689.68,5.96,5.61,5.26,4.56,14.36,1.44,3285
67416,67417,67449,2025-01-15 16:00:00+00:00,2025-01-15 16:15:00+00:00,2025-01-16 00:15:00+00:00,new_york,16,2686.62,2695.67,2686.62,2695.63,2693.42,2656.69,36.73000000000002,2.25,2.21,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2695.68,m15_exact_open,2694.28,-1.4,-1.75,-2.1,-2.8,2.03,18.82,480
67476,67477,67509,2025-01-16 07:00:00+00:00,2025-01-16 07:15:00+00:00,2025-01-16 15:15:00+00:00,london,7,2698.03,2698.24,2697.36,2697.62,2678.32,2659.75,18.570000000000164,19.92,19.3,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2697.63,m15_exact_open,2706.06,8.43,8.08,7.73,7.03,13.51,7.5,480
67512,67513,67545,2025-01-16 16:00:00+00:00,2025-01-16 16:15:00+00:00,2025-01-17 00:15:00+00:00,new_york,16,2714.7,2718.33,2713.6,2716.82,2678.32,2659.75,18.570000000000164,40.01,38.5,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2716.82,m15_exact_open,2715.1,-1.72,-2.07,-2.42,-3.12,8.04,4.39,480
67572,67573,67605,2025-01-17 07:00:00+00:00,2025-01-17 07:15:00+00:00,2025-01-17 15:15:00+00:00,london,7,2715.44,2715.66,2714.33,2714.92,2697.71,2669.5,28.210000000000036,17.95,17.21,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2714.99,m15_exact_open,2708.03,-6.96,-7.31,-7.66,-8.36,0.7,12.07,480
67608,67609,67641,2025-01-17 16:00:00+00:00,2025-01-17 16:15:00+00:00,2025-01-19 23:00:00+00:00,new_york,16,2708.0,2708.88,2703.57,2703.9,2697.71,2669.5,28.210000000000036,11.17,6.19,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2703.91,m15_exact_open,2702.76,-1.15,-1.5,-1.85,-2.55,13.49,4.56,3285
67764,67765,67797,2025-01-21 07:00:00+00:00,2025-01-21 07:15:00+00:00,2025-01-21 15:15:00+00:00,london,7,2725.12,2727.93,2725.12,2727.71,2703.28,2691.29,11.990000000000236,24.65,24.43,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2727.7,m15_exact_open,2728.59,0.89,0.54,0.19,-0.51,5.15,11.39,480
67800,67801,67833,2025-01-21 16:00:00+00:00,2025-01-21 16:15:00+00:00,2025-01-22 00:15:00+00:00,new_york,16,2727.2,2729.13,2724.5,2725.39,2703.28,2691.29,11.990000000000236,25.85,22.11,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2725.4,m15_exact_open,2744.67,19.27,18.92,18.57,17.87,20.7,-3.4,480
67860,67861,67893,2025-01-22 07:00:00+00:00,2025-01-22 07:15:00+00:00,2025-01-22 15:15:00+00:00,london,7,2752.26,2753.06,2751.98,2752.22,2713.9,2689.35,24.550000000000182,39.16,38.32,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2752.21,m15_exact_open,2759.11,6.9,6.55,6.2,5.5,11.33,6.57,480
67896,67897,67929,2025-01-22 16:00:00+00:00,2025-01-22 16:15:00+00:00,2025-01-23 00:15:00+00:00,new_york,16,2754.05,2758.29,2752.93,2757.96,2713.9,2689.35,24.550000000000182,44.39,44.06,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2757.92,m15_exact_open,2754.6,-3.32,-3.67,-4.02,-4.72,2.56,7.46,480
67956,67957,67989,2025-01-23 07:00:00+00:00,2025-01-23 07:15:00+00:00,2025-01-23 15:15:00+00:00,london,7,2752.28,2752.55,2751.51,2751.98,2746.1,2702.82,43.279999999999745,6.45,5.88,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2751.97,m15_exact_open,2741.63,-10.34,-10.69,-11.04,-11.74,3.67,11.28,480
68052,68053,68085,2025-01-24 07:00:00+00:00,2025-01-24 07:15:00+00:00,2025-01-24 15:15:00+00:00,london,7,2771.77,2773.48,2771.77,2772.66,2763.54,2742.09,21.449999999999818,9.94,9.12,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2772.75,m15_exact_open,2782.54,9.79,9.44,9.09,8.39,10.01,2.65,480
68088,68089,68121,2025-01-24 16:00:00+00:00,2025-01-24 16:15:00+00:00,2025-01-26 23:00:00+00:00,new_york,16,2784.2,2784.67,2781.42,2783.01,2763.54,2742.09,21.449999999999818,21.13,19.47,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2782.98,m15_exact_open,2768.02,-14.96,-15.31,-15.66,-16.36,3.12,16.1,3285
68450,68451,68483,2025-01-30 09:15:00+00:00,2025-01-30 09:30:00+00:00,2025-01-30 17:30:00+00:00,london,9,2765.75,2767.11,2765.09,2766.93,2765.18,2734.54,30.639999999999873,1.93,1.75,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2766.92,m15_exact_open,2790.0,23.08,22.73,22.38,21.68,24.38,1.65,480
68537,68538,68570,2025-01-31 07:00:00+00:00,2025-01-31 07:15:00+00:00,2025-01-31 15:15:00+00:00,london,7,2796.09,2796.58,2794.64,2795.98,2766.32,2744.85,21.470000000000255,30.26,29.66,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2795.95,m15_exact_open,2804.97,9.02,8.67,8.32,7.62,11.86,4.79,480
68573,68574,68606,2025-01-31 16:00:00+00:00,2025-01-31 16:15:00+00:00,2025-02-02 23:00:00+00:00,new_york,16,2807.22,2807.86,2804.9,2806.39,2766.32,2744.85,21.470000000000255,41.54,40.07,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2806.38,m15_exact_open,2799.64,-6.74,-7.09,-7.44,-8.14,10.82,11.98,3285
68677,68678,68710,2025-02-03 16:45:00+00:00,2025-02-03 17:00:00+00:00,2025-02-04 01:00:00+00:00,new_york,16,2814.35,2821.35,2814.27,2819.85,2817.2,2791.16,26.039999999999964,4.15,2.65,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2819.99,m15_exact_open,2813.61,-6.38,-6.73,-7.08,-7.78,8.85,7.6,480
68734,68735,68767,2025-02-04 07:00:00+00:00,2025-02-04 07:15:00+00:00,2025-02-04 15:15:00+00:00,london,7,2820.0,2820.21,2818.14,2818.8,2804.27,2783.57,20.699999999999818,15.94,14.53,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2818.76,m15_exact_open,2824.77,6.01,5.66,5.31,4.61,6.07,11.43,480
68770,68771,68803,2025-02-04 16:00:00+00:00,2025-02-04 16:15:00+00:00,2025-02-05 00:15:00+00:00,new_york,16,2834.47,2835.76,2830.35,2831.51,2804.27,2783.57,20.699999999999818,31.49,27.24,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2831.46,m15_exact_open,2841.63,10.17,9.82,9.47,8.77,14.12,-0.69,480
68830,68831,68863,2025-02-05 07:00:00+00:00,2025-02-05 07:15:00+00:00,2025-02-05 15:15:00+00:00,london,7,2857.51,2857.89,2855.06,2855.46,2830.5,2772.3,58.19999999999982,27.39,24.96,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2855.45,m15_exact_open,2866.72,11.27,10.92,10.57,9.87,21.82,1.87,480
68866,68867,68899,2025-02-05 16:00:00+00:00,2025-02-05 16:15:00+00:00,2025-02-06 00:15:00+00:00,new_york,16,2860.49,2862.48,2858.79,2861.52,2830.5,2772.3,58.19999999999982,31.98,31.02,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2861.59,m15_exact_open,2869.31,7.72,7.37,7.02,6.32,21.07,1.55,480
68926,68927,68959,2025-02-06 07:00:00+00:00,2025-02-06 07:15:00+00:00,2025-02-06 15:15:00+00:00,london,7,2869.46,2869.46,2868.29,2868.62,2845.58,2807.33,38.25,23.88,23.04,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2868.66,m15_exact_open,2861.69,-6.97,-7.32,-7.67,-8.37,2.85,19.63,480
68962,68963,68995,2025-02-06 16:00:00+00:00,2025-02-06 16:15:00+00:00,2025-02-07 00:15:00+00:00,new_york,16,2859.13,2860.56,2855.57,2856.75,2845.58,2807.33,38.25,14.98,11.17,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2856.63,m15_exact_open,2859.17,2.54,2.19,1.84,1.14,3.26,22.52,480
69131,69132,69164,2025-02-10 09:00:00+00:00,2025-02-10 09:15:00+00:00,2025-02-10 17:15:00+00:00,london,9,2886.05,2892.34,2885.72,2888.47,2886.74,2852.34,34.399999999999636,5.6,1.73,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2888.46,m15_exact_open,2909.12,20.66,20.31,19.96,19.26,22.67,-0.99,480
69219,69220,69252,2025-02-11 07:00:00+00:00,2025-02-11 07:15:00+00:00,2025-02-11 15:15:00+00:00,london,7,2918.97,2919.28,2914.74,2915.9,2870.58,2856.58,14.0,48.7,45.32,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2915.9,m15_exact_open,2884.46,-31.44,-31.79,-32.14,-32.84,13.47,32.27,480
69255,69256,69288,2025-02-11 16:00:00+00:00,2025-02-11 16:15:00+00:00,2025-02-12 00:15:00+00:00,new_york,16,2896.58,2898.0,2891.59,2895.29,2870.58,2856.58,14.0,27.42,24.71,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2895.26,m15_exact_open,2897.42,2.16,1.81,1.46,0.76,13.25,4.46,480
69507,69508,69540,2025-02-14 07:00:00+00:00,2025-02-14 07:15:00+00:00,2025-02-14 15:15:00+00:00,london,7,2927.27,2929.44,2926.91,2929.32,2909.11,2863.73,45.38000000000011,20.33,20.21,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2929.31,m15_exact_open,2927.16,-2.15,-2.5,-2.85,-3.55,10.84,3.07,480
69543,69544,69576,2025-02-14 16:00:00+00:00,2025-02-14 16:15:00+00:00,2025-02-16 23:00:00+00:00,new_york,16,2921.12,2922.89,2918.25,2918.39,2909.11,2863.73,45.38000000000011,13.78,9.28,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2918.11,m15_exact_open,2886.02,-32.09,-32.44,-32.79,-33.49,10.57,41.19,3285
69699,69700,69732,2025-02-18 07:00:00+00:00,2025-02-18 07:15:00+00:00,2025-02-18 15:15:00+00:00,london,7,2909.6,2911.24,2908.74,2910.29,2893.86,2877.98,15.88000000000011,17.38,16.43,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2910.38,m15_exact_open,2914.99,4.61,4.26,3.91,3.21,8.58,3.32,480
69735,69736,69768,2025-02-18 16:00:00+00:00,2025-02-18 16:15:00+00:00,2025-02-19 00:15:00+00:00,new_york,16,2920.87,2921.32,2917.69,2919.93,2893.86,2877.98,15.88000000000011,27.46,26.07,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2919.88,m15_exact_open,2932.8,12.92,12.57,12.22,11.52,17.22,2.13,480
69795,69796,69828,2025-02-19 07:00:00+00:00,2025-02-19 07:15:00+00:00,2025-02-19 15:15:00+00:00,london,7,2928.63,2930.07,2927.79,2930.06,2906.32,2877.98,28.340000000000146,23.75,23.74,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2930.06,m15_exact_open,2939.65,9.59,9.24,8.89,8.19,17.12,1.62,480
69831,69832,69864,2025-02-19 16:00:00+00:00,2025-02-19 16:15:00+00:00,2025-02-20 00:15:00+00:00,new_york,16,2940.1,2941.53,2932.62,2937.46,2906.32,2877.98,28.340000000000146,35.21,31.14,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2937.47,m15_exact_open,2939.83,2.36,2.01,1.66,0.96,3.25,18.73,480
69891,69892,69924,2025-02-20 07:00:00+00:00,2025-02-20 07:15:00+00:00,2025-02-20 15:15:00+00:00,london,7,2941.18,2941.2,2939.39,2940.34,2937.1,2891.85,45.25,4.1,3.24,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2940.35,m15_exact_open,2943.49,3.14,2.79,2.44,1.74,14.69,1.26,480
69930,69931,69963,2025-02-20 16:45:00+00:00,2025-02-20 17:00:00+00:00,2025-02-21 01:00:00+00:00,new_york,16,2932.18,2940.0,2931.66,2938.98,2937.1,2891.85,45.25,2.9,1.88,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2938.88,m15_exact_open,2938.87,-0.01,-0.36,-0.71,-1.41,8.17,7.25,480
70123,70124,70156,2025-02-24 15:45:00+00:00,2025-02-24 16:00:00+00:00,2025-02-25 00:00:00+00:00,new_york,15,2950.39,2952.54,2949.54,2950.84,2949.79,2916.77,33.01999999999998,2.75,1.05,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2950.85,m15_exact_open,2951.0,0.15,-0.2,-0.55,-1.25,5.74,20.03,480
70200,70201,70233,2025-02-25 11:00:00+00:00,2025-02-25 11:15:00+00:00,2025-02-25 19:15:00+00:00,london,11,2940.56,2942.51,2939.11,2942.06,2940.71,2934.27,6.440000000000055,1.8,1.35,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2942.1,m15_exact_open,2896.22,-45.88,-46.23,-46.58,-47.28,2.93,53.91,480
70669,70670,70702,2025-03-04 07:00:00+00:00,2025-03-04 07:15:00+00:00,2025-03-04 15:15:00+00:00,london,7,2892.29,2892.91,2890.67,2891.2,2876.85,2855.47,21.38000000000011,16.06,14.35,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2891.18,m15_exact_open,2926.22,35.04,34.69,34.34,33.64,36.76,6.69,480
70705,70706,70738,2025-03-04 16:00:00+00:00,2025-03-04 16:15:00+00:00,2025-03-05 00:15:00+00:00,new_york,16,2921.55,2923.78,2919.93,2922.68,2876.85,2855.47,21.38000000000011,46.93,45.83,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2922.69,m15_exact_open,2914.25,-8.44,-8.79,-9.14,-9.84,-2.06,22.23,480
70765,70766,70798,2025-03-05 07:00:00+00:00,2025-03-05 07:15:00+00:00,2025-03-05 15:15:00+00:00,london,7,2912.09,2912.48,2909.85,2910.34,2895.41,2855.47,39.940000000000055,17.07,14.93,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2910.35,m15_exact_open,2914.5,4.15,3.8,3.45,2.75,12.3,1.2,480
70801,70802,70834,2025-03-05 16:00:00+00:00,2025-03-05 16:15:00+00:00,2025-03-06 00:15:00+00:00,new_york,16,2900.71,2901.54,2894.26,2900.1,2895.41,2855.47,39.940000000000055,6.13,4.69,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2900.05,m15_exact_open,2920.09,20.04,19.69,19.34,18.64,30.04,2.49,480
71193,71194,71226,2025-03-11 15:45:00+00:00,2025-03-11 16:00:00+00:00,2025-03-12 00:00:00+00:00,new_york,15,2912.59,2921.87,2910.74,2921.25,2917.05,2909.62,7.430000000000291,4.82,4.2,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2920.79,m15_exact_open,2915.76,-5.03,-5.38,-5.73,-6.43,0.63,8.79,480
71259,71260,71292,2025-03-12 08:15:00+00:00,2025-03-12 08:30:00+00:00,2025-03-12 16:30:00+00:00,london,8,2917.37,2921.25,2916.37,2919.46,2918.41,2880.12,38.289999999999964,2.84,1.05,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2919.44,m15_exact_open,2917.42,-2.02,-2.37,-2.72,-3.42,6.11,13.2,480
71350,71351,71383,2025-03-13 07:00:00+00:00,2025-03-13 07:15:00+00:00,2025-03-13 15:15:00+00:00,london,7,2944.63,2945.36,2944.54,2945.1,2922.21,2880.3,41.909999999999854,23.15,22.89,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2945.09,m15_exact_open,2942.58,-2.51,-2.86,-3.21,-3.91,4.19,12.0,480
71386,71387,71419,2025-03-13 16:00:00+00:00,2025-03-13 16:15:00+00:00,2025-03-14 00:15:00+00:00,new_york,16,2952.06,2952.07,2947.66,2950.57,2922.21,2880.3,41.909999999999854,29.86,28.36,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2950.63,m15_exact_open,2984.55,33.92,33.57,33.22,32.52,38.91,-1.31,480
71446,71447,71479,2025-03-14 07:00:00+00:00,2025-03-14 07:15:00+00:00,2025-03-14 15:15:00+00:00,london,7,2988.32,2988.96,2984.48,2985.64,2940.64,2906.24,34.40000000000009,48.32,45.0,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2985.62,m15_exact_open,2993.41,7.79,7.44,7.09,6.39,19.3,4.7,480
71482,71483,71515,2025-03-14 16:00:00+00:00,2025-03-14 16:15:00+00:00,2025-03-16 23:00:00+00:00,new_york,16,2990.1,2992.12,2983.88,2986.22,2940.64,2906.24,34.40000000000009,51.48,45.58,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,2986.17,m15_exact_open,2989.11,2.94,2.59,2.24,1.54,7.34,7.61,3285
71643,71644,71676,2025-03-18 07:00:00+00:00,2025-03-18 07:15:00+00:00,2025-03-18 15:15:00+00:00,london,7,3014.44,3017.2,3014.0,3014.53,2994.08,2983.17,10.909999999999854,23.12,20.45,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3014.52,m15_exact_open,3033.68,19.16,18.81,18.46,17.76,22.14,8.28,480
71679,71680,71712,2025-03-18 16:00:00+00:00,2025-03-18 16:15:00+00:00,2025-03-19 00:15:00+00:00,new_york,16,3030.77,3037.64,3029.35,3031.6,2994.08,2983.17,10.909999999999854,43.56,37.52,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3031.66,m15_exact_open,3033.14,1.48,1.13,0.78,0.08,6.32,6.86,480
71739,71740,71772,2025-03-19 07:00:00+00:00,2025-03-19 07:15:00+00:00,2025-03-19 15:15:00+00:00,london,7,3036.11,3037.34,3034.92,3037.3,3002.87,2982.2,20.670000000000073,34.47,34.43,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3037.31,m15_exact_open,3034.5,-2.81,-3.16,-3.51,-4.21,8.14,14.39,480
71775,71776,71808,2025-03-19 16:00:00+00:00,2025-03-19 16:15:00+00:00,2025-03-20 00:15:00+00:00,new_york,16,3028.76,3034.8,3028.16,3031.96,3002.87,2982.2,20.670000000000073,31.93,29.09,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3031.95,m15_exact_open,3049.94,17.99,17.64,17.29,16.59,20.15,5.84,480
71835,71836,71868,2025-03-20 07:00:00+00:00,2025-03-20 07:15:00+00:00,2025-03-20 15:15:00+00:00,london,7,3056.61,3057.3,3051.99,3052.07,3038.35,2999.61,38.73999999999978,18.95,13.72,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3052.04,m15_exact_open,3031.9,-20.14,-20.49,-20.84,-21.54,1.07,26.51,480
72163,72164,72196,2025-03-25 15:45:00+00:00,2025-03-25 16:00:00+00:00,2025-03-26 00:00:00+00:00,new_york,15,3024.71,3030.71,3023.87,3027.64,3026.38,3020.51,5.869999999999891,4.33,1.26,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3027.66,m15_exact_open,3019.79,-7.87,-8.22,-8.57,-9.27,8.36,9.77,480
72333,72334,72366,2025-03-27 10:15:00+00:00,2025-03-27 10:30:00+00:00,2025-03-27 18:30:00+00:00,london,10,3035.69,3037.88,3034.39,3037.25,3036.02,3007.54,28.480000000000018,1.86,1.23,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3037.28,m15_exact_open,3052.27,14.99,14.64,14.29,13.59,22.34,3.82,480
72416,72417,72449,2025-03-28 07:00:00+00:00,2025-03-28 07:15:00+00:00,2025-03-28 15:15:00+00:00,london,7,3073.33,3074.23,3072.8,3073.8,3032.17,3012.33,19.840000000000146,42.06,41.63,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3073.81,m15_exact_open,3072.23,-1.58,-1.93,-2.28,-2.98,12.2,7.57,480
72452,72453,72485,2025-03-28 16:00:00+00:00,2025-03-28 16:15:00+00:00,2025-03-31 00:00:00+00:00,new_york,16,3075.21,3084.78,3074.64,3083.86,3032.17,3012.33,19.840000000000146,52.61,51.69,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3083.87,m15_exact_open,3089.76,5.89,5.54,5.19,4.49,13.98,16.54,3345
72513,72514,72546,2025-03-31 07:00:00+00:00,2025-03-31 07:15:00+00:00,2025-03-31 15:15:00+00:00,london,7,3107.84,3108.78,3106.06,3106.35,3086.8,3054.2,32.600000000000364,21.98,19.55,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3106.4,m15_exact_open,3120.39,13.99,13.64,13.29,12.59,21.85,-1.2,480
72549,72550,72582,2025-03-31 16:00:00+00:00,2025-03-31 16:15:00+00:00,2025-04-01 00:15:00+00:00,new_york,16,3122.58,3126.64,3121.83,3123.29,3086.8,3054.2,32.600000000000364,39.84,36.49,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3123.33,m15_exact_open,3125.58,2.25,1.9,1.55,0.85,3.87,23.39,480
72609,72610,72642,2025-04-01 07:00:00+00:00,2025-04-01 07:15:00+00:00,2025-04-01 15:15:00+00:00,london,7,3145.21,3147.31,3144.82,3145.84,3097.85,3085.47,12.38000000000011,49.46,47.99,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3145.93,m15_exact_open,3131.79,-14.14,-14.49,-14.84,-15.54,3.07,21.74,480
72645,72646,72678,2025-04-01 16:00:00+00:00,2025-04-01 16:15:00+00:00,2025-04-02 00:15:00+00:00,new_york,16,3133.0,3134.07,3131.12,3133.18,3097.85,3085.47,12.38000000000011,36.22,35.33,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3133.08,m15_exact_open,3112.64,-20.44,-20.79,-21.14,-21.84,2.17,32.46,480
72723,72724,72756,2025-04-02 11:30:00+00:00,2025-04-02 11:45:00+00:00,2025-04-02 19:45:00+00:00,london,11,3125.48,3130.25,3124.65,3129.66,3128.25,3076.83,51.42000000000007,2.0,1.41,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3129.67,m15_exact_open,3132.89,3.22,2.87,2.52,1.82,4.66,19.61,480
73220,73221,73253,2025-04-09 14:30:00+00:00,2025-04-09 14:45:00+00:00,2025-04-09 22:45:00+00:00,new_york,14,3048.53,3065.04,3047.73,3064.01,3055.1,2956.07,99.02999999999975,9.94,8.91,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3064.22,m15_exact_open,3097.3,33.08,32.73,32.38,31.68,35.43,21.52,480
73286,73287,73319,2025-04-10 07:00:00+00:00,2025-04-10 07:15:00+00:00,2025-04-10 15:15:00+00:00,london,7,3122.23,3127.92,3121.62,3126.75,3022.56,2974.58,47.98000000000002,105.36,104.19,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3126.46,m15_exact_open,3124.5,-1.96,-2.31,-2.66,-3.36,6.17,23.29,480
73322,73323,73355,2025-04-10 16:00:00+00:00,2025-04-10 16:15:00+00:00,2025-04-11 00:15:00+00:00,new_york,16,3125.24,3131.11,3120.85,3123.77,3022.56,2974.58,47.98000000000002,108.55,101.21,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3123.81,m15_exact_open,3184.38,60.57,60.22,59.87,59.17,66.67,7.64,480
73382,73383,73415,2025-04-11 07:00:00+00:00,2025-04-11 07:15:00+00:00,2025-04-11 15:15:00+00:00,london,7,3214.85,3218.89,3214.81,3216.8,3099.65,2970.0,129.6500000000001,119.24,117.15,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3216.78,m15_exact_open,3217.44,0.66,0.31,-0.04,-0.74,21.05,29.58,480
73418,73419,73451,2025-04-11 16:00:00+00:00,2025-04-11 16:15:00+00:00,2025-04-13 23:00:00+00:00,new_york,16,3224.87,3235.32,3223.61,3231.77,3099.65,2970.0,129.6500000000001,135.67,132.12,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3231.8,m15_exact_open,3218.96,-12.84,-13.19,-13.54,-14.24,13.56,13.36,3285
73583,73584,73616,2025-04-15 08:00:00+00:00,2025-04-15 08:15:00+00:00,2025-04-15 16:15:00+00:00,london,8,3229.79,3232.72,3229.43,3231.6,3229.89,3209.38,20.509999999999764,2.83,1.71,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3231.59,m15_exact_open,3222.51,-9.08,-9.43,-9.78,-10.48,0.54,17.54,480
73675,73676,73708,2025-04-16 07:00:00+00:00,2025-04-16 07:15:00+00:00,2025-04-16 15:15:00+00:00,london,7,3275.68,3281.83,3275.4,3280.82,3245.68,3193.67,52.00999999999976,36.15,35.14,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3280.78,m15_exact_open,3306.8,26.02,25.67,25.32,24.62,37.08,11.31,480
73711,73712,73744,2025-04-16 16:00:00+00:00,2025-04-16 16:15:00+00:00,2025-04-17 00:15:00+00:00,new_york,16,3312.02,3313.34,3304.95,3306.01,3245.68,3193.67,52.00999999999976,67.66,60.33,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,3305.92,m15_exact_open,3350.35,44.43,44.08,43.73,43.03,47.52,8.96,480
