trades,total_x4,median_x4,pf_x4,wr,dd_x4,train_total_x4,test_total_x4,pos_years,years,pos_quarters,quarters,definition,direction,guard_variant,geometry,variant,h4_sma,h4_slope_lookback,h1_break_lookback,compression_lookback,compression_max_atr,cooldown_h,session_filter,robust_candidate
27,-565.04,-6.24,0.429552,0.37037,-565.04,-143.08,-421.96,1,5,4,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_2.2_cool4_london_ny,20,2,12,6,2.2,4,london_ny,False
30,-646.84,-8.9,0.396785,0.333333,-646.84,-224.88,-421.96,1,5,3,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_2.2_cool1_no_asia,20,2,12,6,2.2,1,no_asia,False
30,-646.84,-8.9,0.396785,0.333333,-646.84,-224.88,-421.96,1,5,3,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_2.2_cool4_no_asia,20,2,12,6,2.2,4,no_asia,False
26,-611.24,-6.42,0.38291,0.346154,-611.24,-189.28,-421.96,1,5,4,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_london_ny,20,3,12,6,2.2,1,london_ny,False
26,-611.24,-6.42,0.38291,0.346154,-611.24,-189.28,-421.96,1,5,4,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool4_london_ny,20,3,12,6,2.2,4,london_ny,False
29,-693.04,-11.2,0.3537,0.310345,-693.04,-271.08,-421.96,1,5,3,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_no_asia,20,3,12,6,2.2,1,no_asia,False
29,-693.04,-11.2,0.3537,0.310345,-693.04,-271.08,-421.96,1,5,3,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool4_no_asia,20,3,12,6,2.2,4,no_asia,False
11,-549.08,-24.0,0.108636,0.181818,-549.08,-108.56,-440.52,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_1.8_cool1_london_ny,10,2,6,6,1.8,1,london_ny,False
11,-549.08,-24.0,0.108636,0.181818,-549.08,-108.56,-440.52,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_1.8_cool4_london_ny,10,2,6,6,1.8,4,london_ny,False
11,-549.08,-24.0,0.108636,0.181818,-549.08,-108.56,-440.52,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_1.8_cool1_london_ny,10,3,6,6,1.8,1,london_ny,False
11,-549.08,-24.0,0.108636,0.181818,-549.08,-108.56,-440.52,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_1.8_cool4_london_ny,10,3,6,6,1.8,4,london_ny,False
13,-581.44,-24.0,0.103214,0.153846,-581.44,-140.92,-440.52,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_1.8_cool1_no_asia,10,2,6,6,1.8,1,no_asia,False
13,-581.44,-24.0,0.103214,0.153846,-581.44,-140.92,-440.52,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_1.8_cool4_no_asia,10,2,6,6,1.8,4,no_asia,False
13,-581.44,-24.0,0.103214,0.153846,-581.44,-140.92,-440.52,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_1.8_cool1_no_asia,10,3,6,6,1.8,1,no_asia,False
13,-581.44,-24.0,0.103214,0.153846,-581.44,-140.92,-440.52,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_1.8_cool4_no_asia,10,3,6,6,1.8,4,no_asia,False
12,-582.48,-45.22,0.18598,0.166667,-582.48,-141.84,-440.64,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_1.8_cool1_london_ny,20,2,6,6,1.8,1,london_ny,False
12,-582.48,-45.22,0.18598,0.166667,-582.48,-141.84,-440.64,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_1.8_cool4_london_ny,20,2,6,6,1.8,4,london_ny,False
12,-582.48,-45.22,0.18598,0.166667,-582.48,-141.84,-440.64,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_1.8_cool1_london_ny,20,3,6,6,1.8,1,london_ny,False
12,-582.48,-45.22,0.18598,0.166667,-582.48,-141.84,-440.64,0,4,1,5,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_1.8_cool4_london_ny,20,3,6,6,1.8,4,london_ny,False
14,-614.84,-21.72,0.177933,0.142857,-614.84,-174.2,-440.64,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_1.8_cool1_no_asia,20,2,6,6,1.8,1,no_asia,False
14,-614.84,-21.72,0.177933,0.142857,-614.84,-174.2,-440.64,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_1.8_cool4_no_asia,20,2,6,6,1.8,4,no_asia,False
14,-614.84,-21.72,0.177933,0.142857,-614.84,-174.2,-440.64,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_1.8_cool1_no_asia,20,3,6,6,1.8,1,no_asia,False
14,-614.84,-21.72,0.177933,0.142857,-614.84,-174.2,-440.64,0,4,1,6,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break6_comp6_1.8_cool4_no_asia,20,3,6,6,1.8,4,no_asia,False
26,-662.48,-20.48,0.336883,0.346154,-752.12,-210.84,-451.64,1,4,5,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_1.4_cool1_all,10,3,6,6,1.4,1,all,False
26,-662.48,-20.48,0.336883,0.346154,-752.12,-210.84,-451.64,1,4,5,12,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_1.4_cool4_all,10,3,6,6,1.4,4,all,False
150,-776.36,-13.12,0.86759,0.426667,-1570.52,-271.88,-504.48,2,5,8,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_all,10,3,6,6,2.2,1,all,False
59,-796.24,-8.96,0.612882,0.372881,-1104.44,-279.44,-516.8,2,5,6,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_2.2_cool1_all,20,2,18,6,2.2,1,all,False
59,-796.24,-8.96,0.612882,0.372881,-1104.44,-279.44,-516.8,2,5,6,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_2.2_cool4_all,20,2,18,6,2.2,4,all,False
57,-825.32,-11.2,0.595376,0.368421,-1133.52,-308.52,-516.8,2,5,5,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_2.2_cool1_all,20,3,18,6,2.2,1,all,False
57,-825.32,-11.2,0.595376,0.368421,-1133.52,-308.52,-516.8,2,5,5,13,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_2.2_cool4_all,20,3,18,6,2.2,4,all,False
72,-683.2,-6.86,0.700235,0.388889,-992.76,-142.96,-540.24,1,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_2.2_cool1_all,20,2,12,6,2.2,1,all,False
72,-683.2,-6.86,0.700235,0.388889,-992.76,-142.96,-540.24,1,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_2.2_cool4_all,20,2,12,6,2.2,4,all,False
32,-857.28,-19.42,0.389228,0.375,-857.28,-315.36,-541.92,0,5,5,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_1.8_cool1_all,10,2,12,6,1.8,1,all,False
32,-857.28,-19.42,0.389228,0.375,-857.28,-315.36,-541.92,0,5,5,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_1.8_cool4_all,10,2,12,6,1.8,4,all,False
31,-896.68,-23.92,0.361157,0.354839,-896.68,-354.76,-541.92,0,5,5,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_1.8_cool1_all,10,3,12,6,1.8,1,all,False
31,-896.68,-23.92,0.361157,0.354839,-896.68,-354.76,-541.92,0,5,5,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_1.8_cool4_all,10,3,12,6,1.8,4,all,False
58,-779.76,-5.34,0.600541,0.431034,-799.76,-224.16,-555.6,1,5,6,15,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_2.2_cool1_all,10,3,18,6,2.2,1,all,False
58,-779.76,-5.34,0.600541,0.431034,-799.76,-224.16,-555.6,1,5,6,15,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break18_comp6_2.2_cool4_all,10,3,18,6,2.2,4,all,False
58,-824.36,-6.68,0.584555,0.413793,-844.36,-268.76,-555.6,1,5,7,15,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_2.2_cool1_all,10,2,18,6,2.2,1,all,False
58,-824.36,-6.68,0.584555,0.413793,-844.36,-268.76,-555.6,1,5,7,15,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break18_comp6_2.2_cool4_all,10,2,18,6,2.2,4,all,False
24,-900.24,-18.98,0.160506,0.291667,-900.24,-338.32,-561.92,0,5,2,11,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_1.8_cool1_all,20,3,18,6,1.8,1,all,False
24,-900.24,-18.98,0.160506,0.291667,-900.24,-338.32,-561.92,0,5,2,11,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break18_comp6_1.8_cool4_all,20,3,18,6,1.8,4,all,False
25,-966.24,-23.04,0.1512,0.28,-966.24,-404.32,-561.92,0,5,2,11,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_1.8_cool1_all,20,2,18,6,1.8,1,all,False
25,-966.24,-23.04,0.1512,0.28,-966.24,-404.32,-561.92,0,5,2,11,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break18_comp6_1.8_cool4_all,20,2,18,6,1.8,4,all,False
71,-855.0,-7.12,0.651714,0.422535,-924.32,-281.28,-573.72,1,5,7,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_2.2_cool1_all,10,3,12,6,2.2,1,all,False
71,-899.6,-12.76,0.638297,0.408451,-968.92,-325.88,-573.72,1,5,7,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_2.2_cool1_all,10,2,12,6,2.2,1,all,False
71,-908.12,-7.12,0.637911,0.422535,-977.44,-334.4,-573.72,1,5,7,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break12_comp6_2.2_cool4_all,10,3,12,6,2.2,4,all,False
71,-952.72,-12.76,0.624949,0.408451,-1022.04,-379.0,-573.72,1,5,7,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break12_comp6_2.2_cool4_all,10,2,12,6,2.2,4,all,False
53,-353.0,-6.44,0.818636,0.377358,-729.92,239.64,-592.64,2,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_2.2_cool1_london_ny,20,2,6,6,2.2,1,london_ny,False
53,-353.0,-6.44,0.818636,0.377358,-729.92,239.64,-592.64,2,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_2.2_cool4_london_ny,20,2,6,6,2.2,4,london_ny,False
57,-437.84,-6.6,0.784443,0.350877,-729.92,154.8,-592.64,2,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_2.2_cool1_no_asia,20,2,6,6,2.2,1,no_asia,False
57,-437.84,-6.6,0.784443,0.350877,-729.92,154.8,-592.64,2,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break6_comp6_2.2_cool4_no_asia,20,2,6,6,2.2,4,no_asia,False
52,-616.52,-13.12,0.692687,0.365385,-807.84,32.08,-648.6,1,5,7,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_2.2_cool1_no_asia,10,2,6,6,2.2,1,no_asia,False
52,-616.52,-13.12,0.692687,0.365385,-807.84,32.08,-648.6,1,5,7,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_2.2_cool4_no_asia,10,2,6,6,2.2,4,no_asia,False
71,-833.68,-8.96,0.650214,0.380282,-1141.88,-172.04,-661.64,1,5,7,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,20,3,12,6,2.2,1,all,False
71,-833.68,-8.96,0.650214,0.380282,-1141.88,-172.04,-661.64,1,5,7,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool4_all,20,3,12,6,2.2,4,all,False
29,-1037.88,-23.04,0.195616,0.310345,-1037.88,-354.56,-683.32,0,5,4,15,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_1.8_cool1_all,20,2,12,6,1.8,1,all,False
29,-1037.88,-23.04,0.195616,0.310345,-1037.88,-354.56,-683.32,0,5,4,15,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope2_break12_comp6_1.8_cool4_all,20,2,12,6,1.8,4,all,False
49,-578.96,-13.04,0.709597,0.408163,-1117.04,149.76,-728.72,2,5,9,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool1_london_ny,10,3,6,6,2.2,1,london_ny,False
49,-578.96,-13.04,0.709597,0.408163,-1117.04,149.76,-728.72,2,5,9,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope3_break6_comp6_2.2_cool4_london_ny,10,3,6,6,2.2,4,london_ny,False
29,-1093.28,-23.04,0.187563,0.310345,-1093.28,-288.56,-804.72,0,5,4,15,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool1_all,20,3,12,6,1.8,1,all,False
29,-1093.28,-23.04,0.187563,0.310345,-1093.28,-288.56,-804.72,0,5,4,15,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,20,3,12,6,1.8,4,all,False
149,-1041.48,-13.44,0.823166,0.409396,-1516.44,-215.52,-825.96,1,5,8,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_2.2_cool4_all,10,2,6,6,2.2,4,all,False
150,-1128.92,-13.78,0.811124,0.406667,-1603.88,-215.52,-913.4,1,5,8,17,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_2.2_cool1_all,10,2,6,6,2.2,1,all,False
48,-865.96,-13.12,0.566508,0.375,-1117.04,116.92,-982.88,2,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_2.2_cool1_london_ny,10,2,6,6,2.2,1,london_ny,False
48,-865.96,-13.12,0.566508,0.375,-1117.04,116.92,-982.88,2,5,8,16,h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma10_slope2_break6_comp6_2.2_cool4_london_ny,10,2,6,6,2.2,4,london_ny,False
