stage,family,candidate,side,classification,reason,bucket,event_clock_n,cost_stressed_mean_bps,stage_residual_bps
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,194.0,-5.236590204831975,3.464354636556907
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,194.0,-5.236590204831975,3.464354636556907
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,194.0,-5.236590204831975,3.464354636556907
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,top_year_event_share_le_38,event_scarcity,135.0,-5.415185542065692,2.2319498790662218
stage43,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,top_year_event_share_le_38,concentration,135.0,-5.415185542065692,2.2319498790662218
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,156.0,-5.504870575273642,2.8479940035944438
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,156.0,-5.504870575273642,2.8479940035944438
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,156.0,-5.504870575273642,2.8479940035944438
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,156.0,-5.504870575273642,2.8479940035944438
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,156.0,-5.504870575273642,2.8479940035944438
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,156.0,-5.504870575273642,2.8479940035944438
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,156.0,-5.504870575273642,2.8479940035944438
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,156.0,-5.504870575273642,2.8479940035944438
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,156.0,-5.504870575273642,2.8479940035944438
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,284.0,-5.558414747132185,2.0887206739997284
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,131.0,-5.604646623912959,3.0962982174759226
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,131.0,-5.604646623912959,3.0962982174759226
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,131.0,-5.604646623912959,3.0962982174759226
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,131.0,-5.604646623912959,3.0962982174759226
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,131.0,-5.604646623912959,3.0962982174759226
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,131.0,-5.604646623912959,3.0962982174759226
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,131.0,-5.604646623912959,3.0962982174759226
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,131.0,-5.604646623912959,3.0962982174759226
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,199.0,-5.863954261937268,0.7460338128890021
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,160.0,-5.871618722586881,0.7383693522393893
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,160.0,-5.871618722586881,0.7383693522393893
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,160.0,-5.871618722586881,0.7383693522393893
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,160.0,-5.871618722586881,0.7383693522393893
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,160.0,-5.871618722586881,0.7383693522393893
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,160.0,-5.871618722586881,0.7383693522393893
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,160.0,-5.871618722586881,0.7383693522393893
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,160.0,-5.871618722586881,0.7383693522393893
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,160.0,-5.871618722586881,0.7383693522393893
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,166.0,-5.8955806826116754,-0.6764959591530966
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,166.0,-5.8955806826116754,-0.6764959591530966
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,166.0,-5.8955806826116754,-0.6764959591530966
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,166.0,-5.8955806826116754,-0.6764959591530966
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,166.0,-5.8955806826116754,-0.6764959591530966
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,166.0,-5.8955806826116754,-0.6764959591530966
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,166.0,-5.8955806826116754,-0.6764959591530966
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,166.0,-5.8955806826116754,-0.6764959591530966
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,146.0,-5.997792022795526,2.703152818593356
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,146.0,-5.997792022795526,2.703152818593356
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,146.0,-5.997792022795526,2.703152818593356
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,146.0,-5.997792022795526,2.703152818593356
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,146.0,-5.997792022795526,2.703152818593356
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,146.0,-5.997792022795526,2.703152818593356
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,146.0,-5.997792022795526,2.703152818593356
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,146.0,-5.997792022795526,2.703152818593356
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,239.0,-6.043240068319729,2.6577047730691525
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,239.0,-6.043240068319729,2.6577047730691525
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,239.0,-6.043240068319729,2.6577047730691525
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,239.0,-6.043240068319729,2.6577047730691525
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,239.0,-6.043240068319729,2.6577047730691525
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,239.0,-6.043240068319729,2.6577047730691525
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,239.0,-6.043240068319729,2.6577047730691525
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,239.0,-6.043240068319729,2.6577047730691525
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,239.0,-6.043240068319729,2.6577047730691525
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,480.0,-6.2684126238193,1.378722797312614
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,480.0,-6.2684126238193,1.378722797312614
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,480.0,-6.2684126238193,1.378722797312614
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,480.0,-6.2684126238193,1.378722797312614
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,480.0,-6.2684126238193,1.378722797312614
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,480.0,-6.2684126238193,1.378722797312614
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,480.0,-6.2684126238193,1.378722797312614
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,480.0,-6.2684126238193,1.378722797312614
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,480.0,-6.2684126238193,1.378722797312614
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,319.0,-6.373322698448484,1.9795418804196023
