variant,family,side,horizon_bars,horizon_minutes,cooldown_bars,params_json,decision,score,reasons,events,freq_per_month,total_x1,median_x1,wr_x1,pf_x1,dd_x1,total_x2,pf_x2,total_x4,pf_x4,test20_events,test20_total,test20_median,test20_pf,test30_events,test30_total,test30_pf,events_2026,total_2026,median_2026,pf_2026,pos_years,years,pos_quarters,quarters,boot_total_p05,boot_pf_p05,boot_prob_total_gt_0,boot_prob_pf_gt_1
pdl_sweep_reclaim_long_sweep2.5_reclaim3_new_york_only_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,76,1.948718,-12.27,0.41,0.526316,0.964,-93.92,-38.87,0.89008,-92.07,0.758448,16,24.8,9.325,1.181845,23,18.63,1.113994,8,-1.88,11.185,0.979983,2,5,6,17,-222.504,0.554791,0.46,0.46
pdl_sweep_reclaim_long_sweep2.5_reclaim3_new_york_only_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,76,1.948718,-13.42,-0.36,0.486842,0.945518,-50.88,-40.02,0.846225,-93.22,0.678972,16,9.31,0.235,1.136091,23,16.77,1.200167,8,-1.22,4.165,0.969644,3,5,6,17,-149.7625,0.535724,0.49,0.49
pdl_sweep_reclaim_long_sweep2.5_reclaim3_new_york_only_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,73,1.871795,-20.2,0.43,0.534247,0.939995,-93.92,-45.75,0.86881,-96.85,0.741644,15,11.87,8.4,1.086522,22,-2.23,0.987048,7,-14.0,10.25,0.850937,2,5,6,17,-230.697,0.537486,0.46,0.46
pdl_sweep_reclaim_long_sweep1.25_reclaim1_new_york_only_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,73,2.085714,-10.91,-0.72,0.410959,0.936944,-95.43,-36.46,0.806136,-87.56,0.602542,15,64.77,3.53,3.120825,22,39.04,1.666894,3,13.86,3.53,4.142857,2,5,8,17,-92.1425,0.562584,0.38,0.38
pdl_sweep_reclaim_long_sweep3_reclaim1_new_york_only_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,30,1.363636,-10.28,-0.28,0.466667,0.91341,-84.59,-20.78,0.833266,-41.78,0.693987,6,62.92,6.5,45.0,9,4.16,1.069114,1,2.03,2.03,999.0,3,5,7,14,-105.4175,0.389792,0.395,0.395
pdl_sweep_reclaim_long_sweep3_reclaim1_new_york_only_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,30,1.363636,-10.28,-0.28,0.466667,0.91341,-84.59,-20.78,0.833266,-41.78,0.693987,6,62.92,6.5,45.0,9,4.16,1.069114,1,2.03,2.03,999.0,3,5,7,14,-105.4175,0.389792,0.395,0.395
pdl_sweep_reclaim_long_sweep2.5_reclaim1_new_york_only_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,36,1.636364,-11.51,-1.18,0.416667,0.906673,-73.83,-24.11,0.815771,-49.31,0.662953,8,49.39,4.13,3.194136,11,20.93,1.410634,1,8.4,8.4,999.0,2,5,4,14,-106.947,0.379705,0.385,0.385
pdl_sweep_reclaim_long_sweep1.62_reclaim1_new_york_only_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.62}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,55,1.896552,-21.44,-1.03,0.418182,0.885818,-86.44,-40.69,0.795815,-79.19,0.644026,11,6.05,-0.38,1.103774,17,-9.62,0.882238,1,2.03,2.03,999.0,3,5,6,16,-126.976,0.476894,0.365,0.365
pdl_sweep_reclaim_long_sweep2.5_reclaim1_london_new_york_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,64,1.777778,-25.36,-0.675,0.453125,0.876359,-103.06,-47.76,0.780464,-92.56,0.620313,13,24.93,3.89,1.380843,20,30.89,1.405487,7,19.11,4.45,1.930833,1,5,7,17,-142.2245,0.444953,0.355,0.355
pdl_sweep_reclaim_long_sweep1.62_reclaim1_new_york_only_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.62}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,60,2.068966,-19.7,-1.21,0.383333,0.876287,-91.97,-40.7,0.763633,-82.7,0.586624,12,55.33,3.215,2.896812,18,39.19,1.823665,2,10.33,5.165,3.342404,2,5,7,16,-109.9305,0.455982,0.34,0.34
pdl_sweep_reclaim_long_sweep2.5_reclaim1_new_york_only_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,38,1.727273,-16.51,-1.32,0.394737,0.871347,-75.82,-29.81,0.781724,-56.41,0.632269,8,57.32,4.13,4.931413,12,19.54,1.373186,1,8.4,8.4,999.0,2,5,4,14,-103.661,0.363997,0.38,0.38
pdl_sweep_reclaim_long_sweep1.25_reclaim1_new_york_only_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,77,2.2,-24.75,-1.02,0.402597,0.869165,-96.91,-51.7,0.748137,-105.6,0.559265,16,55.59,3.1,2.399547,24,36.24,1.535145,3,13.86,3.53,4.142857,2,5,7,17,-129.661,0.453844,0.345,0.345
pdl_sweep_reclaim_long_sweep2.5_reclaim3_new_york_only_h4_cool0,pdl_sweep_reclaim_refined,LONG,4,60,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,78,2.0,-42.55,-0.63,0.474359,0.867445,-83.14,-69.85,0.791872,-124.45,0.65988,16,-7.02,0.335,0.936967,24,-0.12,0.999123,9,-28.9,-0.14,0.656321,2,5,6,17,-233.7895,0.489845,0.39,0.39
pdl_sweep_reclaim_long_sweep3_reclaim3_new_york_only_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,64,1.684211,-31.78,-0.805,0.46875,0.864524,-79.97,-54.18,0.780434,-98.98,0.637741,13,28.09,1.27,1.456303,20,19.23,1.213572,7,10.71,7.44,1.266484,2,5,7,17,-148.924,0.491298,0.355,0.355
pdl_sweep_reclaim_long_sweep2.5_reclaim1_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,66,1.833333,-30.36,-1.125,0.439394,0.855504,-105.05,-53.46,0.760538,-99.66,0.602758,14,20.59,-0.225,1.294986,20,29.64,1.382797,7,19.11,4.45,1.930833,1,5,7,17,-129.277,0.476115,0.28,0.28
pdl_sweep_reclaim_long_sweep2.5_reclaim3_new_york_only_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,73,1.871795,-53.3,1.13,0.520548,0.855301,-113.51,-78.85,0.792996,-129.95,0.680013,15,-17.66,2.03,0.869946,22,-42.59,0.757681,7,-70.59,2.03,0.411505,2,5,8,17,-322.935,0.457453,0.395,0.395
pdl_sweep_reclaim_long_sweep1.25_reclaim1_new_york_only_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,70,2.0,-39.9,-0.99,0.428571,0.849949,-103.13,-64.4,0.770181,-113.4,0.63301,14,-11.28,-0.375,0.862389,21,-75.38,0.483946,3,-23.69,2.03,0.223788,2,5,8,17,-183.8375,0.481071,0.34,0.34
pdl_sweep_reclaim_long_sweep2.5_reclaim1_london_new_york_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,66,1.833333,-26.03,-0.94,0.393939,0.849651,-98.55,-49.13,0.737483,-95.33,0.562445,14,25.36,-0.285,1.740654,20,28.23,1.627333,7,16.03,1.0,3.632184,2,5,7,17,-110.9105,0.455644,0.325,0.325
pdl_sweep_reclaim_long_sweep3_reclaim3_new_york_only_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,62,1.631579,-52.64,0.275,0.516129,0.832756,-93.92,-74.34,0.771571,-117.74,0.662394,13,4.4,8.4,1.033389,19,0.64,1.004092,6,-26.88,9.325,0.713799,2,5,6,17,-243.842,0.437295,0.325,0.325
pdl_sweep_reclaim_long_sweep2.5_reclaim1_new_york_only_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,38,1.727273,-19.92,-1.08,0.421053,0.831229,-79.39,-33.22,0.735783,-59.82,0.581971,8,40.45,3.215,4.931001,12,34.36,1.921674,1,-4.41,-4.41,0.0,1,5,4,14,-101.923,0.346617,0.39,0.39
pdl_sweep_reclaim_long_sweep3_reclaim1_london_new_york_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,52,1.529412,-30.54,-1.125,0.442308,0.826596,-86.29,-48.74,0.738603,-85.14,0.591576,11,3.77,-5.15,1.058296,16,14.21,1.200395,5,-2.84,4.45,0.861666,1,5,7,17,-137.913,0.400057,0.345,0.345
pdl_sweep_reclaim_long_sweep3_reclaim3_new_york_only_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,63,1.657895,-56.25,0.16,0.507937,0.823313,-93.92,-78.3,0.762295,-122.4,0.65366,13,4.4,8.4,1.033389,19,0.64,1.004092,6,-26.88,9.325,0.713799,2,5,6,17,-283.476,0.419954,0.33,0.33
pdl_sweep_reclaim_long_sweep1.62_reclaim1_new_york_only_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.62}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,57,1.965517,-30.71,-1.25,0.368421,0.822629,-90.63,-50.66,0.727532,-90.56,0.573112,12,18.48,-3.49,1.345938,18,3.69,1.051921,2,-1.76,-0.88,0.826772,1,5,5,16,-133.8995,0.390468,0.255,0.255
pdl_sweep_reclaim_long_sweep2_reclaim1_new_york_only_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,51,1.821429,-25.14,-1.14,0.392157,0.821487,-84.61,-42.99,0.716574,-78.69,0.55124,11,32.48,2.67,1.871245,16,24.67,1.520904,1,-4.41,-4.41,0.0,1,5,5,16,-107.983,0.394901,0.305,0.305
pdl_sweep_reclaim_long_sweep2.5_reclaim3_new_york_only_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,75,1.923077,-70.51,1.13,0.52,0.818287,-126.75,-96.76,0.758667,-149.26,0.650314,15,-35.94,2.03,0.766729,23,-35.63,0.791966,8,-83.13,1.81,0.372556,2,5,7,17,-318.3625,0.45402,0.255,0.255
pdl_sweep_reclaim_long_sweep2.5_reclaim1_new_york_only_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,36,1.636364,-27.78,-0.855,0.444444,0.810492,-94.95,-40.38,0.737622,-65.58,0.611032,8,29.46,0.83,1.844368,11,-11.2,0.851754,1,2.03,2.03,999.0,2,5,6,14,-124.769,0.358498,0.28,0.28
pdl_sweep_reclaim_long_sweep2.5_reclaim1_new_york_only_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,36,1.636364,-27.78,-0.855,0.444444,0.810492,-94.95,-40.38,0.737622,-65.58,0.611032,8,29.46,0.83,1.844368,11,-11.2,0.851754,1,2.03,2.03,999.0,2,5,6,14,-124.769,0.358498,0.28,0.28
pdl_sweep_reclaim_long_sweep3_reclaim1_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,53,1.558824,-34.15,-1.14,0.433962,0.809993,-86.89,-52.7,0.723243,-89.8,0.578641,11,3.77,-5.15,1.058296,16,14.21,1.200395,5,-2.84,4.45,0.861666,1,5,7,17,-137.474,0.412146,0.245,0.245
pdl_sweep_reclaim_long_sweep2.5_reclaim1_london_new_york_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,67,1.861111,-35.21,-0.97,0.38806,0.806867,-98.55,-58.66,0.701749,-105.56,0.537221,14,16.6,-0.285,1.386047,21,19.05,1.351606,7,16.03,1.0,3.632184,2,5,7,17,-120.38,0.462868,0.33,0.33
pdl_sweep_reclaim_long_sweep1.25_reclaim1_new_york_only_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,69,1.971429,-40.45,-1.11,0.376812,0.804277,-107.43,-64.6,0.708891,-112.9,0.554495,14,25.58,-1.895,1.468756,21,-6.59,0.92933,3,-2.91,-1.15,0.742706,1,5,5,17,-138.26,0.429545,0.27,0.27
pdl_sweep_reclaim_long_sweep1.62_reclaim1_new_york_only_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.62}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,62,2.137931,-34.57,-1.325,0.370968,0.801447,-95.92,-56.27,0.700309,-99.67,0.540755,13,46.15,2.67,2.20339,19,30.01,1.528717,2,10.33,5.165,3.342404,2,5,6,16,-122.592,0.418443,0.28,0.28
pdl_sweep_reclaim_long_sweep3_reclaim1_london_new_york_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,53,1.558824,-31.24,-1.02,0.377358,0.800115,-80.45,-49.79,0.703348,-86.89,0.549583,11,10.17,-1.33,1.237728,16,6.21,1.115988,5,9.38,-0.35,2.54023,2,5,8,17,-133.9615,0.375791,0.265,0.265
pdl_sweep_reclaim_long_sweep3_reclaim1_london_new_york_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,53,1.558824,-31.24,-1.02,0.377358,0.800115,-80.45,-49.79,0.703348,-86.89,0.549583,11,10.17,-1.33,1.237728,16,6.21,1.115988,5,9.38,-0.35,2.54023,2,5,8,17,-133.9615,0.375791,0.265,0.265
pdl_sweep_reclaim_long_sweep2.5_reclaim1_london_new_york_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,64,1.777778,-39.57,-1.025,0.40625,0.796618,-104.82,-61.97,0.701867,-106.77,0.545718,13,24.15,3.6,1.453606,20,27.47,1.420288,7,25.25,5.11,3.079901,1,5,6,17,-140.443,0.390033,0.23,0.23
pdl_sweep_reclaim_long_sweep2.5_reclaim1_london_new_york_h4_cool0,pdl_sweep_reclaim_refined,LONG,4,60,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,67,1.861111,-41.84,-1.24,0.402985,0.795763,-107.09,-65.29,0.701681,-112.19,0.546579,14,15.98,1.09,1.260218,21,23.67,1.321909,7,25.25,5.11,3.079901,1,5,6,17,-143.2825,0.44279,0.245,0.245
pdl_sweep_reclaim_long_sweep1.25_reclaim1_new_york_only_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,70,2.0,-41.69,-1.025,0.428571,0.794235,-108.88,-66.19,0.695188,-115.19,0.534172,14,39.24,1.61,1.896914,21,5.7,1.068518,3,15.23,2.15,11.725352,2,5,6,17,-139.761,0.44883,0.275,0.275
pdl_sweep_reclaim_long_sweep2.5_reclaim3_new_york_only_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,75,1.923077,-66.24,-0.81,0.466667,0.788357,-83.14,-92.49,0.717363,-144.99,0.593672,15,-21.46,0.81,0.792054,23,-22.15,0.830761,8,-52.58,-0.78,0.374718,2,5,5,17,-224.025,0.477333,0.23,0.23
pdl_sweep_reclaim_long_sweep2_reclaim1_new_york_only_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,48,1.714286,-41.68,-1.29,0.395833,0.781115,-97.46,-58.48,0.708881,-92.08,0.585001,10,-5.13,-1.26,0.926166,15,-28.52,0.692904,1,2.03,2.03,999.0,2,5,6,16,-154.769,0.342468,0.3,0.3
pdl_sweep_reclaim_long_sweep2.5_reclaim1_london_new_york_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,64,1.777778,-55.49,-0.585,0.453125,0.780724,-142.32,-77.89,0.707114,-122.69,0.579598,13,21.64,2.03,1.334933,20,6.6,1.071336,7,17.41,4.03,1.995426,1,5,6,17,-187.0945,0.449413,0.24,0.24
pdl_sweep_reclaim_long_sweep2.5_reclaim1_london_new_york_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,64,1.777778,-55.49,-0.585,0.453125,0.780724,-142.32,-77.89,0.707114,-122.69,0.579598,13,21.64,2.03,1.334933,20,6.6,1.071336,7,17.41,4.03,1.995426,1,5,6,17,-187.0945,0.449413,0.24,0.24
pdl_sweep_reclaim_long_sweep2_reclaim1_new_york_only_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,49,1.75,-35.56,-1.25,0.387755,0.7801,-94.82,-52.71,0.694258,-87.01,0.552441,10,22.98,-2.24,1.469747,15,5.33,1.080066,1,8.4,8.4,999.0,2,5,5,16,-125.1465,0.355837,0.27,0.27
pdl_sweep_reclaim_long_sweep2_reclaim1_new_york_only_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,49,1.75,-43.61,-1.34,0.387755,0.773278,-99.39,-60.76,0.700925,-95.06,0.577248,10,-5.13,-1.26,0.926166,15,-28.52,0.692904,1,2.03,2.03,999.0,2,5,6,16,-143.466,0.382562,0.245,0.245
pdl_sweep_reclaim_long_sweep2.5_reclaim1_new_york_only_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 2.5}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,39,1.772727,-29.1,-1.14,0.410256,0.771244,-79.39,-42.75,0.683942,-70.05,0.543142,8,27.51,1.125,2.412943,12,23.3,1.501507,1,-4.41,-4.41,0.0,1,5,4,14,-98.8945,0.362974,0.295,0.295
pdl_sweep_reclaim_long_sweep3_reclaim3_new_york_only_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,63,1.657895,-54.35,-1.02,0.460317,0.768309,-79.97,-76.4,0.690387,-120.5,0.55898,13,-3.66,-0.59,0.948261,19,-3.34,0.962905,6,-11.86,2.19,0.704902,1,5,6,17,-171.125,0.446914,0.245,0.245
pdl_sweep_reclaim_long_sweep1.25_reclaim1_new_york_only_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,73,2.085714,-53.11,-1.15,0.369863,0.763293,-116.48,-78.66,0.673149,-129.76,0.52689,15,25.2,-1.39,1.458599,22,-27.19,0.746693,3,-2.91,-1.15,0.742706,1,5,5,17,-139.781,0.467994,0.195,0.195
pdl_sweep_reclaim_long_sweep3_reclaim1_new_york_only_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 3.0}",REJECT_TOO_FEW_EVENTS,-999.0,events < 80,31,1.409091,-26.39,-1.28,0.419355,0.758841,-66.51,-37.24,0.678217,-58.94,0.547659,7,40.12,2.67,3.106037,10,15.01,1.326021,1,-4.41,-4.41,0.0,1,5,5,14,-98.4845,0.263705,0.26,0.26
