thesis,variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,net_usd_x1,macro_labels,year
range_mean_reversion,unguarded,2024-02-09T12:00:00+00:00,2024-02-09T13:00:00+00:00,long,london_ny_overlap,2028.73,2040.73,2018.73,2024-02-09T21:54:00+00:00,2023.78,time_exit,-5.3,,2024
range_mean_reversion,unguarded,2024-02-13T13:00:00+00:00,2024-02-13T14:00:00+00:00,long,london_ny_overlap,2004.16,2016.16,1994.16,2024-02-13T14:52:00+00:00,1994.16,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-02-13T14:00:00+00:00,2024-02-13T15:00:00+00:00,long,london_ny_overlap,1995.51,2007.51,1985.51,2024-02-14T02:59:00+00:00,1992.0,time_exit,-3.86,,2024
range_mean_reversion,unguarded,2024-02-15T13:00:00+00:00,2024-02-15T14:00:00+00:00,short,london_ny_overlap,2003.85,1991.85,2013.85,2024-02-16T01:59:00+00:00,2005.37,time_exit,-1.87,,2024
range_mean_reversion,unguarded,2024-02-22T07:00:00+00:00,2024-02-22T08:00:00+00:00,short,london,2031.49,2019.49,2041.49,2024-02-22T18:20:00+00:00,2019.49,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-02-23T15:00:00+00:00,2024-02-23T16:00:00+00:00,short,london_ny_overlap,2030.15,2018.15,2040.15,2024-02-23T18:50:00+00:00,2040.15,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-02-23T18:00:00+00:00,2024-02-23T19:00:00+00:00,short,new_york,2040.4,2028.4,2050.4,2024-02-23T21:54:00+00:00,2035.83,time_exit,4.22,,2024
range_mean_reversion,unguarded,2024-02-27T09:00:00+00:00,2024-02-27T10:00:00+00:00,short,london,2036.62,2024.62,2046.62,2024-02-27T21:58:00+00:00,2030.25,time_exit,6.02,,2024
range_mean_reversion,unguarded,2024-02-27T23:00:00+00:00,2024-02-28T00:00:00+00:00,long,asia,2030.06,2042.06,2020.06,2024-02-28T11:59:00+00:00,2027.04,time_exit,-3.37,,2024
range_mean_reversion,unguarded,2024-02-29T01:00:00+00:00,2024-02-29T02:00:00+00:00,short,asia,2036.4,2024.4,2046.4,2024-02-29T13:45:00+00:00,2046.4,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-03-12T11:00:00+00:00,2024-03-12T12:00:00+00:00,long,london,2171.95,2183.95,2161.95,2024-03-12T12:30:00+00:00,2161.95,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-03-12T12:00:00+00:00,2024-03-12T13:00:00+00:00,long,london_ny_overlap,2169.79,2181.79,2159.79,2024-03-12T13:05:00+00:00,2159.79,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-03-12T13:00:00+00:00,2024-03-12T14:00:00+00:00,long,london_ny_overlap,2160.41,2172.41,2150.41,2024-03-13T01:59:00+00:00,2158.53,time_exit,-2.23,,2024
range_mean_reversion,unguarded,2024-03-14T00:00:00+00:00,2024-03-14T01:00:00+00:00,short,asia,2176.28,2164.28,2186.28,2024-03-14T12:30:00+00:00,2164.28,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-03-19T07:00:00+00:00,2024-03-19T08:00:00+00:00,long,london,2155.83,2167.83,2145.83,2024-03-19T19:59:00+00:00,2157.71,time_exit,1.53,,2024
range_mean_reversion,unguarded,2024-03-20T18:00:00+00:00,2024-03-20T19:00:00+00:00,short,new_york,2182.45,2170.45,2192.45,2024-03-20T22:13:00+00:00,2192.45,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-03-20T22:00:00+00:00,2024-03-20T23:00:00+00:00,short,other,2199.08,2187.08,2209.08,2024-03-21T01:11:00+00:00,2209.08,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-03-22T07:00:00+00:00,2024-03-22T08:00:00+00:00,long,london,2168.42,2180.42,2158.42,2024-03-22T17:26:00+00:00,2158.42,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-03-27T10:00:00+00:00,2024-03-27T11:00:00+00:00,short,london,2193.77,2181.77,2203.77,2024-03-27T22:58:00+00:00,2192.23,time_exit,1.19,,2024
range_mean_reversion,unguarded,2024-04-05T02:00:00+00:00,2024-04-05T03:00:00+00:00,long,asia,2271.75,2283.75,2261.75,2024-04-05T08:06:00+00:00,2283.75,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-04-05T14:00:00+00:00,2024-04-05T15:00:00+00:00,short,london_ny_overlap,2299.75,2287.75,2309.75,2024-04-05T15:26:00+00:00,2309.75,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-04-05T15:00:00+00:00,2024-04-05T16:00:00+00:00,short,london_ny_overlap,2317.53,2305.53,2327.53,2024-04-05T16:39:00+00:00,2327.53,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-04-05T16:00:00+00:00,2024-04-05T17:00:00+00:00,short,new_york,2326.22,2314.22,2336.22,2024-04-05T21:54:00+00:00,2328.32,time_exit,-2.45,,2024
range_mean_reversion,unguarded,2024-04-10T19:00:00+00:00,2024-04-10T20:00:00+00:00,long,new_york,2327.29,2340.230786,2316.599786,2024-04-11T02:16:00+00:00,2340.230786,take_profit,12.590786,,2024
range_mean_reversion,unguarded,2024-04-11T18:00:00+00:00,2024-04-11T19:00:00+00:00,short,new_york,2356.25,2344.25,2366.25,2024-04-11T20:42:00+00:00,2366.25,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-04-11T20:00:00+00:00,2024-04-11T21:00:00+00:00,short,new_york,2372.84,2360.84,2382.84,2024-04-12T02:00:00+00:00,2382.84,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-04-12T01:00:00+00:00,2024-04-12T02:00:00+00:00,short,asia,2378.66,2366.66,2388.66,2024-04-12T02:06:00+00:00,2388.66,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-04-16T05:00:00+00:00,2024-04-16T06:00:00+00:00,short,asia,2385.88,2373.344179,2396.235679,2024-04-16T07:41:00+00:00,2373.344179,take_profit,12.185821,,2024
range_mean_reversion,unguarded,2024-04-17T21:00:00+00:00,2024-04-17T22:00:00+00:00,long,other,2362.83,2374.83,2352.83,2024-04-18T04:25:00+00:00,2374.83,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-04-19T02:00:00+00:00,2024-04-19T03:00:00+00:00,short,asia,2409.23,2397.23,2419.23,2024-04-19T03:40:00+00:00,2397.23,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-04-19T03:00:00+00:00,2024-04-19T04:00:00+00:00,short,asia,2400.4,2388.398107,2410.4,2024-04-19T04:15:00+00:00,2388.398107,take_profit,11.651893,,2024
range_mean_reversion,unguarded,2024-04-22T03:00:00+00:00,2024-04-22T04:00:00+00:00,long,asia,2372.69,2384.69,2362.69,2024-04-22T04:18:00+00:00,2362.69,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-04-22T04:00:00+00:00,2024-04-22T05:00:00+00:00,long,asia,2369.42,2381.42,2359.42,2024-04-22T07:44:00+00:00,2359.42,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-04-22T07:00:00+00:00,2024-04-22T08:00:00+00:00,long,london,2355.69,2367.69,2345.69,2024-04-22T12:18:00+00:00,2345.69,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-04-24T10:00:00+00:00,2024-04-24T11:00:00+00:00,long,london,2315.02,2327.02,2305.02,2024-04-24T15:50:00+00:00,2327.02,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-04-25T12:00:00+00:00,2024-04-25T13:00:00+00:00,short,london_ny_overlap,2328.51,2316.51,2338.51,2024-04-25T14:15:00+00:00,2316.51,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-04-25T15:00:00+00:00,2024-04-25T16:00:00+00:00,short,london_ny_overlap,2333.66,2321.66,2343.66,2024-04-26T03:59:00+00:00,2333.71,time_exit,-0.4,,2024
range_mean_reversion,unguarded,2024-04-30T05:00:00+00:00,2024-04-30T06:00:00+00:00,long,asia,2326.45,2338.45,2316.45,2024-04-30T08:32:00+00:00,2316.45,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-02T01:00:00+00:00,2024-05-02T02:00:00+00:00,short,asia,2324.41,2312.41,2334.41,2024-05-02T08:08:00+00:00,2312.41,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-05-06T06:00:00+00:00,2024-05-06T07:00:00+00:00,short,london,2313.28,2301.28,2323.28,2024-05-06T08:40:00+00:00,2323.28,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-06T08:00:00+00:00,2024-05-06T09:00:00+00:00,short,london,2322.71,2310.71,2332.71,2024-05-06T20:59:00+00:00,2325.0,time_exit,-2.64,,2024
range_mean_reversion,unguarded,2024-05-08T02:00:00+00:00,2024-05-08T03:00:00+00:00,long,asia,2307.78,2319.78,2297.78,2024-05-08T06:30:00+00:00,2319.78,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-05-09T13:00:00+00:00,2024-05-09T14:00:00+00:00,short,london_ny_overlap,2326.74,2314.74,2336.74,2024-05-09T14:12:00+00:00,2314.74,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-05-09T14:00:00+00:00,2024-05-09T15:00:00+00:00,short,london_ny_overlap,2324.43,2312.43,2334.43,2024-05-09T15:14:00+00:00,2334.43,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-09T15:00:00+00:00,2024-05-09T16:00:00+00:00,short,london_ny_overlap,2333.39,2321.39,2343.39,2024-05-09T20:48:00+00:00,2343.39,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-13T15:00:00+00:00,2024-05-13T16:00:00+00:00,long,london_ny_overlap,2343.54,2355.54,2333.54,2024-05-13T16:32:00+00:00,2333.54,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-13T16:00:00+00:00,2024-05-13T17:00:00+00:00,long,new_york,2335.76,2347.76,2325.76,2024-05-14T04:59:00+00:00,2342.96,time_exit,6.85,,2024
range_mean_reversion,unguarded,2024-05-14T20:00:00+00:00,2024-05-14T21:00:00+00:00,short,new_york,2356.56,2344.56,2366.56,2024-05-15T08:59:00+00:00,2362.49,time_exit,-6.28,,2024
range_mean_reversion,unguarded,2024-05-17T07:00:00+00:00,2024-05-17T08:00:00+00:00,short,london,2386.01,2374.01,2396.01,2024-05-17T14:02:00+00:00,2396.01,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-17T14:00:00+00:00,2024-05-17T15:00:00+00:00,short,london_ny_overlap,2401.63,2389.63,2411.63,2024-05-17T15:50:00+00:00,2411.63,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-17T15:00:00+00:00,2024-05-17T16:00:00+00:00,short,london_ny_overlap,2413.37,2401.37,2423.37,2024-05-17T21:54:00+00:00,2414.32,time_exit,-1.3,,2024
range_mean_reversion,unguarded,2024-05-27T13:00:00+00:00,2024-05-27T14:00:00+00:00,short,london_ny_overlap,2347.01,2335.01,2357.01,2024-05-27T14:56:00+00:00,2357.01,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-27T14:00:00+00:00,2024-05-27T15:00:00+00:00,short,london_ny_overlap,2354.98,2342.98,2364.98,2024-05-28T02:59:00+00:00,2354.71,time_exit,-0.08,,2024
range_mean_reversion,unguarded,2024-05-29T15:00:00+00:00,2024-05-29T16:00:00+00:00,long,london_ny_overlap,2343.29,2355.29,2333.29,2024-05-30T02:45:00+00:00,2333.29,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-05-31T16:00:00+00:00,2024-05-31T17:00:00+00:00,long,new_york,2329.78,2341.78,2319.78,2024-05-31T21:54:00+00:00,2327.28,time_exit,-2.85,,2024
range_mean_reversion,unguarded,2024-06-02T23:00:00+00:00,2024-06-03T00:00:00+00:00,long,asia,2326.24,2338.24,2316.24,2024-06-03T06:44:00+00:00,2316.24,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-06-03T23:00:00+00:00,2024-06-04T00:00:00+00:00,short,asia,2350.82,2338.82,2360.82,2024-06-04T09:00:00+00:00,2338.82,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-06-05T16:00:00+00:00,2024-06-05T17:00:00+00:00,short,new_york,2353.66,2341.66,2363.66,2024-06-06T02:14:00+00:00,2363.66,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-06-07T14:00:00+00:00,2024-06-07T15:00:00+00:00,long,london_ny_overlap,2309.27,2323.028107,2297.904607,2024-06-07T20:11:00+00:00,2297.904607,stop_loss,-11.715393,,2024
range_mean_reversion,unguarded,2024-06-11T13:00:00+00:00,2024-06-11T14:00:00+00:00,short,london_ny_overlap,2317.94,2305.94,2327.94,2024-06-11T17:33:00+00:00,2305.94,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-06-13T16:00:00+00:00,2024-06-13T17:00:00+00:00,long,new_york,2298.91,2310.91,2288.91,2024-06-14T04:59:00+00:00,2305.31,time_exit,6.05,,2024
range_mean_reversion,unguarded,2024-06-14T15:00:00+00:00,2024-06-14T16:00:00+00:00,short,london_ny_overlap,2329.89,2317.89,2339.89,2024-06-14T21:54:00+00:00,2332.57,time_exit,-3.03,,2024
range_mean_reversion,unguarded,2024-06-18T17:00:00+00:00,2024-06-18T18:00:00+00:00,short,new_york,2330.26,2318.26,2340.26,2024-06-19T05:59:00+00:00,2328.0,time_exit,1.91,,2024
range_mean_reversion,unguarded,2024-06-23T23:00:00+00:00,2024-06-24T00:00:00+00:00,long,asia,2321.34,2333.34,2311.34,2024-06-24T11:59:00+00:00,2324.97,time_exit,3.28,,2024
range_mean_reversion,unguarded,2024-06-25T17:00:00+00:00,2024-06-25T18:00:00+00:00,long,new_york,2317.6,2329.6,2307.6,2024-06-26T05:59:00+00:00,2316.6,time_exit,-1.35,,2024
range_mean_reversion,unguarded,2024-06-27T18:00:00+00:00,2024-06-27T19:00:00+00:00,short,new_york,2325.83,2313.83,2335.83,2024-06-28T06:59:00+00:00,2325.77,time_exit,-0.29,,2024
range_mean_reversion,unguarded,2024-07-01T11:00:00+00:00,2024-07-01T12:00:00+00:00,short,london,2332.68,2320.68,2342.68,2024-07-01T15:42:00+00:00,2320.68,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-07-02T11:00:00+00:00,2024-07-02T12:00:00+00:00,long,london,2324.34,2336.34,2314.34,2024-07-02T14:50:00+00:00,2336.34,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-07-03T05:00:00+00:00,2024-07-03T06:00:00+00:00,short,asia,2334.52,2322.52,2344.52,2024-07-03T08:56:00+00:00,2344.52,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-07-03T08:00:00+00:00,2024-07-03T09:00:00+00:00,short,london,2345.38,2333.38,2355.38,2024-07-03T13:38:00+00:00,2355.38,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-07-08T20:00:00+00:00,2024-07-08T21:00:00+00:00,long,new_york,2358.96,2370.96,2348.96,2024-07-09T08:59:00+00:00,2358.95,time_exit,-0.36,,2024
range_mean_reversion,unguarded,2024-07-10T08:00:00+00:00,2024-07-10T09:00:00+00:00,short,london,2372.64,2360.64,2382.64,2024-07-10T14:47:00+00:00,2382.64,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-07-15T15:00:00+00:00,2024-07-15T16:00:00+00:00,short,london_ny_overlap,2431.48,2419.48,2441.48,2024-07-16T03:59:00+00:00,2430.22,time_exit,0.91,,2024
range_mean_reversion,unguarded,2024-07-18T17:00:00+00:00,2024-07-18T18:00:00+00:00,long,new_york,2456.15,2468.15,2446.15,2024-07-18T20:07:00+00:00,2446.15,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-07-18T20:00:00+00:00,2024-07-18T21:00:00+00:00,long,new_york,2442.59,2454.59,2432.59,2024-07-19T01:03:00+00:00,2432.59,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-07-25T02:00:00+00:00,2024-07-25T03:00:00+00:00,long,asia,2376.09,2388.09,2366.09,2024-07-25T08:11:00+00:00,2366.09,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-07-26T20:00:00+00:00,2024-07-26T21:00:00+00:00,short,new_york,2386.85,2374.85,2396.85,2024-07-26T21:54:00+00:00,2387.81,time_exit,-1.31,,2024
range_mean_reversion,unguarded,2024-07-28T23:00:00+00:00,2024-07-29T00:00:00+00:00,short,asia,2395.55,2383.55,2405.55,2024-07-29T11:59:00+00:00,2392.58,time_exit,2.62,,2024
range_mean_reversion,unguarded,2024-07-30T07:00:00+00:00,2024-07-30T08:00:00+00:00,short,london,2390.35,2378.35,2400.35,2024-07-30T18:00:00+00:00,2400.35,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-07-30T17:00:00+00:00,2024-07-30T18:00:00+00:00,short,new_york,2399.97,2387.97,2409.97,2024-07-30T18:02:00+00:00,2409.97,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-07-30T18:00:00+00:00,2024-07-30T19:00:00+00:00,short,new_york,2405.72,2393.72,2415.72,2024-07-31T04:14:00+00:00,2415.72,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-05T01:00:00+00:00,2024-08-05T02:00:00+00:00,long,asia,2421.88,2439.360821,2407.439321,2024-08-05T02:41:00+00:00,2439.360821,take_profit,17.130821,,2024
range_mean_reversion,unguarded,2024-08-08T11:00:00+00:00,2024-08-08T12:00:00+00:00,short,london,2404.83,2392.83,2414.83,2024-08-08T13:21:00+00:00,2414.83,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-08T13:00:00+00:00,2024-08-08T14:00:00+00:00,short,london_ny_overlap,2408.02,2396.02,2418.02,2024-08-08T15:10:00+00:00,2418.02,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-08T15:00:00+00:00,2024-08-08T16:00:00+00:00,short,london_ny_overlap,2413.69,2401.69,2423.69,2024-08-08T17:27:00+00:00,2423.69,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-14T15:00:00+00:00,2024-08-14T16:00:00+00:00,long,london_ny_overlap,2450.21,2462.21,2440.21,2024-08-14T17:24:00+00:00,2440.21,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-14T17:00:00+00:00,2024-08-14T18:00:00+00:00,long,new_york,2444.17,2456.17,2434.17,2024-08-15T05:59:00+00:00,2453.38,time_exit,8.86,,2024
range_mean_reversion,unguarded,2024-08-16T08:00:00+00:00,2024-08-16T09:00:00+00:00,short,london,2461.93,2449.93,2471.93,2024-08-16T12:59:00+00:00,2471.93,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-21T15:00:00+00:00,2024-08-21T16:00:00+00:00,long,london_ny_overlap,2501.49,2513.49,2491.49,2024-08-21T19:02:00+00:00,2513.49,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-08-23T18:00:00+00:00,2024-08-23T19:00:00+00:00,short,new_york,2510.89,2498.89,2520.89,2024-08-23T21:54:00+00:00,2511.77,time_exit,-1.23,,2024
range_mean_reversion,unguarded,2024-08-25T23:00:00+00:00,2024-08-26T00:00:00+00:00,short,asia,2512.79,2500.79,2522.79,2024-08-26T09:02:00+00:00,2522.79,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-27T19:00:00+00:00,2024-08-27T20:00:00+00:00,short,new_york,2524.42,2512.42,2534.42,2024-08-28T05:36:00+00:00,2512.42,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-08-28T06:00:00+00:00,2024-08-28T07:00:00+00:00,long,london,2505.73,2517.73,2495.73,2024-08-28T13:30:00+00:00,2495.73,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-28T13:00:00+00:00,2024-08-28T14:00:00+00:00,long,london_ny_overlap,2500.52,2512.52,2490.52,2024-08-29T01:16:00+00:00,2512.52,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-08-29T10:00:00+00:00,2024-08-29T11:00:00+00:00,short,london,2522.89,2510.89,2532.89,2024-08-29T13:30:00+00:00,2510.89,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-08-30T15:00:00+00:00,2024-08-30T16:00:00+00:00,long,london_ny_overlap,2508.93,2520.93,2498.93,2024-08-30T17:39:00+00:00,2498.93,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-08-30T17:00:00+00:00,2024-08-30T18:00:00+00:00,long,new_york,2497.52,2509.52,2487.52,2024-08-30T21:54:00+00:00,2503.23,time_exit,5.36,,2024
range_mean_reversion,unguarded,2024-09-05T03:00:00+00:00,2024-09-05T04:00:00+00:00,short,asia,2498.11,2486.11,2508.11,2024-09-05T09:13:00+00:00,2508.11,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-09-06T20:00:00+00:00,2024-09-06T21:00:00+00:00,long,new_york,2495.72,2507.72,2485.72,2024-09-06T21:54:00+00:00,2496.66,time_exit,0.59,,2024
range_mean_reversion,unguarded,2024-09-12T06:00:00+00:00,2024-09-12T07:00:00+00:00,short,london,2519.46,2507.46,2529.46,2024-09-12T13:41:00+00:00,2529.46,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-09-12T13:00:00+00:00,2024-09-12T14:00:00+00:00,short,london_ny_overlap,2528.6,2516.6,2538.6,2024-09-12T14:09:00+00:00,2538.6,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-09-12T14:00:00+00:00,2024-09-12T15:00:00+00:00,short,london_ny_overlap,2544.99,2532.99,2554.99,2024-09-12T16:08:00+00:00,2554.99,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-09-12T16:00:00+00:00,2024-09-12T17:00:00+00:00,short,new_york,2553.31,2541.31,2563.31,2024-09-13T02:01:00+00:00,2563.31,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-09-17T10:00:00+00:00,2024-09-17T11:00:00+00:00,long,london,2573.48,2585.48,2563.48,2024-09-17T16:34:00+00:00,2563.48,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-09-17T16:00:00+00:00,2024-09-17T17:00:00+00:00,long,new_york,2565.67,2577.67,2555.67,2024-09-18T04:59:00+00:00,2575.95,time_exit,9.93,,2024
range_mean_reversion,unguarded,2024-09-18T20:00:00+00:00,2024-09-18T21:00:00+00:00,long,new_york,2548.54,2560.54,2538.54,2024-09-18T21:21:00+00:00,2560.54,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-09-19T08:00:00+00:00,2024-09-19T09:00:00+00:00,short,london,2584.34,2571.945464,2594.578964,2024-09-19T10:32:00+00:00,2594.578964,stop_loss,-10.588964,,2024
range_mean_reversion,unguarded,2024-09-19T10:00:00+00:00,2024-09-19T11:00:00+00:00,short,london,2591.86,2579.86,2601.86,2024-09-19T13:40:00+00:00,2579.86,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-09-19T16:00:00+00:00,2024-09-19T17:00:00+00:00,short,new_york,2589.23,2577.23,2599.23,2024-09-20T04:59:00+00:00,2591.36,time_exit,-2.48,,2024
range_mean_reversion,unguarded,2024-09-27T15:00:00+00:00,2024-09-27T16:00:00+00:00,long,london_ny_overlap,2649.45,2661.45,2639.45,2024-09-27T21:54:00+00:00,2658.45,time_exit,8.65,,2024
range_mean_reversion,unguarded,2024-10-01T16:00:00+00:00,2024-10-01T17:00:00+00:00,short,new_york,2663.31,2651.31,2673.31,2024-10-02T04:59:00+00:00,2655.24,time_exit,7.72,,2024
range_mean_reversion,unguarded,2024-10-03T08:00:00+00:00,2024-10-03T09:00:00+00:00,long,london,2645.0,2657.0,2635.0,2024-10-03T17:37:00+00:00,2657.0,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-10-04T03:00:00+00:00,2024-10-04T04:00:00+00:00,short,asia,2662.14,2650.14,2672.14,2024-10-04T13:30:00+00:00,2650.14,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-10-07T06:00:00+00:00,2024-10-07T07:00:00+00:00,long,london,2640.45,2652.45,2630.45,2024-10-07T08:59:00+00:00,2652.45,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-10-10T20:00:00+00:00,2024-10-10T21:00:00+00:00,short,new_york,2629.35,2617.35,2639.35,2024-10-11T03:27:00+00:00,2639.35,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-10-15T06:00:00+00:00,2024-10-15T07:00:00+00:00,long,london,2641.62,2653.62,2631.62,2024-10-15T08:32:00+00:00,2653.62,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-10-15T15:00:00+00:00,2024-10-15T16:00:00+00:00,short,london_ny_overlap,2659.78,2647.78,2669.78,2024-10-16T03:11:00+00:00,2669.78,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-10-22T13:00:00+00:00,2024-10-22T14:00:00+00:00,short,london_ny_overlap,2736.23,2724.23,2746.23,2024-10-22T18:00:00+00:00,2746.23,stop_loss,-10.35,,2024
