family,design,guard_variant,direction,session,entry_utc,entry_price,realized_exit_reason,realized_net_x1,horizon_hours,mfe_usd,mae_usd,close_move_usd,hit_plus_10,hit_plus_15,hit_plus_24,hit_minus_10,hit_minus_15,hit_minus_20,first_hit_15_15,first_hit_24_15,bars_checked
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-11-21T02:00:00+00:00,1989.98,time_exit,7.27,12,10.2,-5.7,7.62,True,False,False,False,False,False,none,none,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-11-21T15:00:00+00:00,2005.4,time_exit,-9.14,3,2.13,-6.71,-3.94,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-11-21T15:00:00+00:00,2005.4,time_exit,-9.14,6,2.13,-9.16,-6.43,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-11-21T15:00:00+00:00,2005.4,time_exit,-9.14,12,2.13,-9.97,-8.79,False,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-11-28T16:00:00+00:00,2030.89,time_exit,12.86,3,12.17,-0.43,8.6,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-11-28T16:00:00+00:00,2030.89,time_exit,12.86,6,12.17,-0.43,10.1,True,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-11-28T16:00:00+00:00,2030.89,time_exit,12.86,12,21.27,-0.43,13.21,True,True,False,False,False,False,tp_first,none,657
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2023-12-01T17:00:00+00:00,2058.76,time_exit,12.31,3,16.71,-1.4,8.3,True,True,False,False,False,False,tp_first,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2023-12-01T17:00:00+00:00,2058.76,time_exit,12.31,6,16.71,-1.4,12.66,True,True,False,False,False,False,tp_first,none,294
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2023-12-01T17:00:00+00:00,2058.76,time_exit,12.31,12,16.71,-1.4,12.66,True,True,False,False,False,False,tp_first,none,294
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-04T00:00:00+00:00,2117.9,stop_loss,-15.35,3,1.51,-34.82,-29.81,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-04T00:00:00+00:00,2117.9,stop_loss,-15.35,6,1.51,-36.25,-31.93,False,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-04T00:00:00+00:00,2117.9,stop_loss,-15.35,12,1.51,-60.16,-46.93,False,False,False,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-04T01:00:00+00:00,2095.76,stop_loss,-15.35,3,2.47,-12.68,-10.07,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-04T01:00:00+00:00,2095.76,stop_loss,-15.35,6,2.47,-22.02,-19.34,False,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-04T01:00:00+00:00,2095.76,stop_loss,-15.35,12,2.47,-38.02,-25.91,False,False,False,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2023-12-06T08:00:00+00:00,2034.07,time_exit,-4.46,3,0.85,-13.86,-11.17,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2023-12-06T08:00:00+00:00,2034.07,time_exit,-4.46,6,0.85,-13.86,-3.91,False,False,False,True,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2023-12-06T08:00:00+00:00,2034.07,time_exit,-4.46,12,0.85,-13.86,-4.11,False,False,False,True,False,False,none,none,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2023-12-13T20:00:00+00:00,2013.6,take_profit,23.65,3,14.22,-1.02,13.71,True,False,False,False,False,False,none,none,119
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2023-12-13T20:00:00+00:00,2013.6,take_profit,23.65,6,25.62,-1.02,18.79,True,True,True,False,False,False,tp_first,tp_first,298
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2023-12-13T20:00:00+00:00,2013.6,take_profit,23.65,12,25.62,-1.02,19.18,True,True,True,False,False,False,tp_first,tp_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-14T01:00:00+00:00,2038.03,time_exit,0.52,3,0.0,-8.06,-7.07,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-14T01:00:00+00:00,2038.03,time_exit,0.52,6,0.0,-8.06,-2.68,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2023-12-14T01:00:00+00:00,2038.03,time_exit,0.52,12,2.33,-8.72,0.87,False,False,False,False,False,False,none,none,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-19T15:00:00+00:00,2041.41,time_exit,-1.77,3,5.51,-2.4,-1.07,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-19T15:00:00+00:00,2041.41,time_exit,-1.77,6,5.51,-4.73,-1.17,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-19T15:00:00+00:00,2041.41,time_exit,-1.77,12,5.51,-4.73,-1.42,False,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-22T14:00:00+00:00,2067.27,stop_loss,-15.35,3,3.28,-16.17,-13.98,False,False,False,True,True,False,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-22T14:00:00+00:00,2067.27,stop_loss,-15.35,6,3.28,-16.17,-13.25,False,False,False,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-22T14:00:00+00:00,2067.27,stop_loss,-15.35,12,3.28,-16.17,-14.22,False,False,False,True,True,False,sl_first,sl_first,474
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-27T16:00:00+00:00,2078.9,time_exit,7.98,3,5.51,-2.97,-0.46,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-27T16:00:00+00:00,2078.9,time_exit,7.98,6,5.51,-2.97,-1.43,False,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2023-12-27T16:00:00+00:00,2078.9,time_exit,7.98,12,9.56,-2.97,8.33,False,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-05T16:00:00+00:00,2054.77,time_exit,-9.94,3,1.44,-14.29,-6.6,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-05T16:00:00+00:00,2054.77,time_exit,-9.94,6,1.44,-14.29,-9.59,False,False,False,True,False,False,none,none,354
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-05T16:00:00+00:00,2054.77,time_exit,-9.94,12,1.44,-14.29,-9.59,False,False,False,True,False,False,none,none,354
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-12T14:00:00+00:00,2056.12,time_exit,-7.71,3,6.07,-7.9,-7.87,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-12T14:00:00+00:00,2056.12,time_exit,-7.71,6,6.07,-14.64,-8.84,False,False,False,True,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-12T14:00:00+00:00,2056.12,time_exit,-7.71,12,6.07,-14.64,-7.36,False,False,False,True,False,False,none,none,474
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-31T15:00:00+00:00,2051.57,stop_loss,-15.35,3,4.41,-4.14,-2.01,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-31T15:00:00+00:00,2051.57,stop_loss,-15.35,6,4.41,-20.73,-17.02,False,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-01-31T15:00:00+00:00,2051.57,stop_loss,-15.35,12,4.41,-20.73,-4.64,False,False,False,True,True,True,sl_first,sl_first,656
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-02-01T16:00:00+00:00,2051.92,time_exit,2.29,3,13.48,-0.59,3.81,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-02-01T16:00:00+00:00,2051.92,time_exit,2.29,6,13.48,-0.59,2.89,True,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-02-01T16:00:00+00:00,2051.92,time_exit,2.29,12,13.48,-0.59,2.64,True,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-02-23T17:00:00+00:00,2038.34,time_exit,-2.86,3,2.97,-1.88,-1.12,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-02-23T17:00:00+00:00,2038.34,time_exit,-2.86,6,2.97,-3.21,-2.51,False,False,False,False,False,False,none,none,295
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-02-23T17:00:00+00:00,2038.34,time_exit,-2.86,12,2.97,-3.21,-2.51,False,False,False,False,False,False,none,none,295
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-02-29T14:00:00+00:00,2047.59,time_exit,-3.66,3,3.03,-3.88,-2.65,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-02-29T14:00:00+00:00,2047.59,time_exit,-3.66,6,3.03,-4.32,-3.09,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-02-29T14:00:00+00:00,2047.59,time_exit,-3.66,12,3.03,-4.78,-3.31,False,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-01T16:00:00+00:00,2069.16,time_exit,13.94,3,19.14,0.0,16.49,True,True,False,False,False,False,tp_first,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-01T16:00:00+00:00,2069.16,time_exit,13.94,6,19.14,0.0,14.29,True,True,False,False,False,False,tp_first,none,354
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-01T16:00:00+00:00,2069.16,time_exit,13.94,12,19.14,0.0,14.29,True,True,False,False,False,False,tp_first,none,354
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-04T15:00:00+00:00,2100.68,time_exit,11.23,3,19.16,-3.13,15.87,True,True,False,False,False,False,tp_first,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-04T15:00:00+00:00,2100.68,time_exit,11.23,6,19.16,-3.13,15.96,True,True,False,False,False,False,tp_first,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-04T15:00:00+00:00,2100.68,time_exit,11.23,12,19.16,-3.13,11.58,True,True,False,False,False,False,tp_first,none,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-06T14:00:00+00:00,2139.5,time_exit,6.34,3,10.35,-7.39,8.66,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-06T14:00:00+00:00,2139.5,time_exit,6.34,6,12.68,-7.39,4.75,True,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2024-03-06T14:00:00+00:00,2139.5,time_exit,6.34,12,12.68,-7.39,6.69,True,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-03-08T17:00:00+00:00,2180.65,time_exit,-2.25,3,14.41,-12.32,-4.2,True,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-03-08T17:00:00+00:00,2180.65,time_exit,-2.25,6,14.41,-12.32,-1.9,True,False,False,True,False,False,none,none,294
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-03-08T17:00:00+00:00,2180.65,time_exit,-2.25,12,14.41,-12.32,-1.9,True,False,False,True,False,False,none,none,294
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-03-20T19:00:00+00:00,2182.45,take_profit,23.65,3,6.32,-3.9,3.79,False,False,False,False,False,False,none,none,119
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-03-20T19:00:00+00:00,2182.45,take_profit,23.65,6,40.05,-3.9,16.49,True,True,True,False,False,False,tp_first,tp_first,297
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-03-20T19:00:00+00:00,2182.45,take_profit,23.65,12,40.05,-3.9,24.64,True,True,True,False,False,False,tp_first,tp_first,657
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2024-03-20T23:00:00+00:00,2199.08,time_exit,8.24,3,13.08,-6.73,5.67,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2024-03-20T23:00:00+00:00,2199.08,time_exit,8.24,6,13.08,-6.73,4.17,True,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2024-03-20T23:00:00+00:00,2199.08,time_exit,8.24,12,13.08,-6.73,8.59,True,False,False,False,False,False,none,none,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-26T10:00:00+00:00,2190.9,stop_loss,-15.35,3,9.15,-4.31,-3.04,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-26T10:00:00+00:00,2190.9,stop_loss,-15.35,6,9.15,-19.26,-16.58,False,False,False,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-26T10:00:00+00:00,2190.9,stop_loss,-15.35,12,9.15,-19.26,-12.28,False,False,False,True,True,False,sl_first,sl_first,659
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-27T10:00:00+00:00,2189.27,time_exit,5.26,3,8.26,-4.85,-3.27,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-27T10:00:00+00:00,2189.27,time_exit,5.26,6,8.26,-5.79,1.21,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-27T10:00:00+00:00,2189.27,time_exit,5.26,12,8.26,-5.79,5.61,False,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-28T11:00:00+00:00,2212.21,time_exit,20.23,3,4.86,-9.98,-5.58,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-28T11:00:00+00:00,2212.21,time_exit,20.23,6,13.25,-9.98,7.93,True,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2024-03-28T11:00:00+00:00,2212.21,time_exit,20.23,12,23.96,-9.98,20.58,True,True,False,False,False,False,tp_first,none,599
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2024-04-01T00:00:00+00:00,2236.97,take_profit,23.65,3,22.57,-1.3,18.87,True,True,False,False,False,False,tp_first,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2024-04-01T00:00:00+00:00,2236.97,take_profit,23.65,6,28.68,-1.3,23.37,True,True,True,False,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2024-04-01T00:00:00+00:00,2236.97,take_profit,23.65,12,28.68,-1.3,10.85,True,True,True,False,False,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2024-04-01T05:00:00+00:00,2264.45,stop_loss,-15.35,3,1.2,-6.55,-4.11,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2024-04-01T05:00:00+00:00,2264.45,stop_loss,-15.35,6,1.2,-15.1,-12.69,False,False,False,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2024-04-01T05:00:00+00:00,2264.45,stop_loss,-15.35,12,1.2,-35.92,-24.77,False,False,False,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-04-02T21:00:00+00:00,2277.41,time_exit,-6.58,3,10.9,-1.67,4.33,True,False,False,False,False,False,none,none,119
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-04-02T21:00:00+00:00,2277.41,time_exit,-6.58,6,10.9,-1.67,5.09,True,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-04-02T21:00:00+00:00,2277.41,time_exit,-6.58,12,10.9,-6.95,-6.23,True,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-04-03T18:00:00+00:00,2293.88,time_exit,4.54,3,4.94,-5.01,3.56,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2024-04-03T18:00:00+00:00,2293.88,time_exit,4.54,6,8.76,-5.01,7.76,False,False,False,False,False,False,none,none,298
