probe_utc,session,year,h1_trend,h4_trend,vol_bucket,compression_bucket,impulse_bucket,macro_bucket,direction,horizon_hours,entry_price,mfe_usd,mae_usd,close_move_usd,hit_plus_10,hit_plus_15,hit_plus_24,hit_minus_10,hit_minus_15,first_hit_15_15,first_hit_24_15
2022-07-08T06:00:00+00:00,london,2022,neutral,down,mid_low,mid_low,normal,normal,long,6,1742.94,0.73,-9.98,-2.09,False,False,False,False,False,none,none
2022-07-08T06:00:00+00:00,london,2022,neutral,down,mid_low,mid_low,normal,normal,short,6,1742.94,9.98,-0.73,2.09,False,False,False,False,False,none,none
2022-07-08T06:00:00+00:00,london,2022,neutral,down,mid_low,mid_low,normal,normal,long,12,1742.94,9.18,-10.18,0.63,False,False,False,True,False,none,none
2022-07-08T06:00:00+00:00,london,2022,neutral,down,mid_low,mid_low,normal,normal,short,12,1742.94,10.18,-9.18,-0.63,True,False,False,False,False,none,none
2022-07-08T09:00:00+00:00,london,2022,down,down,high,mid_low,shock_impulse,normal,long,3,1737.69,5.22,-3.02,3.16,False,False,False,False,False,none,none
2022-07-08T09:00:00+00:00,london,2022,down,down,high,mid_low,shock_impulse,normal,short,3,1737.69,3.02,-5.22,-3.16,False,False,False,False,False,none,none
2022-07-08T09:00:00+00:00,london,2022,down,down,high,mid_low,shock_impulse,normal,long,6,1737.69,14.43,-4.93,10.1,True,False,False,False,False,none,none
2022-07-08T09:00:00+00:00,london,2022,down,down,high,mid_low,shock_impulse,normal,short,6,1737.69,4.93,-14.43,-10.1,False,False,False,True,False,none,none
2022-07-08T09:00:00+00:00,london,2022,down,down,high,mid_low,shock_impulse,normal,long,12,1737.69,14.43,-4.93,3.55,True,False,False,False,False,none,none
2022-07-08T09:00:00+00:00,london,2022,down,down,high,mid_low,shock_impulse,normal,short,12,1737.69,4.93,-14.43,-3.55,False,False,False,True,False,none,none
2022-07-08T12:00:00+00:00,london_ny_overlap,2022,down,down,mid_low,mid_low,normal,normal,long,3,1740.79,11.33,-8.03,7.0,True,False,False,False,False,none,none
2022-07-08T12:00:00+00:00,london_ny_overlap,2022,down,down,mid_low,mid_low,normal,normal,short,3,1740.79,8.03,-11.33,-7.0,False,False,False,True,False,none,none
2022-07-08T12:00:00+00:00,london_ny_overlap,2022,down,down,mid_low,mid_low,normal,normal,long,6,1740.79,11.33,-8.03,2.78,True,False,False,False,False,none,none
2022-07-08T12:00:00+00:00,london_ny_overlap,2022,down,down,mid_low,mid_low,normal,normal,short,6,1740.79,8.03,-11.33,-2.78,False,False,False,True,False,none,none
2022-07-08T12:00:00+00:00,london_ny_overlap,2022,down,down,mid_low,mid_low,normal,normal,long,12,1740.79,11.33,-8.03,0.45,True,False,False,False,False,none,none
2022-07-08T12:00:00+00:00,london_ny_overlap,2022,down,down,mid_low,mid_low,normal,normal,short,12,1740.79,8.03,-11.33,-0.45,False,False,False,True,False,none,none
2022-07-08T15:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,long,3,1747.77,0.91,-7.35,-4.2,False,False,False,False,False,none,none
2022-07-08T15:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,short,3,1747.77,7.35,-0.91,4.2,False,False,False,False,False,none,none
2022-07-08T15:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,long,6,1747.77,0.91,-7.35,-6.53,False,False,False,False,False,none,none
2022-07-08T15:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,short,6,1747.77,7.35,-0.91,6.53,False,False,False,False,False,none,none
2022-07-08T15:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,long,12,1747.77,0.91,-7.35,-6.53,False,False,False,False,False,none,none
2022-07-08T15:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,short,12,1747.77,7.35,-0.91,6.53,False,False,False,False,False,none,none
2022-07-08T18:00:00+00:00,new_york,2022,neutral,down,mid_low,mid_high,normal,normal,long,3,1743.57,0.51,-2.62,-2.33,False,False,False,False,False,none,none
2022-07-08T18:00:00+00:00,new_york,2022,neutral,down,mid_low,mid_high,normal,normal,short,3,1743.57,2.62,-0.51,2.33,False,False,False,False,False,none,none
2022-07-08T18:00:00+00:00,new_york,2022,neutral,down,mid_low,mid_high,normal,normal,long,6,1743.57,0.51,-2.62,-2.33,False,False,False,False,False,none,none
2022-07-08T18:00:00+00:00,new_york,2022,neutral,down,mid_low,mid_high,normal,normal,short,6,1743.57,2.62,-0.51,2.33,False,False,False,False,False,none,none
2022-07-08T18:00:00+00:00,new_york,2022,neutral,down,mid_low,mid_high,normal,normal,long,12,1743.57,0.51,-2.62,-2.33,False,False,False,False,False,none,none
2022-07-08T18:00:00+00:00,new_york,2022,neutral,down,mid_low,mid_high,normal,normal,short,12,1743.57,2.62,-0.51,2.33,False,False,False,False,False,none,none
2022-07-10T23:00:00+00:00,asia,2022,neutral,down,mid_high,mid_high,normal,normal,long,3,1743.5,0.58,-5.1,-3.57,False,False,False,False,False,none,none
2022-07-10T23:00:00+00:00,asia,2022,neutral,down,mid_high,mid_high,normal,normal,short,3,1743.5,5.1,-0.58,3.57,False,False,False,False,False,none,none
2022-07-10T23:00:00+00:00,asia,2022,neutral,down,mid_high,mid_high,normal,normal,long,6,1743.5,0.58,-5.1,-1.36,False,False,False,False,False,none,none
2022-07-10T23:00:00+00:00,asia,2022,neutral,down,mid_high,mid_high,normal,normal,short,6,1743.5,5.1,-0.58,1.36,False,False,False,False,False,none,none
2022-07-10T23:00:00+00:00,asia,2022,neutral,down,mid_high,mid_high,normal,normal,long,12,1743.5,0.58,-9.53,-7.51,False,False,False,False,False,none,none
2022-07-10T23:00:00+00:00,asia,2022,neutral,down,mid_high,mid_high,normal,normal,short,12,1743.5,9.53,-0.58,7.51,False,False,False,False,False,none,none
2022-07-11T02:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,long,3,1739.94,3.42,-0.25,2.2,False,False,False,False,False,none,none
2022-07-11T02:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,short,3,1739.94,0.25,-3.42,-2.2,False,False,False,False,False,none,none
2022-07-11T02:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,long,6,1739.94,3.42,-4.13,-3.33,False,False,False,False,False,none,none
2022-07-11T02:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,short,6,1739.94,4.13,-3.42,3.33,False,False,False,False,False,none,none
2022-07-11T02:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,long,12,1739.94,3.42,-6.5,1.17,False,False,False,False,False,none,none
2022-07-11T02:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,short,12,1739.94,6.5,-3.42,-1.17,False,False,False,False,False,none,none
2022-07-11T05:00:00+00:00,asia,2022,neutral,down,low,mid_high,normal,normal,long,3,1742.14,0.1,-6.33,-5.53,False,False,False,False,False,none,none
2022-07-11T05:00:00+00:00,asia,2022,neutral,down,low,mid_high,normal,normal,short,3,1742.14,6.33,-0.1,5.53,False,False,False,False,False,none,none
2022-07-11T05:00:00+00:00,asia,2022,neutral,down,low,mid_high,normal,normal,long,6,1742.14,0.1,-8.17,-6.15,False,False,False,False,False,none,none
2022-07-11T05:00:00+00:00,asia,2022,neutral,down,low,mid_high,normal,normal,short,6,1742.14,8.17,-0.1,6.15,False,False,False,False,False,none,none
2022-07-11T05:00:00+00:00,asia,2022,neutral,down,low,mid_high,normal,normal,long,12,1742.14,0.28,-8.7,-7.32,False,False,False,False,False,none,none
2022-07-11T05:00:00+00:00,asia,2022,neutral,down,low,mid_high,normal,normal,short,12,1742.14,8.7,-0.28,7.32,False,False,False,False,False,none,none
2022-07-11T08:00:00+00:00,london,2022,down,down,mid_high,mid_low,expanded,normal,long,3,1736.63,3.15,-2.66,-0.64,False,False,False,False,False,none,none
2022-07-11T08:00:00+00:00,london,2022,down,down,mid_high,mid_low,expanded,normal,short,3,1736.63,2.66,-3.15,0.64,False,False,False,False,False,none,none
2022-07-11T08:00:00+00:00,london,2022,down,down,mid_high,mid_low,expanded,normal,long,6,1736.63,5.79,-3.19,4.48,False,False,False,False,False,none,none
2022-07-11T08:00:00+00:00,london,2022,down,down,mid_high,mid_low,expanded,normal,short,6,1736.63,3.19,-5.79,-4.48,False,False,False,False,False,none,none
2022-07-11T08:00:00+00:00,london,2022,down,down,mid_high,mid_low,expanded,normal,long,12,1736.63,5.79,-5.49,-4.61,False,False,False,False,False,none,none
2022-07-11T08:00:00+00:00,london,2022,down,down,mid_high,mid_low,expanded,normal,short,12,1736.63,5.49,-5.79,4.61,False,False,False,False,False,none,none
2022-07-11T11:00:00+00:00,london,2022,down,down,mid_low,low,normal,normal,long,3,1736.0,6.42,-2.56,5.11,False,False,False,False,False,none,none
2022-07-11T11:00:00+00:00,london,2022,down,down,mid_low,low,normal,normal,short,3,1736.0,2.56,-6.42,-5.11,False,False,False,False,False,none,none
2022-07-11T11:00:00+00:00,london,2022,down,down,mid_low,low,normal,normal,long,6,1736.0,6.42,-2.56,-1.18,False,False,False,False,False,none,none
2022-07-11T11:00:00+00:00,london,2022,down,down,mid_low,low,normal,normal,short,6,1736.0,2.56,-6.42,1.18,False,False,False,False,False,none,none
2022-07-11T11:00:00+00:00,london,2022,down,down,mid_low,low,normal,normal,long,12,1736.0,6.42,-4.86,-2.47,False,False,False,False,False,none,none
2022-07-11T11:00:00+00:00,london,2022,down,down,mid_low,low,normal,normal,short,12,1736.0,4.86,-6.42,2.47,False,False,False,False,False,none,none
2022-07-11T14:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,long,3,1741.19,0.24,-7.24,-6.37,False,False,False,False,False,none,none
2022-07-11T14:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,short,3,1741.19,7.24,-0.24,6.37,False,False,False,False,False,none,none
2022-07-11T14:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,long,6,1741.19,0.24,-10.05,-9.17,False,False,False,True,False,none,none
2022-07-11T14:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,short,6,1741.19,10.05,-0.24,9.17,True,False,False,False,False,none,none
2022-07-11T14:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,long,12,1741.19,2.96,-18.14,-6.62,False,False,False,True,True,sl_first,sl_first
2022-07-11T14:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_low,shock_impulse,normal,short,12,1741.19,18.14,-2.96,6.62,True,True,False,False,False,tp_first,none
2022-07-11T17:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,long,3,1734.85,1.79,-3.71,-2.83,False,False,False,False,False,none,none
2022-07-11T17:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,short,3,1734.85,3.71,-1.79,2.83,False,False,False,False,False,none,none
2022-07-11T17:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,long,6,1734.85,1.79,-3.71,-1.32,False,False,False,False,False,none,none
2022-07-11T17:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,short,6,1734.85,3.71,-1.79,1.32,False,False,False,False,False,none,none
2022-07-11T17:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,long,12,1734.85,9.3,-11.8,-6.11,False,False,False,True,False,none,none
2022-07-11T17:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,short,12,1734.85,11.8,-9.3,6.11,True,False,False,False,False,none,none
2022-07-11T20:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,long,3,1731.92,2.26,-0.07,1.61,False,False,False,False,False,none,none
2022-07-11T20:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,short,3,1731.92,0.07,-2.26,-1.61,False,False,False,False,False,none,none
2022-07-11T20:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,long,6,1731.92,12.23,-8.87,2.65,True,False,False,False,False,none,none
2022-07-11T20:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,short,6,1731.92,8.87,-12.23,-2.65,False,False,False,True,False,none,none
2022-07-11T20:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,long,12,1731.92,12.23,-8.87,2.24,True,False,False,False,False,none,none
2022-07-11T20:00:00+00:00,new_york,2022,down,down,mid_high,low,normal,normal,short,12,1731.92,8.87,-12.23,-2.24,False,False,False,True,False,none,none
2022-07-12T00:00:00+00:00,asia,2022,down,down,low,mid_low,normal,normal,long,3,1733.12,11.03,-10.07,2.18,True,False,False,True,False,none,none
2022-07-12T00:00:00+00:00,asia,2022,down,down,low,mid_low,normal,normal,short,3,1733.12,10.07,-11.03,-2.18,True,False,False,True,False,none,none
2022-07-12T00:00:00+00:00,asia,2022,down,down,low,mid_low,normal,normal,long,6,1733.12,11.03,-10.07,-3.83,True,False,False,True,False,none,none
2022-07-12T00:00:00+00:00,asia,2022,down,down,low,mid_low,normal,normal,short,6,1733.12,10.07,-11.03,3.83,True,False,False,True,False,none,none
2022-07-12T00:00:00+00:00,asia,2022,down,down,low,mid_low,normal,normal,long,12,1733.12,11.03,-10.07,2.22,True,False,False,True,False,none,none
2022-07-12T00:00:00+00:00,asia,2022,down,down,low,mid_low,normal,normal,short,12,1733.12,10.07,-11.03,-2.22,True,False,False,True,False,none,none
2022-07-12T03:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,long,3,1735.27,0.27,-9.88,-5.98,False,False,False,False,False,none,none
2022-07-12T03:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,short,3,1735.27,9.88,-0.27,5.98,False,False,False,False,False,none,none
2022-07-12T03:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,long,6,1735.27,3.73,-9.88,-0.73,False,False,False,False,False,none,none
2022-07-12T03:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,short,6,1735.27,9.88,-3.73,0.73,False,False,False,False,False,none,none
2022-07-12T03:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,long,12,1735.27,3.93,-9.88,-5.22,False,False,False,False,False,none,none
2022-07-12T03:00:00+00:00,asia,2022,down,down,mid_low,mid_high,normal,normal,short,12,1735.27,9.88,-3.93,5.22,False,False,False,False,False,none,none
2022-07-12T06:00:00+00:00,london,2022,down,down,mid_high,mid_high,normal,normal,long,3,1729.28,9.72,-1.34,5.26,False,False,False,False,False,none,none
2022-07-12T06:00:00+00:00,london,2022,down,down,mid_high,mid_high,normal,normal,short,3,1729.28,1.34,-9.72,-5.26,False,False,False,False,False,none,none
2022-07-12T06:00:00+00:00,london,2022,down,down,mid_high,mid_high,normal,normal,long,6,1729.28,9.92,-1.34,6.06,False,False,False,False,False,none,none
2022-07-12T06:00:00+00:00,london,2022,down,down,mid_high,mid_high,normal,normal,short,6,1729.28,1.34,-9.92,-6.06,False,False,False,False,False,none,none
2022-07-12T06:00:00+00:00,london,2022,down,down,mid_high,mid_high,normal,normal,long,12,1729.28,9.92,-3.97,-2.25,False,False,False,False,False,none,none
2022-07-12T06:00:00+00:00,london,2022,down,down,mid_high,mid_high,normal,normal,short,12,1729.28,3.97,-9.92,2.25,False,False,False,False,False,none,none
2022-07-12T09:00:00+00:00,london,2022,neutral,down,high,mid_high,expanded,normal,long,3,1734.51,4.69,-3.1,0.83,False,False,False,False,False,none,none
2022-07-12T09:00:00+00:00,london,2022,neutral,down,high,mid_high,expanded,normal,short,3,1734.51,3.1,-4.69,-0.83,False,False,False,False,False,none,none
2022-07-12T09:00:00+00:00,london,2022,neutral,down,high,mid_high,expanded,normal,long,6,1734.51,4.69,-8.56,-4.46,False,False,False,False,False,none,none
2022-07-12T09:00:00+00:00,london,2022,neutral,down,high,mid_high,expanded,normal,short,6,1734.51,8.56,-4.69,4.46,False,False,False,False,False,none,none
2022-07-12T09:00:00+00:00,london,2022,neutral,down,high,mid_high,expanded,normal,long,12,1734.51,4.69,-10.14,-8.63,False,False,False,True,False,none,none
2022-07-12T09:00:00+00:00,london,2022,neutral,down,high,mid_high,expanded,normal,short,12,1734.51,10.14,-4.69,8.63,True,False,False,False,False,none,none
2022-07-12T12:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_high,expanded,normal,long,3,1735.35,1.39,-9.4,-5.3,False,False,False,False,False,none,none
2022-07-12T12:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_high,expanded,normal,short,3,1735.35,9.4,-1.39,5.3,False,False,False,False,False,none,none
2022-07-12T12:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_high,expanded,normal,long,6,1735.35,1.39,-10.04,-8.32,False,False,False,True,False,none,none
2022-07-12T12:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_high,expanded,normal,short,6,1735.35,10.04,-1.39,8.32,True,False,False,False,False,none,none
2022-07-12T12:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_high,expanded,normal,long,12,1735.35,1.39,-10.98,-10.21,False,False,False,True,False,none,none
2022-07-12T12:00:00+00:00,london_ny_overlap,2022,neutral,down,high,mid_high,expanded,normal,short,12,1735.35,10.98,-1.39,10.21,True,False,False,False,False,none,none
2022-07-12T15:00:00+00:00,london_ny_overlap,2022,down,down,mid_high,mid_high,normal,normal,long,3,1730.14,3.5,-4.83,-3.11,False,False,False,False,False,none,none
2022-07-12T15:00:00+00:00,london_ny_overlap,2022,down,down,mid_high,mid_high,normal,normal,short,3,1730.14,4.83,-3.5,3.11,False,False,False,False,False,none,none
2022-07-12T15:00:00+00:00,london_ny_overlap,2022,down,down,mid_high,mid_high,normal,normal,long,6,1730.14,3.5,-5.77,-4.26,False,False,False,False,False,none,none
2022-07-12T15:00:00+00:00,london_ny_overlap,2022,down,down,mid_high,mid_high,normal,normal,short,6,1730.14,5.77,-3.5,4.26,False,False,False,False,False,none,none
2022-07-12T15:00:00+00:00,london_ny_overlap,2022,down,down,mid_high,mid_high,normal,normal,long,12,1730.14,3.5,-7.5,-2.13,False,False,False,False,False,none,none
2022-07-12T15:00:00+00:00,london_ny_overlap,2022,down,down,mid_high,mid_high,normal,normal,short,12,1730.14,7.5,-3.5,2.13,False,False,False,False,False,none,none
2022-07-12T18:00:00+00:00,new_york,2022,down,down,mid_high,mid_high,normal,normal,long,3,1727.08,2.08,-2.71,-1.2,False,False,False,False,False,none,none
2022-07-12T18:00:00+00:00,new_york,2022,down,down,mid_high,mid_high,normal,normal,short,3,1727.08,2.71,-2.08,1.2,False,False,False,False,False,none,none
2022-07-12T18:00:00+00:00,new_york,2022,down,down,mid_high,mid_high,normal,normal,long,6,1727.08,2.08,-2.71,-1.94,False,False,False,False,False,none,none
2022-07-12T18:00:00+00:00,new_york,2022,down,down,mid_high,mid_high,normal,normal,short,6,1727.08,2.71,-2.08,1.94,False,False,False,False,False,none,none
2022-07-12T18:00:00+00:00,new_york,2022,down,down,mid_high,mid_high,normal,normal,long,12,1727.08,2.08,-4.44,-1.58,False,False,False,False,False,none,none
2022-07-12T18:00:00+00:00,new_york,2022,down,down,mid_high,mid_high,normal,normal,short,12,1727.08,4.44,-2.08,1.58,False,False,False,False,False,none,none
2022-07-12T21:00:00+00:00,other,2022,down,down,low,mid_low,normal,normal,long,3,1725.83,0.3,-0.92,-0.69,False,False,False,False,False,none,none
