stage,decision_scope,promotion,candidate,family,side,horizon_hours,horizon_bars,lookback_hours,trigger_type,threshold,event_source,bar_index,entry_ts,exit_ts,entry_close,exit_close,final_bps,cost_stressed_final_bps,mfe_bps,mae_bps,touch_target_50bps,touch_target_100bps,touch_target_150bps,touch_stop_50bps,touch_stop_100bps,touch_stop_150bps,trigger_severity,hour_utc,session_utc,weekday,year,month,spread,spread_roll_median_24,spread_roll_median_120,spread_z240,atr24_bps,atr72_bps,ret1_bps,ret24_bps,ret72_bps,ret120_bps,source_stage39b_residual_bps,source_stage39b_event_clock_n,source_stage39b_median_mae_bps,source_stage39b_median_mfe_bps,spread_regime,prior_ret24_regime,prior_ret72_regime,atr24_bucket,trigger_severity_bucket
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,9200,2023-10-24 13:00:00+00:00,2023-10-27 13:00:00+00:00,1961.83,1980.67,96.03278571537865,88.03278571537865,161.22701763149783,-42.05257336262535,True,True,True,False,False,False,0.9756838905775109,13,NY_13_19,Tuesday,2023,10,,,,,22.59006687945912,29.35679899683619,-24.102879633066678,-79.19129805966207,49.48339540101543,197.3636335284268,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,9328,2023-10-31 19:00:00+00:00,2023-11-03 19:00:00+00:00,1984.13,1993.06,45.0071315891587,37.0071315891587,100.44704732048659,-72.27349014429562,True,True,False,True,False,False,0.9688341669872962,19,NY_13_19,Tuesday,2023,10,,,,,20.09275052157196,22.100214749642507,-33.203733285109834,-68.92236848691114,-9.214687103465957,52.99771491688033,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,9426,2023-11-06 21:00:00+00:00,2023-11-09 21:00:00+00:00,1980.29,1958.37,-110.69085840962778,-118.69085840962778,0.0,-180.933095657706,False,False,False,True,True,True,0.9557700040209122,21,LATE_20_23,Monday,2023,11,,,,,18.57041756063025,19.221216598372635,-4.996769764999964,-61.87833104154272,8.996669210667996,-77.81262839334224,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,9520,2023-11-10 19:00:00+00:00,2023-11-15 18:00:00+00:00,1936.74,1962.29,131.92271549097967,123.92271549097967,198.16805559858207,-98.67096254530749,True,True,True,True,False,False,0.9937973811164692,19,NY_13_19,Friday,2023,11,,,,,19.677414169488177,18.85812567154248,-14.281957814087365,-127.99143665417789,-138.59752744455056,-282.5805545241988,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,9904,2023-12-04 17:00:00+00:00,2023-12-07 17:00:00+00:00,2022.62,2029.34,33.22423391442841,25.22423391442841,91.86105150745138,-62.78984683232514,True,False,False,True,False,False,0.9810854628271457,17,NY_13_19,Monday,2023,12,,,,,82.84818990321617,42.099424098222144,-134.23473518881624,-175.82887284949723,-96.02248522448508,58.08228987438602,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10001,2023-12-08 18:00:00+00:00,2023-12-13 17:00:00+00:00,2002.29,1981.92,-101.7335151251808,-109.7335151251808,27.318720065525604,-146.4323349764518,False,False,False,True,True,False,0.9728471683475575,18,NY_13_19,Friday,2023,12,,,,,24.78151394601859,23.440096074129965,-33.201258362536294,-119.41830455615366,-62.435789902077765,-314.5618481899282,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10337,2023-12-29 15:00:00+00:00,2024-01-04 14:00:00+00:00,2059.1,2045.99,-63.668593074643894,-71.6685930746439,95.76999660045882,-139.23558836384743,True,False,False,True,True,False,0.9692967976229833,15,NY_13_19,Friday,2023,12,,,,,18.420936915975158,19.04276829450789,-29.971577841368948,-66.71715880420481,1.797224502484429,84.08711366207467,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10459,2024-01-08 15:00:00+00:00,2024-01-11 15:00:00+00:00,2018.72,2029.43,53.05341998890434,45.05341998890434,115.17199017198942,-2.130062613934225,True,True,False,False,False,False,0.9537877189280428,15,NY_13_19,Monday,2024,1,,,,,26.76351552767896,22.608146185084415,-27.90991765339257,-135.88855281867373,-91.2477727984451,-222.88520588548576,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10535,2024-01-11 19:00:00+00:00,2024-01-16 19:00:00+00:00,2014.13,2025.08,54.36590488200777,46.36590488200777,238.61419074240553,-2.5817598665434094,True,True,True,False,False,False,0.961411245865484,19,NY_13_19,Thursday,2024,1,,,,,22.146489973098607,20.774261999104155,-11.604437457536365,-48.912318493302685,-66.53120407176804,-141.89083362700083,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10607,2024-01-16 19:00:00+00:00,2024-01-19 19:00:00+00:00,2025.08,2029.08,19.75230608173506,11.75230608173506,70.17006735536401,-115.99541746498909,True,False,False,True,True,False,0.9887773183697612,19,NY_13_19,Tuesday,2024,1,,,,,20.772273019680267,20.94475571063116,-40.181974671092966,-140.94243998383772,54.36590488200777,-12.625515377484575,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10750,2024-01-24 17:00:00+00:00,2024-01-29 16:00:00+00:00,2015.17,2024.71,47.340919128411315,39.340919128411315,111.00800428747837,-26.499005046721756,True,True,False,False,False,False,0.9873913043478276,17,NY_13_19,Wednesday,2024,1,,,,,19.543470543813964,19.205614229262263,-46.5279389901152,-49.083753475118726,-48.0026075490525,49.369910286396475,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10934,2024-02-05 07:00:00+00:00,2024-02-08 07:00:00+00:00,2029.52,2033.41,19.16709369703229,11.16709369703229,73.85982892506692,-73.26855611178962,True,False,False,True,False,False,0.9504635761589433,7,LONDON_07_12,Monday,2024,2,,,,,24.312264538139022,24.438593525432594,-10.877429579717601,-125.57594157629137,-23.104678943280945,4.0419973381955465,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,11014,2024-02-08 15:00:00+00:00,2024-02-13 14:00:00+00:00,2020.89,2028.28,36.56804675167713,28.56804675167713,80.50908263190992,-45.42553033564434,True,False,False,False,False,False,0.9949452401010902,15,NY_13_19,Thursday,2024,2,,,,,19.396189619462145,17.06274886727196,-18.8668994572061,-74.6528886247655,25.996576786644354,-122.24448897795614,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,11093,2024-02-13 21:00:00+00:00,2024-02-16 21:00:00+00:00,1991.53,2012.63,105.94869271364216,97.94869271364216,118.4516427068627,-37.70970058196488,True,True,False,False,False,False,0.9606220215701043,21,LATE_20_23,Tuesday,2024,2,,,,,19.20265312607083,16.545911667630236,-8.629123291107321,-135.61773432198666,-203.83970250421822,-216.97696124183375,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,11275,2024-02-23 11:00:00+00:00,2024-02-28 10:00:00+00:00,2016.53,2026.61,49.98685861355767,41.98685861355767,122.88436075833297,-0.9422126127556218,True,True,False,False,False,False,0.9620453347390603,11,LONDON_07_12,Friday,2024,2,,,,,15.718270893873429,14.350894565259855,-13.964889692227311,-67.38219198999195,-36.9563391485217,57.40591116297988,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,11348,2024-02-28 11:00:00+00:00,2024-03-04 10:00:00+00:00,2024.65,2083.9,292.64317289408035,284.64317289408035,314.37532413009615,-2.0250413651745625,True,True,True,False,False,False,0.9986495611073611,11,LONDON_07_12,Wednesday,2024,2,,,,,12.278367080120162,13.942608756685841,-9.671323046860358,-58.62741150648776,8.650946660735404,-25.91247887837378,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,11576,2024-03-12 20:00:00+00:00,2024-03-15 20:00:00+00:00,2153.48,2159.33,27.16533239222052,19.16533239222052,122.36008692906309,-13.930939688318045,True,True,False,False,False,False,0.9763541380258419,20,LATE_20_23,Tuesday,2024,3,,,,,24.932454915141548,26.4169008196769,-7.146105372571876,-125.50152463489006,-23.395551602248823,111.80135889597986,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,11657,2024-03-18 04:00:00+00:00,2024-03-21 04:00:00+00:00,2147.82,2203.39,258.72745388347164,250.72745388347164,347.7013902468551,-8.240914043076142,True,True,True,False,False,False,0.9522536287242167,4,ASIA_00_06,Monday,2024,3,,,,,21.628935081420796,18.47374040534605,-20.675844573403435,-77.42841567417113,-52.15184245141336,-145.26400792849614,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,11768,2024-03-22 19:00:00+00:00,2024-03-27 18:00:00+00:00,2159.18,2192.41,153.90101797904788,145.90101797904788,189.2848210894882,-1.9914967719214527,True,True,True,False,False,False,0.9673082798655688,19,NY_13_19,Friday,2024,3,,,,,23.507926266406248,28.044593362410104,-15.81429760473485,-99.31952825516954,10.709963975574777,-0.6946599176604895,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,12247,2024-04-22 14:00:00+00:00,2024-04-25 14:00:00+00:00,2341.91,2328.51,-57.21825347686171,-65.21825347686172,34.8006541668977,-216.1483575372236,False,False,False,True,True,True,0.9670231729055297,14,NY_13_19,Monday,2024,4,,,,,34.837752059888096,35.85350501547864,-66.04509900402178,-166.03329904050003,-173.04827644084585,-64.10637160482402,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,12393,2024-04-30 15:00:00+00:00,2024-05-03 15:00:00+00:00,2305.92,2304.61,-5.681029697474083,-13.681029697474083,96.83770469053555,-106.2482653344432,True,False,False,True,True,False,0.9658767772511834,15,NY_13_19,Tuesday,2024,4,,,,,23.908193502086732,26.718945199752802,-28.58341297194089,-110.43586785437043,-55.717513929378626,-100.24599981968585,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,12527,2024-05-08 04:00:00+00:00,2024-05-13 03:00:00+00:00,2307.78,2364.07,243.91406459887799,235.91406459887799,306.2250301155212,-18.41596685992597,True,True,True,False,False,False,0.9684252597921501,4,ASIA_00_06,Wednesday,2024,5,,,,,20.35100939595978,28.34062752423203,-27.91413163716672,-64.7916550070382,29.814161292005537,87.59736683364494,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,12786,2024-05-22 21:00:00+00:00,2024-05-27 20:00:00+00:00,2377.65,2355.01,-95.22007023741841,-103.22007023741841,24.435892583012375,-220.30155826130883,False,False,False,True,True,True,0.9528925619834726,21,LATE_20_23,Wednesday,2024,5,,,,,28.523032149456682,32.59175539718206,-45.801079297829176,-176.50193978606455,-160.3625227611327,-36.499103236729,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,12913,2024-05-30 04:00:00+00:00,2024-06-04 03:00:00+00:00,2333.89,2350.61,71.64005158769359,63.64005158769359,110.84498412521793,-82.90879175967936,True,True,False,True,False,False,0.9633641287034063,4,ASIA_00_06,Thursday,2024,5,,,,,22.23728473742331,21.313948670414543,-12.196478855156512,-95.94737958837362,-8.946994409199105,-163.69329843682223,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,13067,2024-06-07 13:00:00+00:00,2024-06-12 12:00:00+00:00,2333.44,2313.82,-84.08187054306015,-92.08187054306015,24.51316511245194,-200.7336807460236,False,False,False,True,True,True,0.9581272084805672,13,NY_13_19,Friday,2024,6,,,,,32.98074013195326,27.218872544062428,-24.41057649146039,-116.85577904558708,18.934921405047156,-44.49905498171702,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,13169,2024-06-13 18:00:00+00:00,2024-06-18 17:00:00+00:00,2298.92,2323.64,107.52875263166928,99.52875263166928,162.81558296939335,-15.572529709602101,True,True,True,False,False,False,0.9726526891522272,18,NY_13_19,Thursday,2024,6,,,,,34.171583583507136,26.56813573444872,-62.89253804890427,-156.8788641696206,-35.498957570293534,-311.5662599827207,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,13314,2024-06-21 19:00:00+00:00,2024-06-26 18:00:00+00:00,2324.54,2299.83,-106.30060140931153,-114.30060140931153,54.07521488122402,-133.91896891428055,True,False,False,True,True,False,0.9677914110429491,19,NY_13_19,Friday,2024,6,,,,,24.889685646724292,21.134219669254755,-13.618534954955575,-135.0387886401061,-9.97051820908923,-17.521106921696283,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,13775,2024-07-18 21:00:00+00:00,2024-07-23 20:00:00+00:00,2451.26,2404.75,-189.7391545572491,-197.7391545572491,1.2646557280748816,-275.57256268205043,False,False,False,True,True,True,0.9815542788025361,21,LATE_20_23,Thursday,2024,7,,,,,21.12313083930846,26.123594750710396,-20.43740941586436,-27.13665564112788,118.97095490497334,153.71870016361865,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,UP_MODERATE_75_200BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,13880,2024-07-25 05:00:00+00:00,2024-07-30 04:00:00+00:00,2372.45,2379.6,30.137621446184593,22.137621446184593,128.34833189319107,-82.78362030812004,True,True,False,True,False,False,0.956333279820199,5,ASIA_00_06,Thursday,2024,7,,,,,31.065493289630904,25.06329871110533,-15.865534336045872,-171.87668293329628,-140.87726224364715,-387.2334908144992,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,14058,2024-08-05 13:00:00+00:00,2024-08-08 13:00:00+00:00,2408.37,2404.86,-14.574172573149635,-22.574172573149635,40.525334562380166,-184.3985766306666,False,False,False,True,True,True,0.9942528735632171,13,NY_13_19,Monday,2024,8,,,,,62.49268835609484,40.607582474681095,-64.23426322433757,-206.73305655068197,-46.124660574575756,86.6109084512634,8.96,145,-76.42,123.1,NA,DOWN_EXTREME_LE_-200BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,14470,2024-08-28 14:00:00+00:00,2024-09-02 13:00:00+00:00,2501.45,2498.98,-9.874272921704952,-17.87427292170495,108.01734993703738,-46.37310359991154,True,True,False,False,False,False,0.9753173483780037,14,NY_13_19,Wednesday,2024,8,,,,,21.990498892991596,21.63015389596671,-15.566687289201298,-39.77797598190725,0.31982473604363904,-36.28672487413165,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,14587,2024-09-04 11:00:00+00:00,2024-09-09 10:00:00+00:00,2473.09,2493.96,84.38835626685571,76.38835626685571,226.84172432058557,-5.782240031702024,True,True,True,False,False,False,0.9786989061600394,11,LONDON_07_12,Wednesday,2024,9,,,,,27.970206301467368,22.23707394618631,-35.65759043329009,-123.20582761567778,-197.43152721074964,-139.66636365086106,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,14840,2024-09-18 22:00:00+00:00,2024-09-23 21:00:00+00:00,2548.69,2627.37,308.70761057641306,300.70761057641306,337.938313408066,-1.8833204508983403,True,True,True,False,False,False,0.9656015037593998,22,LATE_20_23,Wednesday,2024,9,,,,,29.248251592182665,23.618414869186505,-104.40366829995496,-77.70618807544815,-119.17361587637454,149.08909905425594,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,15004,2024-09-27 17:00:00+00:00,2024-10-02 16:00:00+00:00,2649.41,2659.28,37.25357721153122,29.253577211531223,89.37838990567882,-94.36063123487881,True,False,False,True,False,False,0.9983439138835235,17,NY_13_19,Friday,2024,9,,,,,22.628337184900904,23.787577736782584,-58.461757830235996,-61.78072531396906,22.091338606504696,102.03420204754732,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH
