variant,family,side,trend_dist,pullback,slope_min,sma50_dist,horizon_bars,horizon_minutes,cooldown_bars,signal_dt,entry_dt,exit_dt,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,hour,ema20_m15,sma20_slope5,h1_close_minus_sma20,h1_close_minus_sma50
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-02-15 14:15:00+00:00,2023-02-15 14:30:00+00:00,2023-02-15 16:30:00+00:00,1836.36,m15_exact_open,1834.66,1.7,1.35,1.0,0.3,4.69,2.47,14,1836.9059299273677,-5.9715000000001055,-12.414999999999964,-18.31100000000015
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-02-17 12:15:00+00:00,2023-02-17 12:30:00+00:00,2023-02-17 14:30:00+00:00,1823.3,m15_exact_open,1827.32,-4.02,-4.37,-4.72,-5.42,1.52,4.42,12,1823.9867081970046,-3.104000000000269,-6.3449999999998,-9.241400000000112
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-02-21 13:45:00+00:00,2023-02-21 14:00:00+00:00,2023-02-21 16:00:00+00:00,1834.43,m15_exact_open,1837.14,-2.71,-3.06,-3.41,-4.11,4.27,2.75,13,1834.6926446423415,-2.4645000000000437,-6.9965000000001965,-6.995599999999968
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-03-27 15:45:00+00:00,2023-03-27 16:00:00+00:00,2023-03-27 18:00:00+00:00,1949.55,m15_exact_open,1953.49,-3.94,-4.29,-4.64,-5.34,5.59,7.06,15,1957.4361618552794,-6.929000000000087,-17.160499999999956,-28.45139999999992
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-04-21 14:00:00+00:00,2023-04-21 14:15:00+00:00,2023-04-21 16:15:00+00:00,1987.78,m15_exact_open,1992.02,-4.24,-4.59,-4.94,-5.64,5.65,4.44,14,1989.275285122874,-4.0734999999995125,-11.504500000000235,-8.038999999999987
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-05-11 12:45:00+00:00,2023-05-11 13:00:00+00:00,2023-05-11 15:00:00+00:00,2025.7,m15_exact_open,2037.28,-11.58,-11.93,-12.28,-12.98,-0.58,13.39,12,2026.5488761735583,-1.2445000000000164,-8.354000000000042,-9.08199999999988
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-05-12 14:00:00+00:00,2023-05-12 14:15:00+00:00,2023-05-12 16:15:00+00:00,2005.71,m15_exact_open,2017.36,-11.65,-12.0,-12.35,-13.05,3.16,14.44,14,2007.056080911153,-5.206000000000131,-6.067499999999882,-17.079400000000078
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-05-16 15:30:00+00:00,2023-05-16 15:45:00+00:00,2023-05-16 17:45:00+00:00,2004.03,m15_exact_open,2002.54,1.49,1.14,0.79,0.09,2.05,10.26,15,2007.8327527193496,-1.9580000000000837,-7.800500000000056,-7.832200000000057
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-05-17 13:30:00+00:00,2023-05-17 13:45:00+00:00,2023-05-17 15:45:00+00:00,1987.23,m15_exact_open,1983.06,4.17,3.82,3.47,2.77,5.25,1.45,13,1987.2167134765064,-5.314499999999953,-6.1749999999999545,-20.40020000000004
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-05-18 12:45:00+00:00,2023-05-18 13:00:00+00:00,2023-05-18 15:00:00+00:00,1976.97,m15_exact_open,1974.17,2.8,2.45,2.1,1.4,3.28,1.85,12,1977.3260350858052,-2.3739999999997963,-5.0620000000001255,-13.078000000000202
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-05-23 12:15:00+00:00,2023-05-23 12:30:00+00:00,2023-05-23 14:30:00+00:00,1960.0,m15_exact_open,1959.06,0.94,0.59,0.24,-0.46,5.6,0.1,12,1960.36464930237,-4.199999999999818,-7.7150000000001455,-11.777199999999539
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-06-15 13:30:00+00:00,2023-06-15 13:45:00+00:00,2023-06-15 15:45:00+00:00,1933.9,m15_exact_open,1931.68,2.22,1.87,1.52,0.82,9.31,1.18,13,1934.1446772964744,-4.432500000000118,-5.336999999999762,-10.499799999999823
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-06-19 15:45:00+00:00,2023-06-19 16:00:00+00:00,2023-06-19 18:00:00+00:00,1950.68,m15_exact_open,1952.49,-1.81,-2.16,-2.51,-3.21,0.0,2.56,15,1951.4813719010003,-1.9394999999999527,-7.082000000000107,-8.09960000000001
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-06-28 16:00:00+00:00,2023-06-28 16:15:00+00:00,2023-06-28 18:15:00+00:00,1906.83,m15_exact_open,1910.02,-3.19,-3.54,-3.89,-4.59,4.07,4.62,16,1908.1196236342678,-2.6349999999997635,-5.697499999999991,-12.653000000000247
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-07-10 16:45:00+00:00,2023-07-10 17:00:00+00:00,2023-07-10 19:00:00+00:00,1920.86,m15_exact_open,1923.37,-2.51,-2.86,-3.21,-3.91,0.18,4.1,16,1921.285377371761,-1.337999999999738,-8.394500000000335,-3.041999999999689
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-07-21 16:45:00+00:00,2023-07-21 17:00:00+00:00,2023-07-21 19:00:00+00:00,1961.8,m15_exact_open,1960.26,1.54,1.19,0.84,0.14,5.01,3.53,16,1963.8608847275966,-1.9755000000002383,-5.305499999999938,-10.91879999999992
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-08-01 12:45:00+00:00,2023-08-01 13:00:00+00:00,2023-08-01 15:00:00+00:00,1957.18,m15_exact_open,1953.58,3.6,3.25,2.9,2.2,4.23,0.11,12,1957.2575609863113,-0.2804999999998472,-7.9809999999999945,-3.9390000000003056
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-09-21 13:45:00+00:00,2023-09-21 14:00:00+00:00,2023-09-21 16:00:00+00:00,1925.36,m15_exact_open,1917.33,8.03,7.68,7.33,6.63,11.34,-0.42,13,1925.7653498830186,-1.9430000000004384,-7.2569999999998345,-7.61160000000018
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-10-02 15:00:00+00:00,2023-10-02 15:15:00+00:00,2023-10-02 17:15:00+00:00,1837.19,m15_exact_open,1829.23,7.96,7.61,7.26,6.56,8.1,3.24,15,1837.347819921066,-6.403000000000247,-6.142000000000053,-20.116599999999835
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-10-05 16:45:00+00:00,2023-10-05 17:00:00+00:00,2023-10-05 19:00:00+00:00,1819.52,m15_exact_open,1814.81,4.71,4.36,4.01,3.31,5.26,1.45,16,1820.1842772988698,-0.2949999999998454,-7.276000000000067,-7.31020000000035
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-10-24 15:30:00+00:00,2023-10-24 15:45:00+00:00,2023-10-24 17:45:00+00:00,1963.84,m15_exact_open,1963.36,0.48,0.13,-0.22,-0.92,4.89,2.31,15,1966.3512020530181,-2.2044999999998254,-9.75649999999996,-12.206400000000258
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-11-07 15:45:00+00:00,2023-11-07 16:00:00+00:00,2023-11-07 18:00:00+00:00,1963.56,m15_exact_open,1963.96,-0.4,-0.75,-1.1,-1.8,3.41,3.52,15,1963.7838449989742,-4.898499999999785,-13.604000000000042,-23.166800000000194
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-11-30 16:00:00+00:00,2023-11-30 16:15:00+00:00,2023-11-30 18:15:00+00:00,2034.86,m15_exact_open,2037.6,-2.74,-3.09,-3.44,-4.14,3.79,4.97,16,2039.0107923285123,-1.3855000000000928,-8.211999999999989,-6.6922000000001844
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-12-05 15:15:00+00:00,2023-12-05 15:30:00+00:00,2023-12-05 17:30:00+00:00,2027.26,m15_exact_open,2018.04,9.22,8.87,8.52,7.82,11.79,3.61,15,2027.353617979875,-4.408500000000004,-5.230499999999893,-28.31320000000028
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2023-12-11 13:30:00+00:00,2023-12-11 13:45:00+00:00,2023-12-11 15:45:00+00:00,1993.98,m15_exact_open,1992.34,1.64,1.29,0.94,0.24,2.0,2.8,13,1994.93468228752,-5.978000000000293,-6.744999999999891,-23.984800000000178
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-01-08 12:00:00+00:00,2024-01-08 12:15:00+00:00,2024-01-08 14:15:00+00:00,2028.99,m15_exact_open,2020.09,8.9,8.55,8.2,7.5,12.46,0.2,12,2031.2980208039703,-3.1190000000003693,-11.58549999999991,-13.511600000000044
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-01-08 16:45:00+00:00,2024-01-08 17:00:00+00:00,2024-01-08 19:00:00+00:00,2022.78,m15_exact_open,2031.85,-9.07,-9.42,-9.77,-10.47,-2.55,14.06,16,2023.1519243371197,-6.0555000000001655,-15.302000000000135,-20.215599999999995
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-01-16 16:00:00+00:00,2024-01-16 16:15:00+00:00,2024-01-16 18:15:00+00:00,2037.09,m15_exact_open,2034.87,2.22,1.87,1.52,0.82,4.84,5.26,16,2039.536241186157,-3.617999999999938,-11.140000000000327,-13.139599999999973
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-02-05 13:15:00+00:00,2024-02-05 13:30:00+00:00,2024-02-05 15:30:00+00:00,2025.41,m15_exact_open,2017.68,7.73,7.38,7.03,6.33,9.17,2.76,13,2025.4146241093913,-3.124499999999898,-9.186500000000251,-19.14720000000011
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-03-12 15:00:00+00:00,2024-03-12 15:15:00+00:00,2024-03-12 17:15:00+00:00,2168.91,m15_exact_open,2160.52,8.39,8.04,7.69,6.99,16.29,-1.16,15,2174.3358013696457,-1.5945000000001528,-9.509000000000015,-10.003400000000056
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-03-14 15:00:00+00:00,2024-03-14 15:15:00+00:00,2024-03-14 17:15:00+00:00,2162.32,m15_exact_open,2160.15,2.17,1.82,1.47,0.77,4.61,4.87,15,2168.1687028802926,-0.24099999999998545,-9.44800000000032,-3.432800000000043
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-03-19 12:30:00+00:00,2024-03-19 12:45:00+00:00,2024-03-19 14:45:00+00:00,2154.49,m15_exact_open,2157.64,-3.15,-3.5,-3.85,-4.55,3.76,4.09,12,2154.7986650815305,-0.8739999999997963,-5.45699999999988,-3.719000000000051
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-04-11 12:45:00+00:00,2024-04-11 13:00:00+00:00,2024-04-11 15:00:00+00:00,2330.07,m15_exact_open,2338.51,-8.44,-8.79,-9.14,-9.84,-0.66,9.58,12,2334.794450089946,-2.354500000000371,-8.779500000000098,-17.592799999999897
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-04-15 12:15:00+00:00,2024-04-15 12:30:00+00:00,2024-04-15 14:30:00+00:00,2348.56,m15_exact_open,2356.11,-7.55,-7.9,-8.25,-8.95,2.42,12.38,12,2353.2359102452324,-12.62649999999985,-5.740499999999884,-16.49420000000009
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-04-22 12:30:00+00:00,2024-04-22 12:45:00+00:00,2024-04-22 14:45:00+00:00,2361.4,m15_exact_open,2344.57,16.83,16.48,16.13,15.43,22.08,-0.13,12,2362.9558525443163,-5.050500000000284,-20.078999999999724,-22.570400000000063
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-04-23 14:00:00+00:00,2024-04-23 14:15:00+00:00,2024-04-23 16:15:00+00:00,2302.34,m15_exact_open,2312.63,-10.29,-10.64,-10.99,-11.69,2.41,11.2,14,2302.6783859465404,-10.05099999999993,-14.376999999999953,-48.379799999999705
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-02 16:00:00+00:00,2024-05-02 16:15:00+00:00,2024-05-02 18:15:00+00:00,2294.3,m15_exact_open,2303.23,-8.93,-9.28,-9.63,-10.33,8.98,12.44,16,2301.7901981433533,-0.8699999999998909,-19.01000000000022,-7.514799999999923
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-08 12:45:00+00:00,2024-05-08 13:00:00+00:00,2024-05-08 15:00:00+00:00,2310.88,m15_exact_open,2315.08,-4.2,-4.55,-4.9,-5.6,0.03,7.24,12,2311.117198178808,-0.36750000000029104,-7.151499999999942,-11.860800000000381
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-13 14:45:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 17:00:00+00:00,2342.88,m15_exact_open,2344.13,-1.25,-1.6,-1.95,-2.65,2.72,6.75,14,2344.2165586516185,-4.980000000000018,-13.666499999999814,-10.154199999999491
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-21 13:30:00+00:00,2024-05-21 13:45:00+00:00,2024-05-21 15:45:00+00:00,2416.26,m15_exact_open,2426.09,-9.83,-10.18,-10.53,-11.23,-1.09,13.66,13,2416.7643208965474,-3.256000000000313,-5.151499999999942,-4.688000000000102
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-22 15:45:00+00:00,2024-05-22 16:00:00+00:00,2024-05-22 18:00:00+00:00,2411.15,m15_exact_open,2388.31,22.84,22.49,22.14,21.44,29.08,1.73,15,2413.4776310059106,-2.5234999999997854,-7.744000000000142,-10.585999999999785
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-23 12:30:00+00:00,2024-05-23 12:45:00+00:00,2024-05-23 14:45:00+00:00,2362.11,m15_exact_open,2366.19,-4.08,-4.43,-4.78,-5.48,1.4,7.05,12,2363.0594573490707,-13.141000000000076,-18.425000000000182,-43.36000000000013
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-23 15:45:00+00:00,2024-05-23 16:00:00+00:00,2024-05-23 18:00:00+00:00,2362.84,m15_exact_open,2345.32,17.52,17.17,16.82,16.12,21.5,6.79,15,2365.2463724830054,-9.992000000000644,-5.889999999999873,-32.328399999999874
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-28 13:15:00+00:00,2024-05-28 13:30:00+00:00,2024-05-28 15:30:00+00:00,2344.49,m15_exact_open,2354.56,-10.07,-10.42,-10.77,-11.47,1.1,11.69,13,2345.1012652361574,-0.4220000000004802,-7.079499999999825,-0.500999999999749
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-05-29 16:15:00+00:00,2024-05-29 16:30:00+00:00,2024-05-29 18:30:00+00:00,2343.29,m15_exact_open,2339.46,3.83,3.48,3.13,2.43,4.44,3.63,16,2344.4642706272157,-3.16150000000016,-15.436999999999898,-13.752799999999752
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-06-10 12:00:00+00:00,2024-06-10 12:15:00+00:00,2024-06-10 14:15:00+00:00,2291.87,m15_exact_open,2300.37,-8.5,-8.85,-9.2,-9.9,-2.29,8.74,12,2294.3354897351387,-8.26949999999988,-6.221000000000004,-45.29880000000003
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-06-13 12:45:00+00:00,2024-06-13 13:00:00+00:00,2024-06-13 15:00:00+00:00,2314.29,m15_exact_open,2307.28,7.01,6.66,6.31,5.61,10.46,5.64,12,2315.101242139534,-0.9549999999999272,-5.603500000000167,-0.9596000000001368
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-06-17 15:00:00+00:00,2024-06-17 15:15:00+00:00,2024-06-17 17:15:00+00:00,2317.92,m15_exact_open,2319.48,-1.56,-1.91,-2.26,-2.96,8.13,8.35,15,2320.3812378982593,-2.588999999999942,-7.048999999999978,-0.22260000000005675
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-06-26 16:00:00+00:00,2024-06-26 16:15:00+00:00,2024-06-26 18:15:00+00:00,2310.17,m15_exact_open,2301.56,8.61,8.26,7.91,7.21,16.76,-6.06,16,2312.660751917447,-2.8845000000001164,-6.085000000000036,-13.329600000000028
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-07-08 16:45:00+00:00,2024-07-08 17:00:00+00:00,2024-07-08 19:00:00+00:00,2373.09,m15_exact_open,2355.39,17.7,17.35,17.0,16.3,22.34,6.45,16,2374.456659099584,-3.219499999999698,-10.22400000000016,-0.6375999999995656
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-07-19 12:00:00+00:00,2024-07-19 12:15:00+00:00,2024-07-19 14:15:00+00:00,2420.59,m15_exact_open,2412.61,7.98,7.63,7.28,6.58,10.32,-0.87,12,2421.2750970548036,-10.840500000000247,-18.896500000000287,-34.56719999999996
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-07-25 12:00:00+00:00,2024-07-25 12:15:00+00:00,2024-07-25 14:15:00+00:00,2374.07,m15_exact_open,2375.52,-1.45,-1.8,-2.15,-2.85,3.79,8.26,12,2375.1414631146868,-10.336999999999534,-20.603500000000167,-29.51640000000043
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-07-25 15:30:00+00:00,2024-07-25 15:45:00+00:00,2024-07-25 17:45:00+00:00,2371.5,m15_exact_open,2364.36,7.14,6.79,6.44,5.74,13.62,4.62,15,2372.885107370339,-12.290500000000065,-18.9375,-33.866999999999734
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-08-22 15:45:00+00:00,2024-08-22 16:00:00+00:00,2024-08-22 18:00:00+00:00,2501.88,m15_exact_open,2480.2,21.68,21.33,20.98,20.28,31.28,-0.48,15,2503.442229371137,-0.3589999999999236,-6.899499999999989,-10.17699999999968
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-08-27 13:30:00+00:00,2024-08-27 13:45:00+00:00,2024-08-27 15:45:00+00:00,2507.12,m15_exact_open,2508.53,-1.41,-1.76,-2.11,-2.81,-0.6,7.16,13,2510.345863407263,-2.9849999999996726,-5.416500000000269,-4.8400000000001455
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-08-28 13:00:00+00:00,2024-08-28 13:15:00+00:00,2024-08-28 15:15:00+00:00,2509.54,m15_exact_open,2499.88,9.66,9.31,8.96,8.26,11.64,-1.21,13,2509.9188460172318,-0.46150000000034197,-7.108000000000175,-6.136400000000322
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-09-03 15:15:00+00:00,2024-09-03 15:30:00+00:00,2024-09-03 17:30:00+00:00,2496.49,m15_exact_open,2478.74,17.75,17.4,17.05,16.35,23.06,0.96,15,2497.158614033633,-0.38049999999975626,-6.125500000000102,-8.51299999999992
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-09-04 13:00:00+00:00,2024-09-04 13:15:00+00:00,2024-09-04 15:15:00+00:00,2481.72,m15_exact_open,2489.84,-8.12,-8.47,-8.82,-9.52,-0.74,9.4,13,2482.7939489243863,-2.27599999999984,-7.101999999999862,-12.219399999999496
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-09-27 13:00:00+00:00,2024-09-27 13:15:00+00:00,2024-09-27 15:15:00+00:00,2663.75,m15_exact_open,2663.37,0.38,0.03,-0.32,-1.02,1.06,5.43,13,2664.66893590917,-2.2039999999997235,-5.885000000000218,-1.1663999999996122
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-10-03 15:15:00+00:00,2024-10-03 15:30:00+00:00,2024-10-03 17:30:00+00:00,2647.18,m15_exact_open,2649.59,-2.41,-2.76,-3.11,-3.81,9.84,7.08,15,2647.4981692510505,-1.2820000000001528,-5.122499999999945,-6.599599999999555
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-10-25 15:00:00+00:00,2024-10-25 15:15:00+00:00,2024-10-25 17:15:00+00:00,2723.32,m15_exact_open,2737.28,-13.96,-14.31,-14.66,-15.36,-0.84,15.15,15,2723.421156674389,-3.143999999999778,-6.2215000000001055,-5.546200000000226
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-10-31 12:45:00+00:00,2024-10-31 13:00:00+00:00,2024-10-31 15:00:00+00:00,2779.86,m15_exact_open,2770.67,9.19,8.84,8.49,7.79,9.22,2.77,12,2779.939956071075,-0.10300000000006548,-7.415999999999713,-0.13940000000002328
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-11-06 12:15:00+00:00,2024-11-06 12:30:00+00:00,2024-11-06 14:30:00+00:00,2723.75,m15_exact_open,2699.16,24.59,24.24,23.89,23.19,27.76,3.2,12,2726.1495385807734,-4.3215000000000146,-12.446500000000015,-13.132399999999961
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-11-11 12:45:00+00:00,2024-11-11 13:00:00+00:00,2024-11-11 15:00:00+00:00,2668.26,m15_exact_open,2653.69,14.57,14.22,13.87,13.17,15.2,-1.48,12,2669.696384065271,-5.376499999999851,-11.482500000000073,-19.631599999999708
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-11-14 15:00:00+00:00,2024-11-14 15:15:00+00:00,2024-11-14 17:15:00+00:00,2551.06,m15_exact_open,2566.22,-15.16,-15.51,-15.86,-16.56,-0.42,17.34,15,2551.6065533483015,-12.996500000000196,-12.430499999999938,-36.69260000000031
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-11-25 12:15:00+00:00,2024-11-25 12:30:00+00:00,2024-11-25 14:30:00+00:00,2670.53,m15_exact_open,2681.94,-11.41,-11.76,-12.11,-12.81,1.05,18.2,12,2672.77117024429,-7.352499999999509,-21.870000000000346,-13.63859999999977
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-11-25 16:00:00+00:00,2024-11-25 16:15:00+00:00,2024-11-25 18:15:00+00:00,2675.81,m15_exact_open,2631.86,43.95,43.6,43.25,42.55,49.66,-19.79,16,2679.330100470545,-7.198499999999967,-13.845499999999902,-12.31399999999985
trend_pullback_short_td5_pb0_slope0_sma500_ny_h8,trend_pullback_short_refined,SHORT,5.0,0.0,0.0,0.0,8,120,4,2024-12-13 15:15:00+00:00,2024-12-13 15:30:00+00:00,2024-12-13 17:30:00+00:00,2666.33,m15_exact_open,2655.92,10.41,10.06,9.71,9.01,11.86,-0.73,15,2671.101282971445,-5.402000000000044,-8.959499999999935,-26.04459999999972
