stage,promotion,decision_scope,candidate,family,side,lookback_hours,trigger,horizon_hours,raw_n,raw_mean_bps,raw_median_bps,raw_hit_rate_pct,event_clock_n,event_clock_mean_bps,event_clock_median_bps,event_clock_hit_rate_pct,round_trip_cost_bps,event_clock_cost_stressed_mean_bps,directional_h1_all_drift_bps,directional_daily_anchor_drift_bps,h1_drift_adjusted_residual_bps,daily_anchor_adjusted_residual_bps,h1_benchmark_cost_adjusted_residual_bps,pre2025_n,pre2025_mean_bps,ex2025_n,ex2025_mean_bps,y2025_n,y2025_mean_bps,first_half_n,first_half_mean_bps,second_half_n,second_half_mean_bps,leave_one_year_out_min_mean_bps,median_mfe_bps,median_mae_bps,mean_mfe_bps,mean_mae_bps,classification,year_means_json,year_counts_json,leave_one_year_out_json
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W72_K2,BOLLINGER_REVERSAL,LONG,72,Long when close is <= -2 sigma vs 72H rolling mean,120,1557,29.153485684023043,37.89779379342883,56.06936416184971,140,48.8292536922061,43.92623777185855,61.42857142857143,8.0,40.8292536922061,41.34868880772282,34.35585536444943,7.480564884483279,14.47339832775667,-0.5194351155167212,93,19.795267316447237,111,28.85429331117133,29,125.28513652995984,71,13.632586419334757,69,85.04611421936357,28.85429331117133,159.68730332780677,-105.77827961548769,206.70056630668282,-168.1819608534627,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 10.261041260634098, ""2023"": 0.33392617169247174, ""2024"": 44.67106143311279, ""2025"": 125.28513652995984, ""2026"": 75.65926095057912}","{""2022"": 26, ""2023"": 32, ""2024"": 35, ""2025"": 29, ""2026"": 18}","{""2022"": 57.62551266782779, ""2023"": 63.19823962421014, ""2024"": 50.21531777857054, ""2025"": 28.85429331117133, ""2026"": 44.87072803113466}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W24_Q0.05,ROLLING_RANGE_REVERSAL,LONG,24,Long near bottom 0.05 of rolling 24H range,120,777,21.52776225193966,29.06660092760749,55.341055341055345,166,46.29965274375261,48.077629047998954,58.43373493975904,8.0,38.29965274375261,41.34868880772282,34.35585536444943,4.950963936029787,11.943797379303177,-3.049036063970213,114,17.172454020540794,129,14.01275438890679,37,158.86748754848531,93,20.67464876803478,73,78.94520575391367,14.01275438890679,151.37102653796308,-105.5179541858181,195.142041765626,-163.1403552903526,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 5.46629557909833, ""2023"": 6.603671512291124, ""2024"": 40.18136372136746, ""2025"": 158.86748754848531, ""2026"": -10.000962811511632}","{""2022"": 33, ""2023"": 44, ""2024"": 37, ""2025"": 37, ""2026"": 15}","{""2022"": 56.43123760415555, ""2023"": 60.61623613870593, ""2024"": 48.05451083544446, ""2025"": 14.01275438890679, ""2026"": 51.89242912341461}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W48_K2,BOLLINGER_REVERSAL,SHORT,48,Short when close is >= +2 sigma vs 48H rolling mean,120,2015,-52.52441378506035,-45.71933292675246,39.65260545905707,180,-36.89566303223828,-43.57498030635676,40.55555555555556,8.0,-44.89566303223828,-41.34868880772282,-34.35585536444943,4.453025775484541,-2.5398076677888497,-3.546974224515459,119,-20.42627460986615,135,-15.043940002203035,45,-102.45083212234401,93,-14.175519833180006,87,-61.18271265881781,-53.16521039785647,114.45303844037304,-164.56673658469978,163.45079054944225,-201.1950082063162,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 41.30312914444266, ""2023"": -31.668936099538016, ""2024"": -52.67478394709367, ""2025"": -102.45083212234401, ""2026"": 24.98717364229136}","{""2022"": 31, ""2023"": 44, ""2024"": 44, ""2025"": 45, ""2026"": 16}","{""2022"": -53.16521039785647, ""2023"": -38.58666292222954, ""2024"": -31.790653324490936, ""2025"": -15.043940002203035, ""2026"": -42.93301295170458}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W24_K2.5,BOLLINGER_REVERSAL,LONG,24,Long when close is <= -2.5 sigma vs 24H rolling mean,120,568,44.90522073539471,49.48232375300843,58.27464788732394,164,45.55301658667494,52.24354182357782,57.3170731707317,8.0,37.55301658667494,41.34868880772282,34.35585536444943,4.20432777895212,11.19716122222551,-3.79567222104788,106,18.727172288506317,123,13.48153558681966,41,141.76745958624076,80,18.71974996537315,84,71.10850860696236,13.48153558681966,164.35645505844198,-115.60985810555147,208.05997130129288,-172.0926094686754,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -15.092283953281132, ""2023"": 28.377132569341175, ""2024"": 29.973123151767755, ""2025"": 141.76745958624076, ""2026"": -19.226552082520715}","{""2022"": 25, ""2023"": 41, ""2024"": 40, ""2025"": 41, ""2026"": 17}","{""2022"": 56.460444741343295, ""2023"": 51.27831125911954, ""2024"": 50.57878866245146, ""2025"": 13.48153558681966, ""2026"": 53.04453133073157}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,120,Long when close is <= -2.5 sigma vs 120H rolling mean,120,542,40.71142870850734,34.32536448895962,56.457564575645755,79,45.303826053233465,10.921462675472782,54.43037974683544,8.0,37.303826053233465,41.34868880772282,34.35585536444943,3.9551372455106417,10.947970688784032,-4.044862754489358,54,27.952784550819246,63,1.387891005042284,16,218.22282030548627,43,15.399615168070333,36,81.02274461051167,1.387891005042284,149.41307668320914,-104.58330091043577,207.12314605767745,-178.17477086594596,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 22.982234835635516, ""2023"": 11.603388392711853, ""2024"": 50.53704669554632, ""2025"": 218.22282030548627, ""2026"": -158.00147026961952}","{""2022"": 16, ""2023"": 20, ""2024"": 18, ""2025"": 16, ""2026"": 9}","{""2022"": 50.97280160055994, ""2023"": 56.72770322629164, ""2024"": 43.75959701123951, ""2025"": 1.387891005042284, ""2026"": 71.44307843760026}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L120_T1.5,RETURN_ZSCORE_REVERSAL,SHORT,120,Short after 120H upside move with z >= +1.5,120,2649,-45.04349019295593,-63.42882101652458,38.27859569648924,75,-37.901147237125976,-40.83582912988604,41.333333333333336,8.0,-45.901147237125976,-41.34868880772282,-34.35585536444943,3.4475415705968473,-3.545291872676543,-4.552458429403153,47,-55.39941917442586,54,-49.461866518845646,21,-8.173583369846803,35,-75.10647452945469,40,-5.346485856338376,-49.461866518845646,112.86690049843173,-180.5099237227903,189.58102879206785,-233.38399147021346,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -34.63312244155515, ""2023"": -74.07649992625132, ""2024"": -47.96205033777261, ""2025"": -8.173583369846803, ""2026"": -9.595441545664178}","{""2022"": 11, ""2023"": 19, ""2024"": 17, ""2025"": 21, ""2026"": 7}","{""2022"": -38.46283899886472, ""2023"": -25.627366860458455, ""2024"": -34.95226184555713, ""2025"": -49.461866518845646, ""2026"": -40.81496988183529}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W24_K2.5,BOLLINGER_REVERSAL,SHORT,24,Short when close is >= +2.5 sigma vs 24H rolling mean,120,648,-33.273134365804275,-37.67533545471325,43.82716049382716,181,-38.670899390158624,-50.314606363845996,43.646408839779006,8.0,-46.670899390158624,-41.34868880772282,-34.35585536444943,2.677789417564199,-4.3150440257091915,-5.322210582435801,125,-25.183154868777535,142,-21.7328496973666,39,-100.34277263058091,96,-22.90626936842557,85,-56.47565800293948,-52.67241486266051,119.04574028775095,-157.17954004460967,161.5098059032509,-196.8557314774138,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 26.523657028678233, ""2023"": -36.45245610598432, ""2024"": -49.08939289053336, ""2025"": -100.34277263058091, ""2026"": 3.637041268890317}","{""2022"": 32, ""2023"": 45, ""2024"": 48, ""2025"": 39, ""2026"": 17}","{""2022"": -52.67241486266051, ""2023"": -39.40494312389277, ""2024"": -34.91084158551211, ""2025"": -21.7328496973666, ""2026"": -43.05647860481615}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI14_T25,RSI_REVERSAL,LONG,14,Long when RSI14 <= 25,120,418,8.977877516509297,-8.406390294968258,48.803827751196174,74,43.18965156472217,26.634469367120552,58.108108108108105,8.0,35.18965156472217,41.34868880772282,34.35585536444943,1.840962756999346,8.833796200272737,-6.159037243000654,53,13.088085614744985,62,20.848639724294614,12,158.6182127402645,42,21.217715748976214,32,72.02781732288874,20.848639724294614,152.88513528362245,-114.9953590460434,199.92684694477023,-176.604007513145,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 13.97811479914194, ""2023"": 32.67885807111393, ""2024"": -12.346035964137943, ""2025"": 158.6182127402645, ""2026"": 66.54968059164247}","{""2022"": 17, ""2023"": 20, ""2024"": 16, ""2025"": 12, ""2026"": 9}","{""2022"": 51.90186428428119, ""2023"": 47.082538043836344, ""2024"": 58.509841227856, ""2025"": 20.848639724294614, ""2026"": 39.95518600714858}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W48_K2,BOLLINGER_REVERSAL,LONG,48,Long when close is <= -2 sigma vs 48H rolling mean,120,1563,37.031105105536625,39.53702446164664,57.517594369801664,170,41.8865164508869,27.343001226103336,56.470588235294116,8.0,33.8865164508869,41.34868880772282,34.35585536444943,0.5378276431640785,7.530661086437469,-7.4621723568359215,115,14.65834368562832,134,19.706923380390375,36,124.44389065773511,90,15.848483693315972,80,71.17930330315419,19.706923380390375,162.75012754634497,-118.90030344432978,203.84041566352082,-171.63492636494553,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 0.20378757854730928, ""2023"": 10.97547473837447, ""2024"": 28.240645438597156, ""2025"": 124.44389065773511, ""2026"": 50.26411626973958}","{""2022"": 28, ""2023"": 45, ""2024"": 42, ""2025"": 36, ""2026"": 19}","{""2022"": 50.105646087686246, ""2023"": 53.014491467391366, ""2024"": 46.36406787679447, ""2025"": 19.706923380390375, ""2026"": 40.832381374342525}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W72_K2.5,BOLLINGER_REVERSAL,LONG,72,Long when close is <= -2.5 sigma vs 72H rolling mean,120,625,27.388141639553098,35.96507551906214,56.64,108,40.99931483720857,70.99059266867269,62.96296296296296,8.0,32.99931483720857,41.34868880772282,34.35585536444943,-0.34937397051425023,6.64345947275914,-8.34937397051425,72,27.96377170050961,86,16.927369300364525,22,135.09873829941705,55,5.44362506209815,53,77.89672875477599,16.927369300364525,155.82230480221892,-107.1836730928888,194.72031350365592,-180.2243657872256,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -0.22193438283691053, ""2023"": -2.404799344386028, ""2024"": 74.12662265566766, ""2025"": 135.09873829941705, ""2026"": -39.831271614667294}","{""2022"": 20, ""2023"": 24, ""2024"": 28, ""2025"": 22, ""2026"": 14}","{""2022"": 50.36778056903708, ""2023"": 53.40049031766417, ""2024"": 29.404757100747883, ""2025"": 16.927369300364525, ""2026"": 53.03791281940285}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W24_Q0.1,ROLLING_RANGE_REVERSAL,SHORT,24,Short near top 0.9 of rolling 24H range,120,3249,-50.08870252630757,-46.022774311540445,41.366574330563246,209,-41.88032881646731,-47.73775465247931,41.14832535885167,8.0,-49.88032881646731,-41.34868880772282,-34.35585536444943,-0.531640008744489,-7.5244734520178795,-8.531640008744489,134,-23.10840685615685,158,-22.054449879166615,51,-103.30167924967343,102,-15.423660339405362,107,-67.10070437404039,-57.084543930395405,111.14874656479535,-162.64355354481341,167.3146949571784,-205.45614013862942,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 36.37666074051546, ""2023"": -36.04576894024733, ""2024"": -50.06030913020523, ""2025"": -103.30167924967343, ""2026"": -16.169856757637792}","{""2022"": 34, ""2023"": 48, ""2024"": 52, ""2025"": 51, ""2026"": 24}","{""2022"": -57.084543930395405, ""2023"": -43.61982492863228, ""2024"": -39.17103597370061, ""2025"": -22.054449879166615, ""2026"": -45.21574140788302}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI28_T70,RSI_REVERSAL,SHORT,28,Short when RSI28 >= 70,120,557,-14.748250245342112,-58.85511107509345,40.21543985637343,65,-41.892365328948465,-52.487661166751295,38.46153846153847,8.0,-49.892365328948465,-41.34868880772282,-34.35585536444943,-0.5436765212256418,-7.536509964499032,-8.543676521225642,37,-38.87582879618675,43,-39.09511534122069,22,-47.359717577689096,28,-69.0155436443579,37,-21.366716874043995,-46.25866837207539,124.68129011776074,-178.222722159731,184.20206519977577,-232.60547449396518,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -72.08663138058773, ""2023"": -37.23847183734392, ""2024"": -27.3380218518587, ""2025"": -47.359717577689096, ""2026"": -40.44738236892997}","{""2022"": 6, ""2023"": 16, ""2024"": 15, ""2025"": 22, ""2026"": 6}","{""2022"": -38.82176200166311, ""2023"": -43.412004020084616, ""2024"": -46.25866837207539, ""2025"": -39.09511534122069, ""2026"": -42.03931274861135}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,48,Long near bottom 0.05 of rolling 48H range,120,801,14.126918615828112,18.295624345534556,53.433208489388264,142,40.797533311512744,54.62702190427993,61.267605633802816,8.0,32.797533311512744,41.34868880772282,34.35585536444943,-0.5511554962100789,6.441677947063312,-8.551155496210079,98,5.014479115200336,110,2.8320899714640744,32,171.30374479293002,76,5.602949526675111,66,81.32462979102273,2.8320899714640744,160.15026576968296,-100.94398043370923,201.83808825976993,-164.72720999496448,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -46.92494269960832, ""2023"": 10.987851533198365, ""2024"": 33.974039093871326, ""2025"": 171.30374479293002, ""2026"": -14.990754702382091}","{""2022"": 24, ""2023"": 39, ""2024"": 35, ""2025"": 32, ""2026"": 12}","{""2022"": 58.63939283919836, ""2023"": 52.08469437320458, ""2024"": 43.02951740139543, ""2025"": 2.8320899714640744, ""2026"": 45.94722143587225}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI28_T30,RSI_REVERSAL,LONG,28,Long when RSI28 <= 30,120,229,-17.327080541885753,-22.25781873376409,44.54148471615721,34,39.982990989649146,-3.5897204776880187,50.0,8.0,31.982990989649146,41.34868880772282,34.35585536444943,-1.3656978180736772,5.627135625199713,-9.365697818073677,27,42.90667397556844,31,11.3470554257888,3,335.88765848287255,21,65.12305792021228,13,-0.6278863597220933,11.3470554257888,144.22776076963186,-106.986143297928,188.8282617562664,-184.70148461164337,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 95.42407633082465, ""2023"": 22.281053597905675, ""2024"": 19.455810431259987, ""2025"": 335.88765848287255, ""2026"": -201.68036978522377}","{""2022"": 8, ""2023"": 9, ""2024"": 10, ""2025"": 3, ""2026"": 4}","{""2022"": 22.924195500056683, ""2023"": 46.35568845067679, ""2024"": 48.53598288897795, ""2025"": 11.3470554257888, ""2026"": 72.20477242629885}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W120_K2,BOLLINGER_REVERSAL,LONG,120,Long when close is <= -2 sigma vs 120H rolling mean,120,1467,37.26632598624549,47.01416424414573,57.873210633946826,95,38.00540923209338,28.014848737163422,54.736842105263165,8.0,30.005409232093378,41.34868880772282,34.35585536444943,-3.3432795756294453,3.649553867643945,-11.343279575629445,63,16.71014895722633,74,-3.230196653551009,21,183.31182997198317,50,5.428565279524754,45,74.2019025127252,-3.230196653551009,133.34634459955862,-117.4707366583827,195.5629058915276,-187.6766330736276,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 4.582589261900731, ""2023"": -4.033609807564934, ""2024"": 50.402057804911365, ""2025"": 183.31182997198317, ""2026"": -117.43399424254852}","{""2022"": 19, ""2023"": 23, ""2024"": 21, ""2025"": 21, ""2026"": 11}","{""2022"": 46.361114224641554, ""2023"": 51.434540314206465, ""2024"": 34.48744139386127, ""2025"": -3.230196653551009, ""2026"": 58.36056921091554}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.1,ROLLING_RANGE_REVERSAL,LONG,48,Long near bottom 0.1 of rolling 48H range,120,1928,27.313930324525913,25.87618105418299,54.149377593360995,167,37.21719458305776,48.68137146516904,57.48502994011976,8.0,29.21719458305776,41.34868880772282,34.35585536444943,-4.131494224665062,2.861339218608329,-12.131494224665062,116,16.243675812753107,133,19.83436750017295,34,105.2147240543425,87,9.661135217139522,80,67.18440914349385,19.83436750017295,162.23262711611008,-111.4430936190669,188.39162093072736,-169.69473741441698,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -4.069468062397766, ""2023"": -8.832166459119495, ""2024"": 54.02957789623435, ""2025"": 105.2147240543425, ""2026"": 44.33555783786125}","{""2022"": 30, ""2023"": 42, ""2024"": 44, ""2025"": 34, ""2026"": 17}","{""2022"": 46.25806961490934, ""2023"": 52.689779893229314, ""2024"": 31.203008682409223, ""2025"": 19.83436750017295, ""2026"": 36.410446747513376}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W72_K2,BOLLINGER_REVERSAL,SHORT,72,Short when close is >= +2 sigma vs 72H rolling mean,120,2236,-36.74591999341333,-37.06418748086749,42.6654740608229,161,-46.01534139353537,-38.93452352689897,40.993788819875775,8.0,-54.01534139353537,-41.34868880772282,-34.35585536444943,-4.66665258581255,-11.65948602908594,-12.66665258581255,105,-27.639782618640766,119,-24.967229041244774,42,-105.65165972502543,80,-23.300156131601067,81,-68.45009226951987,-58.13400004773521,107.25415649404324,-158.07622576223812,162.3673815977515,-203.0706062767499,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 16.90846315711767, ""2023"": -37.52174507672293, ""2024"": -46.73099766163093, ""2025"": -105.65165972502543, ""2026"": -4.923077210774836}","{""2022"": 26, ""2023"": 38, ""2024"": 41, ""2025"": 42, ""2026"": 14}","{""2022"": -58.13400004773521, ""2023"": -48.639379280030276, ""2024"": -45.77082550193606, ""2025"": -24.967229041244774, ""2026"": -49.92889036332209}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W48_K2.5,BOLLINGER_REVERSAL,LONG,48,Long when close is <= -2.5 sigma vs 48H rolling mean,120,628,44.239110836703524,61.59534383686882,59.71337579617835,135,35.79437796177603,51.48288079182439,60.0,8.0,27.79437796177603,41.34868880772282,34.35585536444943,-5.5543108459467945,1.438522597326596,-13.554310845946794,94,15.732404196283872,107,4.580503125312006,28,155.07597108683495,74,19.33843352959877,61,55.757326945073004,4.580503125312006,152.34370134157072,-111.816191588473,186.8580063365831,-172.20639305183178,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -13.916822338172537, ""2023"": 30.892704255105016, ""2024"": 18.939701410141254, ""2025"": 155.07597108683495, ""2026"": -76.05632000325379}","{""2022"": 23, ""2023"": 38, ""2024"": 33, ""2025"": 28, ""2026"": 13}","{""2022"": 46.0029280233726, ""2023"": 37.71462126954405, ""2024"": 41.24736155201081, ""2025"": 4.580503125312006, ""2026"": 47.71289495804969}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L24_T2.5,RETURN_ZSCORE_REVERSAL,SHORT,24,Short after 24H upside move with z >= +2.5,120,320,-81.48329530216242,-59.741193688480635,39.0625,64,-46.95983310162693,-34.63574001280057,45.3125,8.0,-54.95983310162693,-41.34868880772282,-34.35585536444943,-5.611144293904104,-12.603977737177495,-13.611144293904104,43,-46.23608940449821,50,-34.26837012357764,14,-92.2864865946601,38,-47.44375650255423,26,-46.252560438733205,-58.31651085556575,122.54199776176145,-157.53011434403498,194.54555059307216,-208.94872784672094,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -37.67235424789525, ""2023"": -20.062438421245503, ""2024"": -96.24143861791788, ""2025"": -92.2864865946601, ""2026"": 39.2476197449343}","{""2022"": 12, ""2023"": 19, ""2024"": 12, ""2025"": 14, ""2026"": 7}","{""2022"": -49.10309745248809, ""2023"": -58.31651085556575, ""2024"": -35.587154905559785, ""2025"": -34.26837012357764, ""2026"": -57.54671327576602}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI14_T70,RSI_REVERSAL,SHORT,14,Short when RSI14 >= 70,120,1931,-45.7398137639938,-46.022774311540445,40.91144484722942,158,-47.01541984032495,-34.34141615302422,41.139240506329116,8.0,-55.01541984032495,-41.34868880772282,-34.35585536444943,-5.666731032602129,-12.65956447587552,-13.66673103260213,105,-24.666171581875474,118,-24.244866227999285,40,-114.18855299668571,80,-24.887420491597744,78,-69.7108037877375,-58.59053742133017,102.82032270939267,-164.5696778508643,153.39647158997576,-204.0735833155271,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 17.61231998695416, ""2023"": -31.75960217846374, ""2024"": -41.76223670865151, ""2025"": -114.18855299668571, ""2026"": -20.842015292845513}","{""2022"": 24, ""2023"": 37, ""2024"": 44, ""2025"": 40, ""2026"": 13}","{""2022"": -58.59053742133017, ""2023"": -51.68042193527426, ""2024"": -49.04296420693578, ""2025"": -24.244866227999285, ""2026"": -49.36200093768519}"
