ts_utc,family,candidate,side,horizon_h,entry_close,raw_return_bps,cost_return_bps,slip16_return_bps,hour_utc,weekday,session_utc,year,quarter,mae_bps,mfe_bps,touch_stop_100bps
2023-10-20 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,1983.7,-21.42461057619616,-29.42461057619616,-45.42461057619616,11,Friday,LONDON_MID,2023,2023Q4,-110.65181227000065,67.75218026919383,True
2023-11-15 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,1971.55,-20.643656006694712,-28.643656006694712,-44.64365600669471,10,Wednesday,LONDON_MID,2023,2023Q4,-81.8138013238312,18.10758033019777,False
2023-11-17 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,1988.7,-50.88751445668116,-58.88751445668116,-74.88751445668116,10,Friday,LONDON_MID,2023,2023Q4,-77.23638557851964,23.583245336149528,False
2023-12-22 12:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2055.76,29.672724442542098,21.672724442542098,5.672724442542098,12,Friday,LONDON_NY_OVERLAP,2023,2023Q4,-22.668015721680757,71.94419582052359,False
2024-01-30 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2037.91,-6.526294095422491,-14.526294095422491,-30.526294095422493,9,Tuesday,LONDON_MID,2024,2024Q1,-43.47591404919804,52.40663228503806,False
2024-02-20 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2024.01,20.05918943088103,12.05918943088103,-3.9408105691189697,11,Tuesday,LONDON_MID,2024,2024Q1,-5.879417591810876,40.464226955401195,False
2024-02-22 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2033.19,-68.07037217377743,-76.07037217377743,-92.07037217377743,10,Thursday,LONDON_MID,2024,2024Q1,-75.05447105287777,0.09836758984693716,False
2024-03-01 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2055.32,139.0537726485408,131.0537726485408,115.05377264854079,13,Friday,LONDON_NY_OVERLAP,2024,2024Q1,-47.389214331589045,160.4616312788276,False
2024-03-05 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2124.54,19.43950219812418,11.439502198124181,-4.560497801875819,11,Tuesday,LONDON_MID,2024,2024Q1,-15.956395266739642,80.91163263577172,False
2024-03-08 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2165.12,66.13952113508903,58.139521135089026,42.139521135089026,10,Friday,LONDON_MID,2024,2024Q1,-40.78295891220773,138.28332840674085,False
2024-04-09 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2357.56,-12.937104463935922,-20.937104463935924,-36.937104463935924,11,Tuesday,LONDON_MID,2024,2024Q2,-81.8643003783559,32.91538709513375,False
2024-04-12 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2399.94,-188.83805428469125,-196.83805428469125,-212.83805428469125,10,Friday,LONDON_MID,2024,2024Q2,-275.25688142203575,131.50328758218865,True
2024-05-10 08:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2357.23,-12.132884784260556,-20.132884784260554,-36.132884784260554,8,Friday,LONDON_OPEN,2024,2024Q2,-12.217730132401128,90.02091437831706,False
2024-06-07 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2386.56,-383.1875167605248,-391.1875167605248,-407.1875167605248,7,Friday,LONDON_OPEN,2024,2024Q2,-418.84553499597746,4.651045856798319,True
2024-06-20 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2340.46,96.17767447424708,88.17767447424708,72.17767447424708,7,Thursday,LONDON_OPEN,2024,2024Q2,-38.667612349709835,106.73115541389278,False
2024-07-03 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2340.17,69.0120803189509,61.01208031895089,45.01208031895089,9,Wednesday,LONDON_MID,2024,2024Q3,-5.512420037859789,105.63335142318664,False
2024-07-16 12:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2442.47,133.38956056778704,125.38956056778704,109.38956056778704,12,Tuesday,LONDON_NY_OVERLAP,2024,2024Q3,-53.716115243994665,163.27733810445943,False
2024-07-31 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2421.15,95.32660099539348,87.32660099539348,71.32660099539348,7,Wednesday,LONDON_OPEN,2024,2024Q3,-24.409887863207082,153.52208661173484,False
2024-08-02 08:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2466.76,-58.214013523812945,-66.21401352381295,-82.21401352381295,8,Friday,LONDON_OPEN,2024,2024Q3,-226.73466409379174,43.82266616938857,True
2024-08-09 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2430.44,50.237817020786224,42.237817020786224,26.237817020786224,13,Friday,LONDON_NY_OVERLAP,2024,2024Q3,-38.84070374088666,60.15371702243088,False
2024-08-20 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2519.71,-49.56919645514812,-57.56919645514812,-73.56919645514813,11,Tuesday,LONDON_MID,2024,2024Q3,-74.7308221977927,47.54515400581916,False
2024-09-13 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2575.85,27.951938195160952,19.951938195160952,3.9519381951609525,15,Friday,LONDON_NY_OVERLAP,2024,2024Q3,-10.36551041403877,53.4192596618599,False
2024-09-20 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2607.13,66.47156068166905,58.47156068166905,42.47156068166905,10,Friday,LONDON_MID,2024,2024Q3,-17.758991688178185,92.78401920886247,False
2024-09-23 16:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2631.92,11.284537523936766,3.2845375239367662,-12.715462476063234,16,Monday,LONDON_NY_OVERLAP,2024,2024Q3,-35.52539590868986,31.155962187299213,False
2024-09-26 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2672.7,-31.129569349346298,-39.1295693493463,-55.1295693493463,13,Thursday,LONDON_NY_OVERLAP,2024,2024Q3,-67.0857185617535,48.190967935046736,False
2024-10-14 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2664.05,-58.857754171282025,-66.85775417128202,-82.85775417128202,9,Monday,LONDON_MID,2024,2024Q4,-98.34650250558408,4.204125297948558,False
2024-10-16 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2679.41,9.181125695583159,1.1811256955831588,-14.818874304416841,11,Wednesday,LONDON_MID,2024,2024Q4,-50.757442869885374,23.475317327321665,False
2024-10-17 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2687.46,93.32231921591384,85.32231921591384,69.32231921591384,13,Thursday,LONDON_NY_OVERLAP,2024,2024Q4,-53.24730414592249,99.05263706250444,False
2024-10-21 12:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2734.46,-10.934517235579033,-18.934517235579033,-34.93451723557904,12,Monday,LONDON_NY_OVERLAP,2024,2024Q4,-74.71310606115944,22.307877972249646,False
2024-10-23 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2749.92,-85.71158433699932,-93.71158433699932,-109.71158433699932,7,Wednesday,LONDON_OPEN,2024,2024Q4,-150.62256356548565,30.9099901088028,True
2024-10-30 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2783.1,7.07843771334149,-0.92156228665851,-16.92156228665851,7,Wednesday,LONDON_OPEN,2024,2024Q4,-44.01566598397522,25.008084510078632,False
2024-11-19 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2630.25,-32.39235814086139,-40.39235814086139,-56.39235814086139,11,Tuesday,LONDON_MID,2024,2024Q4,-43.91217564870375,43.72207965022356,False
2024-11-21 08:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2661.4,118.0957390846915,110.0957390846915,94.0957390846915,8,Thursday,LONDON_OPEN,2024,2024Q4,-4.997369805365137,119.63628165627016,False
2024-11-22 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2696.37,-109.22091552717062,-117.22091552717062,-133.22091552717063,9,Friday,LONDON_MID,2024,2024Q4,-141.4494301598068,92.68015888027392,True
2024-12-09 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2665.52,55.63642366217536,47.63642366217536,31.63642366217536,15,Monday,LONDON_NY_OVERLAP,2024,2024Q4,-33.314325159818914,61.60148864011505,False
2024-12-10 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2680.35,76.51985748130086,68.51985748130086,52.51985748130086,15,Tuesday,LONDON_NY_OVERLAP,2024,2024Q4,-21.937433544126918,89.54054507806842,False
2024-12-11 16:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2706.36,-74.56509850869875,-82.56509850869875,-98.56509850869875,16,Wednesday,LONDON_NY_OVERLAP,2024,2024Q4,-93.8899481222022,73.01319853973531,False
2025-01-09 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2670.34,41.82987934120863,33.82987934120863,17.82987934120863,13,Thursday,LONDON_NY_OVERLAP,2025,2025Q1,-28.385898424919674,47.746728880966316,False
2025-01-16 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2705.36,-1.9590738386021656,-9.959073838602166,-25.959073838602166,11,Thursday,LONDON_MID,2025,2025Q1,-19.70162935801545,72.07913179761549,False
2025-01-21 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2729.77,68.83363799880638,60.83363799880638,44.83363799880638,9,Tuesday,LONDON_MID,2025,2025Q1,-49.30818347333332,106.16279027170883,False
2025-01-24 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2782.4,-76.48073605520445,-84.48073605520445,-100.48073605520445,15,Friday,LONDON_NY_OVERLAP,2025,2025Q1,-126.79700977573427,13.297872340425343,True
2025-01-31 14:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2805.8,-16.038206572100975,-24.038206572100975,-40.038206572100975,14,Friday,LONDON_NY_OVERLAP,2025,2025Q1,-119.39553781452727,40.63012331598781,True
2025-02-04 16:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2839.1,112.78221971751546,104.78221971751546,88.78221971751546,16,Tuesday,LONDON_NY_OVERLAP,2025,2025Q1,-23.00024655700672,134.44401394808293,False
2025-02-10 08:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2888.33,102.58523091198013,94.58523091198013,78.58523091198013,8,Monday,LONDON_OPEN,2025,2025Q1,-5.678021555708401,188.24026340480415,False
2025-02-19 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2945.55,20.64130637741579,12.641306377415791,-3.358693622584209,11,Wednesday,LONDON_MID,2025,2025Q1,-91.01865525963038,32.21809169764445,False
2025-03-04 14:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2924.85,-29.676735559087675,-37.676735559087675,-53.676735559087675,14,Tuesday,LONDON_NY_OVERLAP,2025,2025Q1,-83.38889173803766,10.564644340735896,False
2025-03-13 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2947.89,173.03902113036784,165.03902113036784,149.03902113036784,11,Thursday,LONDON_MID,2025,2025Q1,-29.546557028925502,175.24398807282626,False
2025-03-14 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,2998.9,-34.81276468038308,-42.81276468038308,-58.81276468038308,11,Friday,LONDON_MID,2025,2025Q1,-67.8248691186778,20.074027143286433,False
2025-03-18 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3026.57,-4.328332072279784,-12.328332072279784,-28.328332072279785,10,Tuesday,LONDON_MID,2025,2025Q1,-27.68810898145513,62.38084696537527,False
2025-03-27 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3039.95,108.42283590190682,100.42283590190682,84.42283590190682,11,Thursday,LONDON_MID,2025,2025Q1,-21.349035345975544,151.51564992845312,False
2025-03-31 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3113.36,100.5987100752881,92.5987100752881,76.5987100752881,7,Monday,LONDON_OPEN,2025,2025Q1,-43.10455584962902,110.97335354729232,False
2025-04-11 12:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3227.75,-2.509488033459739,-10.50948803345974,-26.50948803345974,12,Friday,LONDON_NY_OVERLAP,2025,2025Q2,-56.91271009216958,55.549531407326214,False
2025-04-16 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3283.72,176.26350602365727,168.26350602365727,152.26350602365727,7,Wednesday,LONDON_OPEN,2025,2025Q2,-0.12181306566882988,225.44553128768686,False
2025-04-21 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3392.39,257.5470391081214,249.5470391081214,233.5470391081214,9,Monday,LONDON_MID,2025,2025Q2,-31.12849642877169,317.26894608226087,False
2025-05-06 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3391.01,-0.4423460856795014,-8.442346085679501,-24.442346085679503,15,Tuesday,LONDON_NY_OVERLAP,2025,2025Q2,-90.85788599856758,141.52125767838976,False
2025-05-21 08:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3316.22,48.06677482193544,40.06677482193544,24.06677482193544,8,Wednesday,LONDON_OPEN,2025,2025Q2,-76.77415852989088,87.47911779073858,False
2025-05-23 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3356.82,-70.96001572917233,-78.96001572917233,-94.96001572917233,15,Friday,LONDON_NY_OVERLAP,2025,2025Q2,-99.67767112922354,26.39402768095822,False
2025-06-02 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3344.42,43.206295859969934,35.206295859969934,19.206295859969934,9,Monday,LONDON_MID,2025,2025Q2,-3.4684638891047115,143.01433432403866,False
2025-06-05 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3399.91,-116.29719610224964,-124.29719610224964,-140.29719610224964,13,Thursday,LONDON_NY_OVERLAP,2025,2025Q2,-178.4459000385308,10.441452861988942,True
2025-06-12 16:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3391.95,132.22482642727851,124.22482642727851,108.22482642727851,16,Thursday,LONDON_NY_OVERLAP,2025,2025Q2,-41.95226934359253,161.14624331136974,False
2025-07-01 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3354.27,-22.71731255981124,-30.71731255981124,-46.71731255981124,15,Tuesday,LONDON_NY_OVERLAP,2025,2025Q3,-79.51059395934212,3.2197765832808756,False
2025-07-11 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3354.92,27.362798516805675,19.362798516805675,3.3627985168056753,15,Friday,LONDON_NY_OVERLAP,2025,2025Q3,-17.526498396385204,59.703361033942585,False
2025-07-21 16:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3388.46,70.38595704243144,62.38595704243144,46.38595704243144,16,Monday,LONDON_NY_OVERLAP,2025,2025Q3,-15.34620447046664,93.78891885989393,False
2025-08-07 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3395.98,16.872890888639525,8.872890888639525,-7.127109111360475,10,Thursday,LONDON_MID,2025,2025Q3,-71.99689044105062,38.04498259707189,False
2025-08-28 14:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3404.09,18.77153659274544,10.771536592745441,-5.228463407254559,14,Thursday,LONDON_NY_OVERLAP,2025,2025Q3,-28.788898060863044,56.07959836549492,False
2025-09-03 14:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3547.6,-6.680572781598837,-14.680572781598837,-30.680572781598837,14,Wednesday,LONDON_NY_OVERLAP,2025,2025Q3,-101.81531176006287,87.01657458563439,True
2025-09-08 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3609.52,96.4117112524665,88.4117112524665,72.4117112524665,10,Monday,LONDON_MID,2025,2025Q3,-6.510560961013878,137.94077882931742,False
2025-09-16 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3693.44,-50.35955640270262,-58.35955640270262,-74.35955640270262,9,Tuesday,LONDON_MID,2025,2025Q3,-62.86822041240758,26.289854444636607,False
2025-09-22 11:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3720.43,144.82196950352576,136.82196950352576,120.82196950352576,11,Monday,LONDON_MID,2025,2025Q3,-22.52427810763735,147.1872874909619,False
2025-09-23 12:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3784.82,-43.78015334943308,-51.78015334943308,-67.78015334943308,12,Tuesday,LONDON_NY_OVERLAP,2025,2025Q3,-90.4666536321419,10.145792930706943,False
2025-09-29 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3805.06,162.7832412629493,154.7832412629493,138.7832412629493,7,Monday,LONDON_OPEN,2025,2025Q3,-9.881578739887598,162.94092603007516,False
2025-09-30 08:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3869.53,-16.255204120397828,-24.255204120397828,-40.25520412039783,8,Tuesday,LONDON_OPEN,2025,2025Q3,-197.82764315046109,15.247329779066732,True
2025-10-01 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3878.99,-27.42982064918964,-35.42982064918964,-51.42982064918964,10,Wednesday,LONDON_MID,2025,2025Q4,-67.82693433084353,41.866568359290035,False
2025-10-06 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3938.49,94.90947038078178,86.90947038078178,70.90947038078178,7,Monday,LONDON_OPEN,2025,2025Q4,-40.802439513619724,98.56569395885195,False
2025-10-07 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,3979.25,152.11409185148074,144.11409185148074,128.11409185148074,15,Tuesday,LONDON_NY_OVERLAP,2025,2025Q4,-44.07865803857547,176.23924106301425,False
2025-10-13 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4080.74,124.38920391889764,116.38920391889764,100.38920391889764,13,Monday,LONDON_NY_OVERLAP,2025,2025Q4,-19.04066419325945,241.94141258693458,False
2025-10-15 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4199.21,55.77239528387512,47.77239528387512,31.77239528387512,9,Wednesday,LONDON_MID,2025,2025Q4,-83.03942884494874,101.82867729882528,False
2025-10-16 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4242.64,200.48837516263296,192.48837516263296,176.48837516263296,13,Thursday,LONDON_NY_OVERLAP,2025,2025Q4,-35.355344785322764,321.99291007485755,False
2025-11-10 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4069.0,151.90464487589094,143.90464487589094,127.90464487589094,7,Monday,LONDON_OPEN,2025,2025Q4,-5.062668960432726,195.4288522978631,False
2025-11-13 10:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4232.56,-134.24499593626683,-142.24499593626683,-158.24499593626683,10,Thursday,LONDON_MID,2025,2025Q4,-206.58892018069585,29.95822858978814,True
2025-11-26 13:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4171.45,-33.77722374713898,-41.77722374713898,-57.77722374713898,13,Wednesday,LONDON_NY_OVERLAP,2025,2025Q4,-83.75984369943245,4.339018806411854,False
2025-12-12 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4286.92,132.33277038059876,124.33277038059876,108.33277038059876,9,Friday,LONDON_MID,2025,2025Q4,-68.13749731742091,154.95973799371177,False
2025-12-22 08:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4419.38,140.3137996732573,132.3137996732573,116.31379967325731,8,Monday,LONDON_OPEN,2025,2025Q4,-30.13997438554683,177.1062909276866,False
2026-01-06 16:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4486.49,-91.14029007085578,-99.14029007085578,-115.14029007085578,16,Tuesday,LONDON_NY_OVERLAP,2026,2026Q1,-130.72580123882904,31.048770865420572,True
2026-01-12 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4615.75,-9.445918864755543,-17.44591886475554,-33.44591886475554,15,Monday,LONDON_NY_OVERLAP,2026,2026Q1,-91.31777067648783,31.067540486378054,False
2026-01-20 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4714.45,329.0309580120687,321.0309580120687,305.0309580120687,7,Tuesday,LONDON_OPEN,2026,2026Q1,-18.920552768615373,347.01820997147246,False
2026-01-28 07:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,5261.12,571.7793929809623,563.7793929809623,547.7793929809623,7,Wednesday,LONDON_OPEN,2026,2026Q1,-47.32832552764354,637.6208868073729,False
2026-02-11 12:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,5093.11,-60.866543231934415,-68.86654323193441,-84.86654323193441,12,Wednesday,LONDON_NY_OVERLAP,2026,2026Q1,-144.2537074596839,51.16716505239482,True
2026-02-20 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,5043.2,239.41148477157225,231.41148477157225,215.41148477157225,15,Friday,LONDON_NY_OVERLAP,2026,2026Q1,-105.23080583756284,264.118020304569,True
2026-03-02 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,5407.95,-148.67001359110122,-156.67001359110122,-172.67001359110122,9,Monday,LONDON_MID,2026,2026Q1,-272.3952699266807,15.828548710694612,True
2026-03-10 15:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,5205.4,-55.01978714411826,-63.01978714411826,-79.01978714411825,15,Tuesday,LONDON_NY_OVERLAP,2026,2026Q1,-107.02347562147052,63.510969377953415,True
2026-04-01 09:00:00+00:00,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W96_TOL20,LONG,24,4730.43,-277.7971558610948,-285.7971558610948,-301.7971558610948,9,Wednesday,LONDON_MID,2026,2026Q2,-373.7926573271366,147.97809078667345,True
