trades,total_x4,median_x4,pf_x4,wr,dd_x4,train_total_x4,test_total_x4,pos_years,years,pos_quarters,quarters,definition,direction,guard_variant,geometry,variant,h4_sma,h4_slope_lookback,h1_lookback,compression_lookback,compression_max_atr,rejection_lookback,impulse_atr_mult,cooldown_h,exit_h,session_filter,robust_candidate
5,9.72,1.2,1.373846,0.6,-26.0,35.72,-26.0,1,3,2,4,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp6_1.8_rej6_imp1.2_h3_cool4_london_ny,10,2,18,6,1.8,6,1.2,4,3,london_ny,False
5,9.72,1.2,1.373846,0.6,-26.0,35.72,-26.0,1,3,2,4,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_1.8_rej6_imp1.2_h3_cool1_london_ny,10,3,18,6,1.8,6,1.2,1,3,london_ny,False
5,9.72,1.2,1.373846,0.6,-26.0,35.72,-26.0,1,3,2,4,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_1.8_rej6_imp1.2_h3_cool4_london_ny,10,3,18,6,1.8,6,1.2,4,3,london_ny,False
5,9.72,1.2,1.373846,0.6,-26.0,35.72,-26.0,1,3,2,4,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_1.8_rej6_imp1.2_h3_cool1_london_ny,20,2,18,6,1.8,6,1.2,1,3,london_ny,False
5,9.72,1.2,1.373846,0.6,-26.0,35.72,-26.0,1,3,2,4,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_1.8_rej6_imp1.2_h3_cool4_london_ny,20,2,18,6,1.8,6,1.2,4,3,london_ny,False
5,9.72,1.2,1.373846,0.6,-26.0,35.72,-26.0,1,3,2,4,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_1.8_rej6_imp1.2_h3_cool1_london_ny,20,3,18,6,1.8,6,1.2,1,3,london_ny,False
5,9.72,1.2,1.373846,0.6,-26.0,35.72,-26.0,1,3,2,4,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_1.8_rej6_imp1.2_h3_cool4_london_ny,20,3,18,6,1.8,6,1.2,4,3,london_ny,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_1.8_rej6_imp0.8_h3_cool1_no_asia,10,2,18,6,1.8,6,0.8,1,3,no_asia,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_1.8_rej6_imp0.8_h3_cool1_london_ny,10,2,18,6,1.8,6,0.8,1,3,london_ny,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_1.8_rej6_imp0.8_h3_cool4_no_asia,10,2,18,6,1.8,6,0.8,4,3,no_asia,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_1.8_rej6_imp0.8_h3_cool4_london_ny,10,2,18,6,1.8,6,0.8,4,3,london_ny,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_1.8_rej6_imp0.8_h3_cool1_no_asia,10,3,18,6,1.8,6,0.8,1,3,no_asia,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_1.8_rej6_imp0.8_h3_cool1_london_ny,10,3,18,6,1.8,6,0.8,1,3,london_ny,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_1.8_rej6_imp0.8_h3_cool4_no_asia,10,3,18,6,1.8,6,0.8,4,3,no_asia,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_1.8_rej6_imp0.8_h3_cool4_london_ny,10,3,18,6,1.8,6,0.8,4,3,london_ny,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_1.8_rej6_imp0.8_h3_cool1_no_asia,20,2,18,6,1.8,6,0.8,1,3,no_asia,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_1.8_rej6_imp0.8_h3_cool1_london_ny,20,2,18,6,1.8,6,0.8,1,3,london_ny,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_1.8_rej6_imp0.8_h3_cool4_no_asia,20,2,18,6,1.8,6,0.8,4,3,no_asia,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look18_comp6_1.8_rej6_imp0.8_h3_cool4_london_ny,20,2,18,6,1.8,6,0.8,4,3,london_ny,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_1.8_rej6_imp0.8_h3_cool1_no_asia,20,3,18,6,1.8,6,0.8,1,3,no_asia,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_1.8_rej6_imp0.8_h3_cool1_london_ny,20,3,18,6,1.8,6,0.8,1,3,london_ny,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_1.8_rej6_imp0.8_h3_cool4_no_asia,20,3,18,6,1.8,6,0.8,4,3,no_asia,False
3,-0.04,-0.04,0.998462,0.333333,-26.0,25.96,-26.0,1,3,1,3,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look18_comp6_1.8_rej6_imp0.8_h3_cool4_london_ny,20,3,18,6,1.8,6,0.8,4,3,london_ny,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_1.8_rej6_imp0.8_h3_cool1_no_asia,10,2,12,6,1.8,6,0.8,1,3,no_asia,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_1.8_rej6_imp0.8_h3_cool1_london_ny,10,2,12,6,1.8,6,0.8,1,3,london_ny,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_1.8_rej6_imp0.8_h3_cool4_no_asia,10,2,12,6,1.8,6,0.8,4,3,no_asia,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_1.8_rej6_imp0.8_h3_cool4_london_ny,10,2,12,6,1.8,6,0.8,4,3,london_ny,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp6_1.8_rej6_imp0.8_h3_cool1_no_asia,10,3,12,6,1.8,6,0.8,1,3,no_asia,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp6_1.8_rej6_imp0.8_h3_cool1_london_ny,10,3,12,6,1.8,6,0.8,1,3,london_ny,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp6_1.8_rej6_imp0.8_h3_cool4_no_asia,10,3,12,6,1.8,6,0.8,4,3,no_asia,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp6_1.8_rej6_imp0.8_h3_cool4_london_ny,10,3,12,6,1.8,6,0.8,4,3,london_ny,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_1.8_rej6_imp0.8_h3_cool1_no_asia,20,3,12,6,1.8,6,0.8,1,3,no_asia,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_1.8_rej6_imp0.8_h3_cool1_london_ny,20,3,12,6,1.8,6,0.8,1,3,london_ny,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_1.8_rej6_imp0.8_h3_cool4_no_asia,20,3,12,6,1.8,6,0.8,4,3,no_asia,False
4,-0.56,-0.28,0.978884,0.25,-26.52,25.44,-26.0,1,3,1,4,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_1.8_rej6_imp0.8_h3_cool4_london_ny,20,3,12,6,1.8,6,0.8,4,3,london_ny,False
